,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
MIZQUE,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,4
MOJINETE,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
MONTEAGUDO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OCURI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,0,0,0,3,4,7
PAILON,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PORCO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POROMA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
POTOSI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
QUILLACOLLO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
RIBERALTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,3,1,4
SACABA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,2,3,5
SACABAMBA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN CARLOS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN MATIAS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,2,0,5,2,3,2,0,1,1,0,11,5,16
SHINAOTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,4
SORATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TACACOMA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TARIJA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,4,3,36,11,12,7,6,0,2,1,60,22,82
TARVITA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TIQUIPAYA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TOTORA(CBBA),"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
TRINIDAD,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
UNCIA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,2,5,7
VILLA MONTES,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,4,7
VILLA TUNARI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ZUDAÑEZ,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
ANTEQUERA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
BETANZOS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,2,1,7,8
CAMIRI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3,4
CARACOLLO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,3,4
CHALLAPATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
CHIMORE,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CLIZA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COCHABAMBA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,8,1,9
COLCAPIRHUA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLOMI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
EL ALTO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,1,1,1,0,9,1,1,0,0,0,1,2,13,4,17
EL TORNO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
GUANAY,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
HUANUNI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,3,4,7
LA PAZ,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,1,1,1,3,8,2,2,4,0,3,1,0,13,13,26
LAGUNILLAS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
LLICA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,4,2,6
MAIRANA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,3,2,5
MIZQUE,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,3
MOROCHATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OCURI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
ORURO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
PORCO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POROMA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POTOSI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,3,2,5
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,3,0,0,0,2,3,2,0,0,0,0,0,7,3,10
RIBERALTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
SABAYA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAMAIPATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,4,2,6
SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,2,1,0,5,2,1,0,1,0,0,0,8,4,12
SHINAOTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SOPACHUY,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SORATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TARIJA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,4,1,2,18,9,6,0,3,0,1,0,29,15,44
TOCO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
UNCIA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VACAS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA MONTES,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,4
VILLA TUNARI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AIQUILE,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
ARANI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ATOCHA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
AYATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,3
BERMEJO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BETANZOS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,4
CAMIRI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,1,4
CAPINOTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,3
CARACOLLO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,1,0,0,7,2,9
CHALLAPATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
COCAPATA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,3,0,0,0,10,2,12
COLOMI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COLQUECHACA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,3
EL TORNO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
HUANUNI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,5,5,10
LA PAZ,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,0,0,4,5,9
MAIRANA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,3
MONTERO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
OCURI,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PAILON,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POROMA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SABAYA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN MATIAS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,2,1,12,2,0,0,1,0,0,0,15,3,18
SHINAOTA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,6,1,7
TARIJA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,4,0,21,17,9,6,4,4,0,0,38,27,65
TOTORA(CBBA),"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,3
UNCIA,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
VILLA CHARCAS,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
VILLA MONTES,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,2,3,5
ZUDAÑEZ,"violencia, hechos de transito y accidentes",otras violencias por lesiones colectivas,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
