,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
ARAMPAMPA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,0,0,1,0,1
AUCAPATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,4,2,4,6
AYATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,4,1,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,1,2,1,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,2,2,2,4
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,0,0,0,1,1
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,4,3,4,7
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,3,2,1,0,4,2,6
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,2,2,2,4
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,3,2,3,5
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,2,1,4,3,6,4,10
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
CARMEN RIVERO TORREZ,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,0,2,0,2
CHACARILLA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,5,5,5,5,10
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,0,0,0,1,1
CHAYANTA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,1,2,1,3
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
CHIPAYA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,1,0,2,0,2
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,2,0,2,2
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,0,0,0,1,1
COCAPATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,24,22,5,2,29,24,53
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,1,0,0,1,1,2
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,4,3,4,3,7
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,5,1,5,1,6
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,3,3,3,6
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,3,3,3,6
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,3,2,4,2,6
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,2,0,2,1,3
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,4,0,4,0,4
CULPINA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
CURVA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
DESAGUADERO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,2,0,2,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,16,15,87,84,103,99,202
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,6,3,2,2,8,5,13
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
ENTRE RIOS CBBA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,1,0,2,0,2
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,2,2,2,4
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,2,2,0,1,2,3,5
HUACARETA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
HUACAYA (VILLA DE HUACAYA),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
HUACHACALLA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,0,1,0,2,2
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
HUAYLLAMARCA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
ICLA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,4,1,4,1,5
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,1,3,1,4
IXIAMAS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,0,0,1,0,1
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,1,1,1,2,3
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,1,3,1,4
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,92,103,71,93,163,196,359
LAJA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,4,3,4,4,8
MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,0,2,0,2
MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,1,0,1,1
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,1,5,2,5,7
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,1,5,1,5,2,7
OCURI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,6,0,7,0,7
ORURO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,12,15,0,0,12,15,27
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
PALCA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,3,0,3,0,3
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,0,3,0,3,3
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,6,0,6,0,6
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,0,2,0,2
PORONGO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,2,1,0,0,2,1,3
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,13,9,1,0,14,9,23
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,3,1,3,4
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,5,5,5,5,10
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,2,1,2,3
PUERTO GONZALO MORENO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,3,1,3,4
PUERTO QUIJARRO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
PUERTO RICO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,2,1,2,1,4,5
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,2,1,6,1,8,2,10
QUIABAYA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,3,2,3,5
QUIME,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,2,0,2,0,2
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,3,1,3,4
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,6,3,5,2,11,5,16
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,0,3,1,4,1,5
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,0,1,0,1
SACABA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,1,3,7,8,8,11,19
SACACA,mortalidad,otras muertes en mayores de 5 anos,2012-02-01,0,0,1,1,1,1,2
