,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-07-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,1,1,1,2
LA PAZ,mortalidad,muerte menor de 1 ano,2012-07-01,14,16,6,3,20,19,39
LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-07-01,0,1,1,1,1,2,3
MOROCHATA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,0,1,0,1,1
OCURI,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad,muerte menor de 1 ano,2012-07-01,1,0,0,0,1,0,1
PAZÑA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,0,1,0,1,1
PELECHUCO,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2012-07-01,3,2,0,0,3,2,5
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-07-01,2,0,0,0,2,0,2
SACABA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,1,1,1,2
SACACA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,0,1,0,1,1
SAMAIPATA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2012-07-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-07-01,1,0,0,0,1,0,1
SAN JAVIER(STC),mortalidad,muerte menor de 1 ano,2012-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-07-01,4,4,0,1,4,5,9
SUCRE,mortalidad,muerte menor de 1 ano,2012-07-01,4,3,0,0,4,3,7
TARABUCO,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte menor de 1 ano,2012-07-01,0,2,1,0,1,2,3
TARVITA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,0,1,0,1,1
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
TOMAVE,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
TUPIZA,mortalidad,muerte menor de 1 ano,2012-07-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,0,1,0,1,1
VIACHA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,0,1,0,1,1
VILLAZON,mortalidad,muerte menor de 1 ano,2012-07-01,1,0,2,1,3,1,4
YANACACHI,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,muerte menor de 1 ano,2012-08-01,1,0,0,0,1,0,1
ATOCHA,mortalidad,muerte menor de 1 ano,2012-08-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
CABEZAS,mortalidad,muerte menor de 1 ano,2012-08-01,0,1,0,0,0,1,1
CAPINOTA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,1,1,1,2
CHAQUI,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,2,0,2,0,2
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-08-01,18,13,0,0,18,13,31
COLOMI,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
COLPA BELGICA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,3,0,3,0,3
COLQUENCHA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
CONCEPCION,mortalidad,muerte menor de 1 ano,2012-08-01,1,0,0,1,1,1,2
COROICO,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 1 ano,2012-08-01,1,0,1,0,2,0,2
EL ALTO,mortalidad,muerte menor de 1 ano,2012-08-01,3,3,7,3,10,6,16
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-08-01,1,2,0,0,1,2,3
LA PAZ,mortalidad,muerte menor de 1 ano,2012-08-01,15,18,5,2,20,20,40
OCURI,mortalidad,muerte menor de 1 ano,2012-08-01,1,0,1,0,2,0,2
ORURO,mortalidad,muerte menor de 1 ano,2012-08-01,2,1,0,0,2,1,3
PAILON,mortalidad,muerte menor de 1 ano,2012-08-01,0,1,1,0,1,1,2
PALOS BLANCOS,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
POCONA,mortalidad,muerte menor de 1 ano,2012-08-01,0,1,0,0,0,1,1
PORONGO,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
PORVENIR,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte menor de 1 ano,2012-08-01,5,2,0,0,5,2,7
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-08-01,1,2,0,0,1,2,3
SACABA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
SACACA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,2,0,2,2
SAN ANDRES DE MACHACA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,muerte menor de 1 ano,2012-08-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-08-01,2,0,1,1,3,1,4
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2012-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-08-01,11,5,1,1,12,6,18
SENA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,2,0,2,0,2
SUCRE,mortalidad,muerte menor de 1 ano,2012-08-01,10,7,0,0,10,7,17
TACOBAMBA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
TARABUCO,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
TARIJA,mortalidad,muerte menor de 1 ano,2012-08-01,2,2,0,0,2,2,4
TEOPONTE,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
TOLEDO,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
TORO TORO,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,2,0,2,0,2
TRINIDAD,mortalidad,muerte menor de 1 ano,2012-08-01,0,2,0,0,0,2,2
UNCIA,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,muerte menor de 1 ano,2012-08-01,0,0,0,1,0,1,1
ACHOCALLA,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,2,0,2,2
BOLIVAR,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
CAQUIAVIRI,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 1 ano,2012-09-01,0,1,0,0,0,1,1
CKOCHAS,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,2,0,2,0,2
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-09-01,7,6,0,0,7,6,13
COLQUECHACA,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,0,1,0,1
CORO CORO,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,0,1,0,1
COROICO,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
COTOCA,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 1 ano,2012-09-01,10,9,4,5,14,14,28
FERNANDEZ ALONSO,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
HUANUNI,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,0,1,0,1
LA ASUNTA,mortalidad,muerte menor de 1 ano,2012-09-01,0,1,1,0,1,1,2
LA PAZ,mortalidad,muerte menor de 1 ano,2012-09-01,17,19,3,4,20,23,43
LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,2,1,2,3
LURIBAY,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad,muerte menor de 1 ano,2012-09-01,1,0,0,0,1,0,1
OCURI,mortalidad,muerte menor de 1 ano,2012-09-01,1,2,0,0,1,2,3
ORURO,mortalidad,muerte menor de 1 ano,2012-09-01,3,0,0,0,3,0,3
PALOS BLANCOS,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
POCOATA,mortalidad,muerte menor de 1 ano,2012-09-01,1,0,0,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2012-09-01,2,1,0,0,2,1,3
PUERTO SUAREZ,mortalidad,muerte menor de 1 ano,2012-09-01,1,0,0,0,1,0,1
PUNA,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,0,1,0,1
RAVELO,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-09-01,1,2,0,0,1,2,3
SACACA,mortalidad,muerte menor de 1 ano,2012-09-01,0,1,0,1,0,2,2
SAN BORJA,mortalidad,muerte menor de 1 ano,2012-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-09-01,2,2,1,0,3,2,5
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-09-01,5,3,0,0,5,3,8
SUCRE,mortalidad,muerte menor de 1 ano,2012-09-01,5,3,1,0,6,3,9
TAPACARI,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
TARIJA,mortalidad,muerte menor de 1 ano,2012-09-01,1,0,0,1,1,1,2
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,1,1,1,1,2
TOTORA(ORR),mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 1 ano,2012-09-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 1 ano,2012-09-01,1,0,1,1,2,1,3
VILLAZON,mortalidad,muerte menor de 1 ano,2012-09-01,0,0,0,1,0,1,1
BATALLAS,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,2,0,2,2
CHALLAPATA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte menor de 1 ano,2012-10-01,3,0,0,0,3,0,3
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-10-01,14,10,1,0,15,10,25
COLQUECHACA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 1 ano,2012-10-01,12,5,5,1,17,6,23
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,muerte menor de 1 ano,2012-10-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-10-01,3,3,0,0,3,3,6
LA PAZ,mortalidad,muerte menor de 1 ano,2012-10-01,23,21,1,1,24,22,46
LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-10-01,0,1,0,1,0,2,2
MAPIRI,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte menor de 1 ano,2012-10-01,1,2,0,0,1,2,3
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2012-10-01,1,1,1,0,2,1,3
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-10-01,0,3,0,0,0,3,3
ROBORE,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,1,0,1,0,1
SACACA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-10-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-10-01,8,6,1,0,9,6,15
SICA SICA (VILLA AROMA),mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,2,0,2,2
SUCRE,mortalidad,muerte menor de 1 ano,2012-10-01,1,4,0,0,1,4,5
TARIJA,mortalidad,muerte menor de 1 ano,2012-10-01,3,2,0,0,3,2,5
TOMAVE,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,1,0,1,0,1
TOTORA(ORR),mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 1 ano,2012-10-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 1 ano,2012-10-01,1,2,1,2,2,4,6
VILLA TUNARI,mortalidad,muerte menor de 1 ano,2012-10-01,1,0,0,0,1,0,1
VITICHI,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,muerte menor de 1 ano,2012-10-01,0,1,1,0,1,1,2
YUNCHARA,mortalidad,muerte menor de 1 ano,2012-10-01,0,0,0,1,0,1,1
ACACIO,mortalidad,muerte menor de 1 ano,2012-11-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,1,1,1,2
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-11-01,6,4,0,0,6,4,10
"COLCHA ""K""",mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,0,1,0,1
COLOMI,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 1 ano,2012-11-01,11,4,4,2,15,6,21
EL PUENTE(TJA),mortalidad,muerte menor de 1 ano,2012-11-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-11-01,2,0,0,0,2,0,2
LA ASUNTA,mortalidad,muerte menor de 1 ano,2012-11-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte menor de 1 ano,2012-11-01,12,12,0,3,12,15,27
LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-11-01,0,1,0,0,0,1,1
OCURI,mortalidad,muerte menor de 1 ano,2012-11-01,2,0,0,0,2,0,2
ORURO,mortalidad,muerte menor de 1 ano,2012-11-01,3,0,0,0,3,0,3
POTOSI,mortalidad,muerte menor de 1 ano,2012-11-01,0,6,0,0,0,6,6
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,2,1,2,3
PUNA,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-11-01,1,3,1,0,2,3,5
SACABA,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,1,1,1,2
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2012-11-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-11-01,2,0,1,0,3,0,3
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-11-01,3,2,0,0,3,2,5
SORATA,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte menor de 1 ano,2012-11-01,2,3,0,1,2,4,6
TARIJA,mortalidad,muerte menor de 1 ano,2012-11-01,4,2,0,0,4,2,6
TIPUANI,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,0,1,0,1,1
TOMINA,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,2,1,2,3
TORO TORO,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,0,2,0,2,2
TRINIDAD,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,1,0,1,0,1
TUPIZA,mortalidad,muerte menor de 1 ano,2012-11-01,1,0,0,1,1,1,2
VILLAZON,mortalidad,muerte menor de 1 ano,2012-11-01,0,2,0,0,0,2,2
YACUIBA,mortalidad,muerte menor de 1 ano,2012-11-01,2,0,0,0,2,0,2
YOCALLA,mortalidad,muerte menor de 1 ano,2012-11-01,0,0,0,1,0,1,1
CAPINOTA,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,0,1,0,1,1
COBIJA,mortalidad,muerte menor de 1 ano,2012-12-01,3,1,0,0,3,1,4
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-12-01,3,5,0,0,3,5,8
COROICO,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 1 ano,2012-12-01,7,5,0,6,7,11,18
EUCALIPTUS,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-12-01,0,2,0,0,0,2,2
LA PAZ,mortalidad,muerte menor de 1 ano,2012-12-01,18,9,2,0,20,9,29
MAPIRI,mortalidad,muerte menor de 1 ano,2012-12-01,1,0,0,0,1,0,1
MONTEAGUDO,mortalidad,muerte menor de 1 ano,2012-12-01,1,0,0,0,1,0,1
MORO MORO,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte menor de 1 ano,2012-12-01,2,0,0,0,2,0,2
POCOATA,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
PORCO,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2012-12-01,2,4,1,0,3,4,7
PUERTO QUIJARRO,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad,muerte menor de 1 ano,2012-12-01,0,1,0,0,0,1,1
PUNATA,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-12-01,4,2,0,0,4,2,6
SACABA,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
SACACA,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,0,1,0,1,1
SAN PEDRO DE CURAHUARA,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-12-01,4,5,1,1,5,6,11
SICA SICA (VILLA AROMA),mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
TARACO,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte menor de 1 ano,2012-12-01,1,1,0,0,1,1,2
TIPUANI,mortalidad,muerte menor de 1 ano,2012-12-01,1,0,0,0,1,0,1
TOMINA,mortalidad,muerte menor de 1 ano,2012-12-01,1,0,0,0,1,0,1
TORO TORO,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,0,1,0,1,1
TUPIZA,mortalidad,muerte menor de 1 ano,2012-12-01,1,0,0,0,1,0,1
WARNES,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,muerte menor de 1 ano,2012-12-01,1,2,1,0,2,2,4
YUNCHARA,mortalidad,muerte menor de 1 ano,2012-12-01,0,0,1,0,1,0,1
