,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
EL ALTO,mortalidad,muerte menor de 1 ano,2011-05-01,8,7,3,3,11,10,21
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,1,1,1,2
LA GUARDIA,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,1,0,2,0,2
LA PAZ,mortalidad,muerte menor de 1 ano,2011-05-01,14,8,1,3,15,11,26
LLALLAGUA,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,0,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2011-05-01,1,2,1,1,2,3,5
PUERTO ACOSTA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,1,0,2,0,2
RIBERALTA,mortalidad,muerte menor de 1 ano,2011-05-01,2,3,0,0,2,3,5
ROBORE,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,0,0,1,0,1
SACABA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,2,1,2,1,3
SACACA,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,0,0,1,0,1
SAN BORJA,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2011-05-01,6,4,0,0,6,4,10
SHINAOTA,mortalidad,muerte menor de 1 ano,2011-05-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2011-05-01,3,5,0,0,3,5,8
TARIJA,mortalidad,muerte menor de 1 ano,2011-05-01,1,1,0,0,1,1,2
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,0,1,0,1,1
TUPIZA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,1,1,1,2
UNCIA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,1,1,1,2
UYUNI,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,muerte menor de 1 ano,2011-05-01,2,0,1,0,3,0,3
YOCALLA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,1,1,1,1,2
YOTALA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,0,1,0,1,1
YUNCHARA,mortalidad,muerte menor de 1 ano,2011-05-01,0,0,0,1,0,1,1
ALTO BENI,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,1,1,1,2
AYO AYO,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
BETANZOS,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
BOLIVAR,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
CAMARGO,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,muerte menor de 1 ano,2011-06-01,1,0,0,0,1,0,1
CHALLAPATA,mortalidad,muerte menor de 1 ano,2011-06-01,2,0,0,0,2,0,2
CHAYANTA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2011-06-01,1,5,0,0,1,5,6
COLQUECHACA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
COMARAPA,mortalidad,muerte menor de 1 ano,2011-06-01,1,0,0,0,1,0,1
COPACABANA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
COTOCA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,2,0,2,2
CULPINA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 1 ano,2011-06-01,11,6,7,2,18,8,26
EL PUENTE(STC),mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
EL TORNO,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
EUCALIPTUS,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
HUACARETA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
HUANUNI,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
ICLA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,2,1,2,1,3
LA PAZ,mortalidad,muerte menor de 1 ano,2011-06-01,18,17,2,2,20,19,39
MOCOMOCO,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,1,1,1,2
OCURI,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,1,1,1,2
PADILLA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad,muerte menor de 1 ano,2011-06-01,0,1,0,0,0,1,1
POCOATA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,2,0,2,0,2
POTOSI,mortalidad,muerte menor de 1 ano,2011-06-01,3,1,0,0,3,1,4
PUCARANI,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,1,1,1,2
PUERTO SUAREZ,mortalidad,muerte menor de 1 ano,2011-06-01,1,2,0,0,1,2,3
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad,muerte menor de 1 ano,2011-06-01,1,0,3,0,4,0,4
RIBERALTA,mortalidad,muerte menor de 1 ano,2011-06-01,1,0,0,0,1,0,1
ROBORE,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
SACABA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
SACACA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2011-06-01,2,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2011-06-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2011-06-01,5,6,1,0,6,6,12
SORACACHI,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2011-06-01,3,7,2,0,5,7,12
TAHUA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte menor de 1 ano,2011-06-01,5,0,1,1,6,1,7
TARVITA,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
TIPUANI,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 1 ano,2011-06-01,1,1,0,0,1,1,2
VACAS,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 1 ano,2011-06-01,2,0,1,0,3,0,3
VILLA SERRANO,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
WARNES,mortalidad,muerte menor de 1 ano,2011-06-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,muerte menor de 1 ano,2011-07-01,0,1,0,0,0,1,1
AYO AYO,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
BERMEJO,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,0,1,0,1,1
CARACOLLO,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,1,1,1,2
CHAYANTA,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
CHIMORE,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,2,0,2,0,2
CHIPAYA,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,0,1,0,1,1
CHUMA,mortalidad,muerte menor de 1 ano,2011-07-01,1,0,1,0,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte menor de 1 ano,2011-07-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad,muerte menor de 1 ano,2011-07-01,11,10,0,0,11,10,21
"COLCHA ""K""",mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 1 ano,2011-07-01,5,3,5,5,10,8,18
EL TORNO,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,0,1,0,1,1
EL VILLAR,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2011-07-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
IXIAMAS,mortalidad,muerte menor de 1 ano,2011-07-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte menor de 1 ano,2011-07-01,12,12,1,1,13,13,26
MONTERO,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte menor de 1 ano,2011-07-01,1,0,0,0,1,0,1
PATACAMAYA,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte menor de 1 ano,2011-07-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2011-07-01,0,2,0,0,0,2,2
SAN LUCAS,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2011-07-01,7,5,1,1,8,6,14
SANTUARIO DE QUILLACAS,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,1,0,1,0,1
SIPE SIPE,mortalidad,muerte menor de 1 ano,2011-07-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte menor de 1 ano,2011-07-01,6,3,0,0,6,3,9
