,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,0,1,0,1,1
UNCIA,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,1,1,1,1,2
UYUNI,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,1,0,1,0,1
VILA VILA,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-07-01,2,0,0,0,2,0,2
YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-07-01,2,0,0,0,2,0,2
ACHACACHI,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,1,1,1,2
ANTEQUERA,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
ARQUE,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,0,1,0,1,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-08-01,9,5,0,0,9,5,14
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,0,1,0,1,1
COMARAPA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,0,1,0,1,1
CUEVO,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,0,1,0,1
CULPINA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,1,1,2,1,3
ENTRE RIOS CBBA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,1,0,0,0,1,1
ICLA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-08-01,10,6,0,0,10,6,16
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,1,0,1,0,2,2
ORURO,mortalidad,muerte rn menor de 7 dias,2011-08-01,7,2,0,0,7,2,9
POTOSI,mortalidad,muerte rn menor de 7 dias,2011-08-01,4,5,0,0,4,5,9
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,1,1,2,1,3
PUNATA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
RAVELO,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,2,0,2,0,2
REYES,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,1,0,0,1,1,2
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,2,0,0,0,2,2
SACABA,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
SACACA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,1,1,1,2
SAN ANDRES,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,1,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-08-01,9,13,3,0,12,13,25
SUCRE,mortalidad,muerte rn menor de 7 dias,2011-08-01,3,4,0,0,3,4,7
TARIJA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,1,1,0,1,1,2
TORO TORO,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,2,0,2,0,2
URUBICHA,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,1,0,0,0,1,1
UYUNI,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,0,1,1,1,1,2
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2011-08-01,1,1,0,0,1,1,2
WARNES,mortalidad,muerte rn menor de 7 dias,2011-08-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,0,1,0,1,1
BERMEJO,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-09-01,5,5,0,0,5,5,10
COLCAPIRHUA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,1,0,0,0,1,1
COLOMI,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,0,1,0,1,1
COROICO,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,0,1,0,1,1
CULPINA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-09-01,5,4,0,0,5,4,9
EL PUENTE(TJA),mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,2,0,0,1,2,3
LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-09-01,6,4,0,1,6,5,11
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2011-09-01,2,0,0,0,2,0,2
MONTERO,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2011-09-01,2,5,0,0,2,5,7
PADCAYA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,0,1,0,1,1
POCOATA,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
POSTRER VALLE,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2011-09-01,5,1,0,0,5,1,6
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
PUNATA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,2,0,0,0,2,2
SACABA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,1,0,0,0,1,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
SAN CARLOS,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2011-09-01,3,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-09-01,10,7,0,0,10,7,17
SUCRE,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,1,0,0,0,1,1
TACOPAYA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2011-09-01,2,0,0,0,2,0,2
TARVITA,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,1,1,1,2
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,1,0,0,1,1,2
TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,1,0,0,0,1,1
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,1,0,2,0,2
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,1,0,0,0,1,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,2,1,2,1,3
WARNES,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,2,0,2,0,2
YACO,mortalidad,muerte rn menor de 7 dias,2011-09-01,0,0,0,2,0,2,2
YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-09-01,1,0,0,0,1,0,1
ACHACACHI,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,0,0,0,1,0,1
ALTO BENI,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,0,1,0,1,1
CARACOLLO,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,2,2,2,2,4
CHAQUI,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,0,1,0,1,1
COCAPATA,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-10-01,9,5,0,0,9,5,14
COLOMI,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,0,0,0,1,0,1
COLQUENCHA,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,1,0,1,0,1
CONCEPCION,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-10-01,4,2,1,1,5,3,8
ENTRE RIOS CBBA,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,muerte rn menor de 7 dias,2011-10-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-10-01,2,1,0,0,2,1,3
GUTIERREZ,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-10-01,6,9,0,0,6,9,15
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,1,0,0,0,1,1
MONTERO,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,1,0,0,0,1,1
ORURO,mortalidad,muerte rn menor de 7 dias,2011-10-01,3,1,0,0,3,1,4
PAMPA GRANDE,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,1,1,1,1,2
POTOSI,mortalidad,muerte rn menor de 7 dias,2011-10-01,2,0,0,0,2,0,2
PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,1,0,0,1,1,2
PUNATA,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,1,0,0,1,1,2
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,1,0,1,0,1
SACACA,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,0,0,1,1,1,2
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,1,0,0,0,1,1
SAN IGNACIO,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-10-01,7,5,0,0,7,5,12
SUCRE,mortalidad,muerte rn menor de 7 dias,2011-10-01,5,0,1,0,6,0,6
TOMAVE,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-10-01,2,0,0,0,2,0,2
UYUNI,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,1,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,muerte rn menor de 7 dias,2011-10-01,0,0,0,1,0,1,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-10-01,1,0,0,0,1,0,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-10-01,0,1,0,0,0,1,1
ACHACACHI,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
ARQUE,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte rn menor de 7 dias,2011-11-01,0,2,0,0,0,2,2
COBIJA,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,4,0,0,1,4,5
EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-11-01,2,3,1,0,3,3,6
ESCOMA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
IXIAMAS,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-11-01,5,6,0,0,5,6,11
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,1,0,0,0,1,1
MOJOCOYA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
NAZACARA DE PACAJES,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2011-11-01,4,3,0,0,4,3,7
POCOATA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
PORCO,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,1,0,0,0,1,1
PORONGO,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2011-11-01,5,1,0,0,5,1,6
PUERTO RICO,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,1,0,0,1,1,2
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,4,0,0,0,4,4
SAMAIPATA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
SAN IGNACIO,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-11-01,6,3,0,0,6,3,9
SIPE SIPE,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,1,0,0,0,1,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2011-11-01,6,3,0,0,6,3,9
TACOBAMBA,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
TAPACARI,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,2,0,1,1,3,4
TOMINA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-11-01,2,2,0,0,2,2,4
TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,1,0,1,0,1
UNCIA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,0,2,0,2,2
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2011-11-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,0,0,3,0,3,3
YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-11-01,0,1,0,0,0,1,1
CAPINOTA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte rn menor de 7 dias,2011-12-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-12-01,7,1,0,0,7,1,8
COLCAPIRHUA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,1,0,0,1,1,2
CONCEPCION,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,1,0,0,0,1,1
COROICO,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-12-01,4,2,1,1,5,3,8
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
LA ASUNTA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-12-01,2,6,0,0,2,6,8
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,1,0,0,0,1,1
MAIRANA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
MONTERO,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
OCURI,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte rn menor de 7 dias,2011-12-01,4,3,0,0,4,3,7
POCOATA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2011-12-01,5,0,0,0,5,0,5
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2011-12-01,2,0,0,0,2,0,2
PUNA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,1,0,0,1,1,2
ROBORE,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
SABAYA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
SACABA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
SACACA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,1,0,1,0,2,2
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-12-01,8,1,0,0,8,1,9
SANTA ROSA,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2011-12-01,4,6,0,0,4,6,10
TARATA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2011-12-01,2,0,1,0,3,0,3
TIQUIPAYA,mortalidad,muerte rn menor de 7 dias,2011-12-01,2,0,0,0,2,0,2
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,1,1,1,2
VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-12-01,1,0,0,0,1,0,1
WARNES,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-12-01,0,2,0,0,0,2,2
