,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
SANTIAGO DE CALLAPA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,0,2,0,2
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,0,1,0,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,0,2,0,2
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,18,19,9,2,27,21,48
TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,3,1,3,4
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,1,3,2,3,5
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,3,1,3,1,4
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,23,24,7,2,30,26,56
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,1,1,1,2
TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,0,2,0,2
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
TOCO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,0,1,0,1
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
TOMINA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,2,1,2,3
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,19,10,4,6,23,16,39
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,1,3,2,4,3,7
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,2,0,0,1,2,3
VILA VILA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,2,1,2,1,4,2,6
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,2,1,2,3
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,4,2,1,1,5,3,8
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,1,2,3,3,4,7
VITICHI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,1,1,1,2
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,1,1,1,2
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,2,0,3,0,3
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,3,1,4,1,5
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,1,2,1,3
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,7,6,8,6,14
ALCALA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
ARAMPAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
AYATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,3,1,3,4
AZURDUY,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,0,1,1,2,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,0,2,1,3
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,5,1,5,6
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,4,1,7,0,11,1,12
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,3,1,3,4
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,3,0,2,0,5,0,5
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,2,1,3,1,5,6
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,4,0,0,1,4,5
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,29,22,8,2,37,24,61
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,2,3,2,5
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,3,4,4,5,9
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,2,2,2,4
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,2,3,2,5
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,1,1,1,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,11,7,25,46,36,53,89
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,4,1,2,3,6,4,10
EL VILLAR,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,0,0,1,1,2
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,2,1,2,3
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,0,3,0,3
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,1,2,2,4
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,2,2,2,4
ICHOCA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,2,1,0,1,2,3
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,0,3,0,3
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,95,91,62,68,157,159,316
LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,0,2,0,2
LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,8,3,8,3,11
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,0,2,0,2
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,0,0,0,1,1
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,3,0,3,3
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,14,0,15,0,15
OKINAWA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,27,11,2,1,29,12,41
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,0,2,1,3
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,0,3,0,5,0,5
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,14,12,1,0,15,12,27
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
PUERTO GONZALO MORENO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,0,2,0,4,0,4
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,2,0,3,2,5,7
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,2,2,6,3,8,11
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,6,3,6,9
QUIME,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,3,2,4,2,6
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,3,3,3,6
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,4,10,0,0,4,10,14
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,0,8,11,10,11,21
SACACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,4,0,4,4
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,1,3,1,4
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,1,2,2,4,3,7
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,0,2,0,2
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,1,2,2,4
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,1,1,2,3,3,6
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,1,3,1,4
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,6,1,6,7
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,3,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,99,80,4,2,103,82,185
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,15,21,7,1,22,22,44
TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,0,2,0,2
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,4,3,5,4,9
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,16,24,6,4,22,28,50
TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,0,0,0,1,1
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
TOMINA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,14,6,7,5,21,11,32
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,8,2,8,3,11
URUBICHA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,2,0,3,0,3
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,3,3,3,6
VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
VILA VILA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,2,7,3,7,5,12
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,4,3,1,5,5,10
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,3,3,5,5,8,13
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,0,0,1,1,2
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,3,1,3,4
ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
ALCALA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,2,3,2,5
APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
AYATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,4,2,4,6
BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,2,0,2,2
CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,3,1,3,4
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,0,1,0,3,0,3
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,5,1,0,1,5,6
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,3,1,3,4
CAQUIAVIRI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,2,1,2,3
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,0,3,0,3
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,1,5,3,6,4,10
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,6,3,6,9
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,0,3,0,3
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,1,0,0,1,1,2
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,1,3,1,4
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,2,3,1,3,3,6
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,4,0,1,0,5,0,5
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,13,16,5,9,18,25,43
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,2,3,2,5
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,2,0,2,2
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,1,2,1,3
COLQUIRI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,2,0,2,1,3
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,1,2,2,2,4
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,4,1,4,5
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,3,1,3,4
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,0,2,0,3,3
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,1,1,0,3,1,4
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,4,0,4,0,4
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,7,5,39,40,46,45,91
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,1,3,1,4
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,1,2,1,3
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,4,0,5,0,5
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,1,1,1,2,3
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,3,2,3,5
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
HUMANATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
ICHOCA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
ICLA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,1,2,1,3
IXIAMAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,0,0,0,1,1
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,1,2,1,3
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,90,103,45,58,135,161,296
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,5,3,5,4,9
MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,3,1,3,4
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,2,1,2,3
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,3,5,4,6,7,13
MOROCHATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
OKINAWA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,4,1,4,5
OMEREQUE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,18,18,2,0,20,18,38
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,4,0,3,0,7,7
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
PASORAPA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,2,1,2,3
PAZÑA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
POCONA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
PORONGO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
