,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-02-01,0,0,1,0,3,0,4,2,7,0,4,1,19,3,22
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ANCORAIMES,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,4,1,1,2,5,3,8
APOLO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ARANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,1,1,0,0,0,7,3,0,0,8,4,12
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,1,2,1,0,0,3,2,5
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,1,0,5,3,4,0,0,0,10,3,13
BUENA VISTA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CARACOLLO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,3,0,16,0,1,2,20,2,22
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,1,0,0,0,0,1,5,3,16,11,3,3,25,18,43
"COLCHA ""K""","violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,0,0,0,0,3,2,0,0,4,2,6
CONCEPCION,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CORIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,1,0,1,1,1,12,4,1,0,15,7,22
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,1,2,1,1,1,3,3,6
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,1,3,2,0,0,3,3,6
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,2,0,0,0,0,0,2,2,0,0,4,2,6
DESAGUADERO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,1,0,0,1,2,3,0,0,3,4,7
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,1,1,4,0,9,2,15,17,70,42,8,8,107,70,177
EL PUENTE(STC),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,1,1,0,0,1,2,2,4
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,1,14,3,0,0,15,4,19
ESCOMA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,6,0,1,0,8,0,8
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,1,0,2,0,0,5,2,0,1,5,6,11
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,1,1,2,0,9,11,0,0,12,12,24
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
MAPIRI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,0,1,1,0,4,1,0,0,6,2,8
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,2,6,9,12,26,13,1,1,39,32,71
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,1,0,0,1,1,9,7,2,2,12,11,23
PALOS BLANCOS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,2,3,3,0,0,3,5,8
POCONA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,0,0,2,1,1,1,1,0,5,2,7
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,1,0,2,2,13,0,1,0,17,2,19
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,1,2,0,3,1,0,0,5,2,7
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,0,0,7,1,15,9,2,3,25,13,38
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,2,1,2,2,2,1,1,0,7,4,11
SAMAIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BENITO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
SAN BORJA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
SAN CARLOS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,1,1,0,0,1,1,2,9,1,1,0,12,5,17
SAN LUCAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN MATIAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,0,0,0,0,0,3,2,0,3,3,6
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,2,3,8,16,38,25,154,71,19,9,221,124,345
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,0,0,1,0,0,1,0,0,2,1,3
SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SORACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,2,1,1,1,3,2,5
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,1,2,1,2,4,30,7,14,6,2,0,50,19,69
TACACOMA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
TARABUCO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
TARATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,9,2,22,11,0,0,31,13,44
TIAWANACU,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TIPUANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TIQUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TOTORA(CBBA),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,0,7,0,0,1,7,8
TRIGAL,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
TRINIDAD,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VIACHA,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
VILLA NUEVA (LOMA ALTA),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,1,1,2,7,3,4,2,0,0,12,8,20
VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
VILLAZON,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
VINTO,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,1,4,3,3,2,0,6,7,13
VITICHI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,1,0,2,0,0,0,0,1,4,2,0,0,7,3,10
WARNES,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,1,3,0,0,6,1,10,8,1,1,18,13,31
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-03-01,0,0,0,0,0,0,2,6,8,5,2,1,12,12,24
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,2,2,2,4,6,6,4,0,0,12,14,26
ANCORAIMES,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,1,1,0,2,2,1,4,3,0,0,7,7,14
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,3,0,1,2,0,0,4,2,6
CABEZAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,4,0,1,1,3,3,8,4,0,0,16,8,24
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,2,0,0,1,1,3,1,0,0,4,4,8
CHUQUIHUTA AYLLU JUCUMANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,4,7,0,0,5,7,12
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,2,0,1,2,8,2,11,8,2,4,24,16,40
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,3,2,9,0,0,1,12,3,15
COMARAPA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
CONCEPCION,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,1,2,2,3,0,1,0,6,3,9
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,1,0,2,0,4,0,10,4,0,0,17,4,21
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,1,0,0,0,0,0,1,2,2,2,0,4,4,8
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,1,3,2,9,3,16,17,53,48,10,12,91,83,174
EL PUENTE(STC),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,3,0,5,5,1,0,9,5,14
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,6,5,3,0,2,0,11,5,16
EUREKA (SANTOS MERCADO),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4
HUARINA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,1,1,0,2,0,3,1,4
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,2,0,0,0,5,3,5,2,1,0,13,5,18
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,2,0,2,4,1,3,5,1,0,8,10,18
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,1,0,0,0,5,0,0,2,0,0,6,2,8
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,1,0,0,0,0,1,1,1,0,0,0,2,2,4
MAPIRI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,2,2,0,4,1,0,3,6,9
MONTEAGUDO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,3,1,18,10,30,9,2,1,53,21,74
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,4,1,1,0,6,1,7
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,2,0,2,4,1,10,16,2,4,16,25,41
POOPO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,1,0,0,0,0,2,1,0,0,2,2,4
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,5,1,0,0,5,1,6
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,2,1,0,2,0,1,2,4,6
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,3,1,5,1,6,2,4,12,1,4,19,20,39
ROBORE,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,2,2,1,1,0,3,3,6
SAMAIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,1,2,0,3,0,6,1,7
SAN BORJA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,1,0,1,0,0,0,1,0,0,0,3,3
SAN CARLOS,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,1,2,2,0,4,3,0,0,7,5,12
SAN JAVIER(STC),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN JULIAN,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN MATIAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,1,0,0,0,2,4,1,0,0,0,4,4,8
SAN RAFAEL,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,1,10,8,40,22,148,69,22,6,220,106,326
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,1,0,0,0,0,0,0,0,2,0,0,0,3,0,3
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,1,0,0,0,1,1,5,2,16,16,3,5,26,24,50
TACACOMA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
TACOBAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TACOPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TARATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,1,0,1,0,5,1,9,9,2,1,18,11,29
TIAWANACU,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TIPUANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TOLATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TOLEDO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TORO TORO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TOTORA(CBBA),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TRIGAL,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TRINIDAD,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
URUBICHA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
VALLEGRANDE,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
VIACHA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,3,1,1,1,6,1,13,3,0,0,23,6,29
VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
VILLAZON,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,1,0,0,0,1,3,1,0,3,3,6
VINTO,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
WARNES,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,1,1,0,2,1,7,3,2,0,12,5,17
YACUIBA,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-04-01,0,0,2,1,0,1,5,5,11,1,1,0,19,8,27
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,0,1,2,1,0,1,2,3,5
ACHOCALLA,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,1,0,0,0,1,0,2,2,0,0,4,2,6
AIQUILE,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ANCORAIMES,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,1,0,0,0,1,2,0,0,2,2,4
APOLO,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
ARANI,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,2,1,2,0,1,1,3,2,13,3,4,1,25,8,33
AYO AYO,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,1,0,0,0,0,0,2,6,0,0,3,6,9
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,3,3,4,6,0,0,7,9,16
BETANZOS,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CABEZAS,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,0,0,2,2,1,1,3,3,6
CAMARGO,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,0,4,1,0,0,5,1,6
CARACOLLO,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,1,2,2,0,0,3,3,6
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,1,0,1,2,1,0,0,0,3,2,5
CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,1,0,3,0,4,0,0,0,8,0,8
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,0,0,2,1,0,1,2,2,4
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,0,0,1,5,0,2,0,0,1,7,8
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,1,0,0,1,7,4,7,5,0,0,15,10,25
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,1,1,0,0,0,0,2,3,14,8,3,7,20,19,39
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2012-05-01,0,0,0,0,3,0,0,2,1,0,1,0,5,2,7
