,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
TAPACARI,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TARVITA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TIRAQUE (CBBA),mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TUPIZA,mortalidad,muerte menor de 1 ano,2014-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
UNCIA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
UYUNI,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,4.0,2.0,4.0,2.0,6.0
VILLAZON,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,2.0,1.0,2.0,1.0,3.0
AYO AYO,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
BETANZOS,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
CARANAVI,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHAYANTA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
COCHABAMBA,mortalidad,muerte menor de 1 ano,2014-07-01,7.0,2.0,0.0,0.0,7.0,2.0,9.0
COLLANA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COLPA BELGICA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COLQUECHACA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CORO CORO,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COROICO,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
EL ALTO,mortalidad,muerte menor de 1 ano,2014-07-01,13.0,4.0,2.0,1.0,15.0,5.0,20.0
EL TORNO,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
HUACARETA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
HUANUNI,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
ICLA,mortalidad,muerte menor de 1 ano,2014-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
LA ASUNTA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
LA PAZ,mortalidad,muerte menor de 1 ano,2014-07-01,18.0,20.0,1.0,1.0,19.0,21.0,40.0
OCURI,mortalidad,muerte menor de 1 ano,2014-07-01,2.0,0.0,1.0,0.0,3.0,0.0,3.0
ORURO,mortalidad,muerte menor de 1 ano,2014-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
POJO (CBBA),mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
POTOSI,mortalidad,muerte menor de 1 ano,2014-07-01,7.0,9.0,0.0,0.0,7.0,9.0,16.0
PUCARANI,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
RAVELO,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
RIBERALTA,mortalidad,muerte menor de 1 ano,2014-07-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
SACABA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN IGNACIO,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2014-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN LUCAS,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,1.0,1.0,1.0,1.0,2.0,3.0
SAN PEDRO DE TIQUINA,mortalidad,muerte menor de 1 ano,2014-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2014-07-01,3.0,6.0,1.0,1.0,4.0,7.0,11.0
SUCRE,mortalidad,muerte menor de 1 ano,2014-07-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TRINIDAD,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TUPIZA,mortalidad,muerte menor de 1 ano,2014-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
UNCIA,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
UYUNI,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,3.0,0.0,3.0,0.0,3.0
VILLA MONTES,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
VILLA TUNARI,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
VILLAZON,mortalidad,muerte menor de 1 ano,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
YACUIBA,mortalidad,muerte menor de 1 ano,2014-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ACHACACHI,mortalidad,muerte menor de 1 ano,2014-08-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
APOLO,mortalidad,muerte menor de 1 ano,2014-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
AUCAPATA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CAPINOTA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
CHAQUI,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHARAÑA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CHIMORE,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COBIJA,mortalidad,muerte menor de 1 ano,2014-08-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
COCHABAMBA,mortalidad,muerte menor de 1 ano,2014-08-01,7.0,9.0,2.0,0.0,9.0,9.0,18.0
COLQUECHACA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COTAGAITA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
COTOCA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CUATRO CAÑADAS,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
EL ALTO,mortalidad,muerte menor de 1 ano,2014-08-01,2.0,4.0,4.0,4.0,6.0,8.0,14.0
HUANUNI,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
LA PAZ,mortalidad,muerte menor de 1 ano,2014-08-01,18.0,27.0,2.0,1.0,20.0,28.0,48.0
MAPIRI,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
MONTEAGUDO,mortalidad,muerte menor de 1 ano,2014-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ORURO,mortalidad,muerte menor de 1 ano,2014-08-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
PALOS BLANCOS,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
POCOATA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
POOPO,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
POTOSI,mortalidad,muerte menor de 1 ano,2014-08-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
PUNA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
RAVELO,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
RIBERALTA,mortalidad,muerte menor de 1 ano,2014-08-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
SAN AGUSTIN,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2014-08-01,6.0,4.0,1.0,0.0,7.0,4.0,11.0
SANTIAGO DE MACHACA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SUCRE,mortalidad,muerte menor de 1 ano,2014-08-01,1.0,5.0,0.0,0.0,1.0,5.0,6.0
TARIJA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
TOMINA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TRINIDAD,mortalidad,muerte menor de 1 ano,2014-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TUPIZA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
UNCIA,mortalidad,muerte menor de 1 ano,2014-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
UYUNI,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
VILLA TUNARI,mortalidad,muerte menor de 1 ano,2014-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
VILLAZON,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
YOCALLA,mortalidad,muerte menor de 1 ano,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AYATA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AZURDUY,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CALAMARCA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COCHABAMBA,mortalidad,muerte menor de 1 ano,2014-09-01,8.0,5.0,0.0,0.0,8.0,5.0,13.0
COLOMI,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COLQUECHACA,mortalidad,muerte menor de 1 ano,2014-09-01,1.0,0.0,1.0,1.0,2.0,1.0,3.0
CONCEPCION,mortalidad,muerte menor de 1 ano,2014-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COTAGAITA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COTOCA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EL ALTO,mortalidad,muerte menor de 1 ano,2014-09-01,2.0,3.0,4.0,3.0,6.0,6.0,12.0
EUCALIPTUS,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
IXIAMAS,mortalidad,muerte menor de 1 ano,2014-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
LA ASUNTA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
LA GUARDIA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
LA PAZ,mortalidad,muerte menor de 1 ano,2014-09-01,13.0,15.0,1.0,2.0,14.0,17.0,31.0
LLALLAGUA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
LORETO,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
OCURI,mortalidad,muerte menor de 1 ano,2014-09-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
ORURO,mortalidad,muerte menor de 1 ano,2014-09-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
PALOS BLANCOS,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
POTOSI,mortalidad,muerte menor de 1 ano,2014-09-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
PUCARANI,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
PUNA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
RIBERALTA,mortalidad,muerte menor de 1 ano,2014-09-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN BORJA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2014-09-01,1.0,1.0,0.0,1.0,1.0,2.0,3.0
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2014-09-01,8.0,4.0,0.0,0.0,8.0,4.0,12.0
SUCRE,mortalidad,muerte menor de 1 ano,2014-09-01,5.0,4.0,0.0,2.0,5.0,6.0,11.0
TARIJA,mortalidad,muerte menor de 1 ano,2014-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
UYUNI,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VIACHA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
YACUIBA,mortalidad,muerte menor de 1 ano,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
