,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,3,3,0,0,3,3,6
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,2,1,2,1,3
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,3,4,3,4,7
SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,1,0,2,1,3,1,4
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,2,0,0,1,2,1,3
SAN JAVIER(BNI),mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,1,0,2,2,3,2,5
SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
SAN LORENZO(TJA),mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,3,1,3,4
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,1,1,1,1,2,3
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,1,0,0,0,1,1
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,115,116,51,52,166,168,334
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,1,0,1,1
SANTIAGO DE HUARI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
SANTUARIO DE QUILLACAS,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,2,1,2,1,3
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,5,5,5,5,10
SORACACHI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,4,0,4,4
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,1,1,1,2
TACACOMA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,2,1,2,1,3
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,1,0,1,1
TARATA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,2,0,2,2
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,23,14,4,5,27,19,46
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,4,1,4,5
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,2,1,2,1,3
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
TOLATA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,2,0,2,0,2
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,2,0,2,2
TOMINA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,2,0,2,0,2
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,10,6,5,5,15,11,26
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,2,1,1,0,3,1,4
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,2,0,1,0,3,0,3
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,1,4,4,4,5,9
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,2,1,2,3
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,1,0,2,2,3,2,5
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,3,2,1,4,4,6,10
WARNES,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,1,0,3,1,4,1,5
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,4,2,0,1,4,3,7
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,1,1,1,1,2
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,1,0,3,0,4,0,4
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2014-02-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,1,2,1,3
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,0,3,0,3
APOLO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,2,0,2,1,3
AUCAPATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,2,1,2,3
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,1,2,1,3
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,5,3,5,3,8
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,4,0,4,4
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,2,0,2,2
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,2,0,2,2
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,2,0,2,1,3
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,2,2,2,0,4,2,6
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,2,1,2,3
CAQUIAVIRI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,1,0,2,0,2
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,5,1,5,2,10,3,13
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
CHACARILLA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,3,0,3,3
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,5,1,5,6
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,3,1,3,4
CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,3,4,0,1,3,5,8
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,5,6,1,0,6,6,12
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,2,0,2,2
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,4,1,4,5
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,1,0,1,1,2
COLQUIRI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,2,0,3,0,3
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,0,0,1,0,1
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
COROICO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,4,1,0,2,4,3,7
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,1,2,1,3
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,2,0,2,5,4,5,9
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,2,2,2,4
DESAGUADERO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,17,10,31,31,48,41,89
EL PUENTE(STC),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,3,2,5,4,8,6,14
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,4,0,4,0,4
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,2,3,2,5
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,1,2,1,3
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,1,1,1,2,2,4
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,1,3,1,4
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
HUATAJATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,2,1,3,1,4
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,3,0,1,1,4,5
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,6,3,6,3,9
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,102,97,59,65,161,162,323
LAJA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,2,2,2,3,4,5,9
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,12,3,12,15
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,0,0,1,0,1
MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,2,0,1,0,3,0,3
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,8,0,2,0,10,0,10
MOROCHATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,3,0,3,3
OCURI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
ORURO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,22,23,1,3,23,26,49
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,1,2,1,3
PAILON,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,0,3,0,3
PALCA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,2,1,2,3
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,2,2,2,4
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,1,1,2,1,3
POCONA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,1,1,1,2,3
PORVENIR,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,0,0,1,0,1
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,22,17,0,1,22,18,40
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,4,2,4,6
PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,5,2,5,7
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,1,2,1,3
PUNA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,6,2,6,2,8
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,2,5,8,6,10,16
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,3,0,3,3
QUIME,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
REYES,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,5,2,0,0,5,2,7
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SACABA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,7,10,7,10,17
SACACA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,0,1,1,1,2
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
SAN BENITO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,3,3,4,3,7
SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,5,4,5,5,10
SAN JAVIER(STC),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,0,3,0,3
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,5,3,5,4,9
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,3,3,3,6
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,2,1,2,3
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,7,1,7,1,8
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,4,2,4,6
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,92,93,56,81,148,174,322
SANTIAGO DE HUATA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SENA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,2,1,2,3
SIPE SIPE,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,3,1,3,4
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,4,2,3,4,7,6,13
TACACOMA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,4,5,4,5,9
TARACO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,17,13,16,13,33,26,59
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,1,3,1,4
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,3,2,3,5
TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,4,1,4,1,5
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,21,10,7,12,28,22,50
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,2,0,0,0,2,2
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,0,1,0,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,8,2,8,2,10
VACAS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,3,1,3,1,4
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,0,2,0,2
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,2,3,2,3,5
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,4,3,0,0,4,3,7
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,4,1,2,2,6,3,9
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,2,2,4,4,6,6,12
VINTO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
VITICHI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,0,1,0,2,2
WARNES,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,1,0,1,2,2,2,4
YACO,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,1,1,1,1,2
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,4,3,0,0,4,3,7
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,1,0,0,0,1,1
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,2,0,2,2
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2014-03-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,4,0,4,0,4
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,2,1,2,3
AIQUILE,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,0,0,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,2,1,2,3
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
AUCAPATA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
AYATA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,9,9,9,9,18
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,2,1,2,1,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,2,1,2,3
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,2,1,2,1,3
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,0,1,1,2,1,3
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,4,3,4,3,7
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,4,0,4,0,4
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,6,3,2,2,8,5,13
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,0,3,1,4,1,5
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,2,1,2,1,3
CARAPARI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
CHACARILLA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,3,0,0,5,3,5,8
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,0,1,0,2,0,2
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,1,1,1,2
CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,1,1,1,2
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,4,0,0,1,4,5
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,42,34,2,2,44,36,80
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,5,6,5,6,11
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,7,1,7,1,8
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,4,0,4,0,4
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,2,0,2,0,2
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,2,2,2,2,4
COROICO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,1,0,0,1,1,2
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,1,1,1,2
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,3,0,3,0,3
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,7,4,7,4,11
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,3,1,3,4
CURVA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,1,1,1,2
DESAGUADERO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,1,1,1,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,11,13,45,42,56,55,111
EL CHORO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
EL PUENTE(STC),mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,4,11,6,12,10,22
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,3,0,3,0,3
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,2,0,2,0,2
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,2,1,2,3
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,1,2,2,1,3,3,6
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,2,1,2,3
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,2,1,2,1,3
HUATAJATA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,0,1,0,1,1
HUAYLLAMARCA,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2014-04-01,0,0,1,2,1,2,3
