,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,3,4,3,7
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,7,1,7,8
COROICO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,3,1,3,1,4
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
CULPINA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
CURVA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,9,12,26,31,35,43,78
EL CHORO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,7,2,8,2,10
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,2,0,2,2
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,2,4,0,5,2,7
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,2,1,3,1,4
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,4,1,4,5
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,3,1,3,1,4
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,84,79,32,39,116,118,234
LAJA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,2,2,2,4
LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,1,0,1,1,2
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,2,2,3,3,6
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,2,0,2,2
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,2,3,3,3,6
MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,2,0,2,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,0,4,0,4
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,4,4,4,8
ORURO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,22,19,1,4,23,23,46
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,17,15,0,0,17,15,32
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,3,2,3,2,5
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,3,1,3,4
PUERTO QUIJARRO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,2,0,0,2,2,2,4
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,3,4,3,5,8
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,4,4,4,8
QUIME,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,6,3,0,0,6,3,9
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,2,0,3,1,4
SABAYA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
SACABA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,5,4,5,9
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,5,0,5,0,5
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,1,2,2,3,5
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
SAN JUAN DE YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,1,0,1,1,2
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,1,1,1,2,3
SAN PEDRO(PND),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,69,62,4,2,73,64,137
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,3,0,3,3
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,18,9,4,0,22,9,31
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,4,2,4,6
TARATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,1,4,1,5
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,15,15,1,2,16,17,33
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,7,6,7,6,14,12,26
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,5,0,4,1,9,1,10
TURCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,1,0,2,0,2
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
URIONDO (A. CONCEPCION),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,3,3,1,0,4,3,7
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,2,1,2,3
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,2,3,3,4,5,9
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,4,2,2,0,6,2,8
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,3,2,4,2,6
WARNES,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
YACO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,3,1,0,0,3,1,4
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,2,2,3,3,6
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
ZUDAÑEZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,1,1,1,2
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,8,1,8,1,9
AIQUILE,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,0,0,1,0,1
ALCALA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,3,2,3,2,5
APOLO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,0,1,1,2,1,3
ARANI,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,5,4,5,4,9
AUCAPATA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,3,0,3,0,3
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,1,2,0,0,1,2,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,5,1,5,1,6
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2010-03-01,0,0,0,2,0,2,2
