,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
QUIME,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,2,0,2,0,2
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,0,1,0,1,1
SAN IGNACIO,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,1,2,0,0,1,2,3
SORATA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,1,0,0,0,1,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,6,3,2,0,8,3,11
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,1,3,0,0,1,3,4
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,1,0,0,0,1,1
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,1,0,0,0,1,0,1
BERMEJO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,1,0,0,0,1,0,1
CHUMA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,2,0,0,0,2,0,2
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,6,6,0,0,6,6,12
COPACABANA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,0,1,0,1,1
CURVA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,3,3,8,9,11,12,23
EL TORNO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,0,1,0,1,1
JESUS DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,7,9,2,1,9,10,19
MOCOMOCO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,17,22,0,0,17,22,39
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,4,8,0,0,4,8,12
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,1,1,0,0,1,1,2
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,2,1,1,1,3,2,5
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,2,4,0,0,2,4,6
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,1,3,0,0,1,3,4
TOLEDO,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 5 anos por otras causas,2010-08-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
BATALLAS,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,0,0,1,0,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,2,1,2,3
CAQUIAVIRI,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,0,1,1,1,2
CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,1,1,1,2
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,10,11,0,0,10,11,21
COLQUENCHA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,1,1,1,2
CONCEPCION,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,0,0,1,0,1
COTOCA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,7,7,6,10,13,17,30
EL TORNO,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,0,0,1,0,1
EUCALIPTUS,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
GUAQUI,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,3,0,3,0,3
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,13,8,4,2,17,10,27
LAJA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
LICOMA PAMPA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
MAIRANA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
MIZQUE,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,1,0,0,0,1,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,1,0,0,0,1,1
PATACAMAYA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,2,3,0,0,2,3,5
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,1,0,0,0,1,1
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,3,0,0,0,3,3
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,14,7,1,0,15,7,22
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,4,1,0,0,4,1,5
VACAS,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,1,0,2,0,3,0,3
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2010-09-01,0,0,0,1,0,1,1
BERMEJO,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
CALACOTO,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,12,12,0,0,12,12,24
COPACABANA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,7,2,7,7,14,9,23
EL TORNO,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,11,7,1,2,12,9,21
LURIBAY,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,2,0,0,0,2,0,2
PATACAMAYA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,0,1,0,1,1
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,6,3,0,0,6,3,9
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
RAVELO,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,2,1,0,0,2,1,3
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,5,5,0,0,5,5,10
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,1,0,0,1,1,2
TEOPONTE,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
TIAWANACU,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,1,0,0,0,1,0,1
VILLA CHARCAS,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,0,1,0,1,1
YACO,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,1,0,0,0,1,1
ZUDAÑEZ,mortalidad,muerte menor de 5 anos por otras causas,2010-10-01,0,1,0,0,0,1,1
ANCORAIMES,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
BERMEJO,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,1,1,0,0,1,1,2
CALACOTO,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,1,0,1,1
CAMIRI,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
CHUMA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,9,7,0,0,9,7,16
CONCEPCION,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,1,0,1,1
COPACABANA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,9,3,5,3,14,6,20
ENTRE RIOS TRJ,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,1,0,0,0,1,0,1
HUMANATA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,2,0,2,2
IXIAMAS,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
LA ASUNTA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,16,14,1,1,17,15,32
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,1,0,0,0,1,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,2,1,2,1,3
PADCAYA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,1,0,1,1
PADILLA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,2,0,2,2
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,4,3,0,0,4,3,7
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,1,1,0,0,1,1,2
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,2,3,0,0,2,3,5
SANTA ROSA DEL SARA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,9,5,4,2,13,7,20
TARATA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,5,1,0,0,5,1,6
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,1,0,0,0,1,1
ZUDAÑEZ,mortalidad,muerte menor de 5 anos por otras causas,2010-11-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,1,0,1,0,2,0,2
ALTO BENI,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
BERMEJO,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
CAMIRI,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,1,0,1,0,2,2
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,2,0,2,2
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,4,4,0,0,4,4,8
COPACABANA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,1,0,0,1,1,1,2
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,10,7,6,2,16,9,25
GUANAY,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,1,1,0,0,1,1,2
ICLA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
JESUS DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,1,1,1,2
LA GUARDIA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,11,10,4,2,15,12,27
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
MOROCHATA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,5,3,0,0,5,3,8
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,1,0,0,0,1,1
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
QUIME,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,2,0,0,0,2,0,2
SAN JULIAN,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,3,0,0,0,3,0,3
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,6,2,0,0,6,2,8
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,1,1,0,0,1,1,2
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
YUNCHARA,mortalidad,muerte menor de 5 anos por otras causas,2010-12-01,0,0,0,1,0,1,1
