,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
TOMINA,mortalidad,muerte menor de 1 ano,2010-04-01,0,0,0,2,0,2,2
TORO TORO,mortalidad,muerte menor de 1 ano,2010-04-01,0,1,0,0,0,1,1
TUPIZA,mortalidad,muerte menor de 1 ano,2010-04-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 1 ano,2010-04-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,muerte menor de 1 ano,2010-04-01,0,2,1,0,1,2,3
VILLAZON,mortalidad,muerte menor de 1 ano,2010-04-01,1,0,0,0,1,0,1
YAPACANI,mortalidad,muerte menor de 1 ano,2010-04-01,1,0,0,0,1,0,1
ANCORAIMES,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
CAJUATA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
CALACOTO,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,0,0,1,0,1
CAPINOTA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 1 ano,2010-05-01,2,0,0,0,2,0,2
CKOCHAS,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2010-05-01,2,5,0,0,2,5,7
COLOMI,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
COLPA BELGICA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
COLQUECHACA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
COPACABANA,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,0,0,1,0,1
CORQUE,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,1,0,2,0,2
CULPINA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 1 ano,2010-05-01,8,4,11,5,19,9,28
EL TORNO,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
ESCOMA,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,0,0,1,0,1
EUCALIPTUS,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
JESUS DE MACHACA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 1 ano,2010-05-01,13,10,0,1,13,11,24
LLALLAGUA,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,0,0,1,0,1
PORCO,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
POROMA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2010-05-01,3,2,0,0,3,2,5
QUILLACOLLO,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2010-05-01,2,2,0,0,2,2,4
SACABA,mortalidad,muerte menor de 1 ano,2010-05-01,0,1,1,2,1,3,4
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2010-05-01,2,1,0,0,2,1,3
SAN LUCAS,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2010-05-01,2,8,2,0,4,8,12
SANTA ROSA DEL SARA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte menor de 1 ano,2010-05-01,8,7,0,0,8,7,15
TARIJA,mortalidad,muerte menor de 1 ano,2010-05-01,0,1,0,0,0,1,1
TARVITA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
TUPIZA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 1 ano,2010-05-01,2,0,0,0,2,0,2
VILLAZON,mortalidad,muerte menor de 1 ano,2010-05-01,0,1,0,1,0,2,2
YACUIBA,mortalidad,muerte menor de 1 ano,2010-05-01,1,0,0,0,1,0,1
YOCALLA,mortalidad,muerte menor de 1 ano,2010-05-01,0,0,0,1,0,1,1
ACACIO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,1,1,1,2
ACHACACHI,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
AIQUILE,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,0,1,0,1
APOLO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
AYATA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,1,1,1,2
CAMIRI,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,0,1,0,1
CARACOLLO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
CARAPARI,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad,muerte menor de 1 ano,2010-06-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 1 ano,2010-06-01,0,1,0,0,0,1,1
COBIJA,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2010-06-01,14,10,0,2,14,12,26
COLLANA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
COPACABANA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
CULPINA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,1,1,1,2
EL ALTO,mortalidad,muerte menor de 1 ano,2010-06-01,6,3,11,6,17,9,26
EL PUENTE(TJA),mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
EL TORNO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
ESCOMA,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,0,1,0,1
GUANAY,mortalidad,muerte menor de 1 ano,2010-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,1,1,1,2
HUAYLLAMARCA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,1,1,1,2
ICLA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 1 ano,2010-06-01,23,7,0,0,23,7,30
LAJA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
PAILON,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2010-06-01,5,4,0,0,5,4,9
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
QUILLACOLLO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
RAVELO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2010-06-01,2,2,0,0,2,2,4
SACABA,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,1,0,2,0,2
SACACA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2010-06-01,0,1,0,0,0,1,1
SANTA ANA,mortalidad,muerte menor de 1 ano,2010-06-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2010-06-01,9,7,0,0,9,7,16
SOPACHUY,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2010-06-01,13,3,0,1,13,4,17
TARIJA,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,1,1,1,2
TIRAQUE (CBBA),mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,2,1,2,3
TOLEDO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
TOMINA,mortalidad,muerte menor de 1 ano,2010-06-01,1,0,0,0,1,0,1
TUPIZA,mortalidad,muerte menor de 1 ano,2010-06-01,0,1,0,0,0,1,1
UNCIA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,1,1,1,2
VILLA SERRANO,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,1,0,1,0,1
WALDO BALLIVIAN,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
YOCALLA,mortalidad,muerte menor de 1 ano,2010-06-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,0,1,0,1,1
ANZALDO,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,1,0,1,0,1
ARAMPAMPA,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,1,1,1,1,2
BETANZOS,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,1,0,1,0,1
BOLIVAR,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,0,1,0,1,1
CAMIRI,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,1,0,1,0,1
CHAQUI,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad,muerte menor de 1 ano,2010-07-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,1,2,1,2,3
CHUMA,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,0,1,0,1,1
COBIJA,mortalidad,muerte menor de 1 ano,2010-07-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2010-07-01,5,0,0,0,5,0,5
COLLANA,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,1,0,1,0,1
COROICO,mortalidad,muerte menor de 1 ano,2010-07-01,1,0,1,0,2,0,2
COTAGAITA,mortalidad,muerte menor de 1 ano,2010-07-01,0,0,0,1,0,1,1
