,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
CURVA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2010-08-01,2,1,0,2,2,3,5
EL TORNO,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,0,1,0,1,1
LA ASUNTA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2010-08-01,4,4,1,0,5,4,9
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,1,1,0,1,1,2
MONTERO,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,4,1,0,2,4,6
POCOATA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
POROMA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,3,0,0,1,3,4
PRESTO,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,0,1,1,2,1,3
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2010-08-01,2,0,0,0,2,0,2
PUNATA,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,0,0,0,1,0,1
REYES,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,1,0,0,1,1,2
SAN ANTONIO DE ESMORUCO,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-08-01,8,8,0,0,8,8,16
SANTIAGO DE MACHACA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,4,0,0,0,4,4
TACOPAYA,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,0,0,1,1,1,2
TARABUCO,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,2,1,2,3
TARIJA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,2,0,0,0,2,2
TARVITA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,1,0,0,0,1,1
TOTORA(ORR),mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,1,0,0,0,1,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,0,0,1,1,1,2
YAMPARAEZ,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,0,1,0,1
ARAMPAMPA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
BATALLAS,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
CAQUIAVIRI,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2010-09-01,7,6,0,0,7,6,13
COLQUENCHA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2010-09-01,3,3,2,1,5,4,9
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
INCAHUASI,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2010-09-01,6,5,2,1,8,6,14
LAJA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,1,1,1,2
MIZQUE,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
MOJOCOYA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
MONTERO,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,1,0,2,2
ORURO,mortalidad,muerte rn menor de 7 dias,2010-09-01,4,1,0,0,4,1,5
PALOS BLANCOS,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,0,0,1,1
POCOATA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
POSTRER VALLE,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,0,0,1,1
PUCARANI,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2010-09-01,2,0,0,0,2,0,2
PUNATA,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
REYES,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,2,0,0,0,2,2
ROBORE,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
SAN IGNACIO,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,1,0,0,1,1,2
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-09-01,12,4,0,0,12,4,16
SENA,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-09-01,10,1,0,0,10,1,11
TARABUCO,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2010-09-01,3,0,0,0,3,0,3
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,0,0,1,1
TUPIZA,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,1,1,1,2
UYUNI,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,2,1,2,1,3
VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,1,0,0,0,1,1
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-09-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2010-09-01,1,0,0,0,1,0,1
AZURDUY,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,1,0,0,0,1,1
CALACOTO,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,0,1,0,1,1
CKOCHAS,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2010-10-01,5,8,0,0,5,8,13
"COLCHA ""K""",mortalidad,muerte rn menor de 7 dias,2010-10-01,0,1,0,1,0,2,2
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2010-10-01,3,1,1,0,4,1,5
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte rn menor de 7 dias,2010-10-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2010-10-01,5,3,0,1,5,4,9
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,1,0,1,0,1
LURIBAY,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,0,0,1,1,1,2
ORURO,mortalidad,muerte rn menor de 7 dias,2010-10-01,4,2,0,0,4,2,6
PADCAYA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,0,1,0,1,1
POCOATA,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,0,1,0,2,0,2
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,1,0,1,0,2,2
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2010-10-01,2,0,0,0,2,0,2
SACACA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-10-01,11,6,0,0,11,6,17
SANTA ROSA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-10-01,3,4,0,0,3,4,7
TAPACARI,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,1,0,0,1,1,2
TEOPONTE,mortalidad,muerte rn menor de 7 dias,2010-10-01,1,0,0,0,1,0,1
TIQUIPAYA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,1,0,0,0,1,1
TOMINA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,2,0,0,0,2,2
VACAS,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,1,0,0,0,1,1
YACO,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2010-10-01,0,1,0,0,0,1,1
ANCORAIMES,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad,muerte rn menor de 7 dias,2010-11-01,3,0,0,0,3,0,3
AZURDUY,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
CALACOTO,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,0,1,0,1,1
CARAPARI,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,1,0,0,0,1,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2010-11-01,6,6,0,0,6,6,12
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2010-11-01,6,0,1,1,7,1,8
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,0,0,0,1,0,1
HUMANATA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,0,1,0,1,1
ICLA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,0,1,0,1,1
IXIAMAS,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
LA ASUNTA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2010-11-01,5,7,1,0,6,7,13
MONTERO,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2010-11-01,3,2,1,0,4,2,6
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-11-01,3,2,0,0,3,2,5
PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,1,0,1,0,2,2
PUNATA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,1,0,0,0,1,1
REYES,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2010-11-01,2,1,0,0,2,1,3
SACABA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
SAN MATIAS,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-11-01,6,2,0,0,6,2,8
SHINAOTA,mortalidad,muerte rn menor de 7 dias,2010-11-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-11-01,6,3,0,0,6,3,9
TACOBAMBA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,0,2,0,2,2
TARABUCO,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,0,2,0,2,2
TARIJA,mortalidad,muerte rn menor de 7 dias,2010-11-01,3,1,0,0,3,1,4
VILA VILA,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,0,1,0,1,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,mortalidad,muerte rn menor de 7 dias,2010-11-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,muerte rn menor de 7 dias,2010-12-01,1,0,1,0,2,0,2
AIQUILE,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,0,1,0,1,1
CAMIRI,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,0,0,1,1
CHARAÑA,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,0,1,0,1,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2010-12-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2010-12-01,6,6,0,0,6,6,12
COPACABANA,mortalidad,muerte rn menor de 7 dias,2010-12-01,1,0,0,1,1,1,2
COROICO,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2010-12-01,6,4,0,0,6,4,10
EL TORNO,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,0,1,0,1,1
GUANAY,mortalidad,muerte rn menor de 7 dias,2010-12-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,0,0,1,1
INCAHUASI,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2010-12-01,6,7,0,0,6,7,13
ORURO,mortalidad,muerte rn menor de 7 dias,2010-12-01,3,3,0,0,3,3,6
PATACAMAYA,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-12-01,2,1,0,0,2,1,3
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,0,0,1,1
PUNATA,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2010-12-01,5,1,0,0,5,1,6
RURRENABAQUE,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,0,0,1,1
SAN IGNACIO,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad,muerte rn menor de 7 dias,2010-12-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-12-01,9,5,0,0,9,5,14
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-12-01,3,1,0,0,3,1,4
TARVITA,mortalidad,muerte rn menor de 7 dias,2010-12-01,2,0,1,0,3,0,3
TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,0,1,0,1,1
TOTORA(ORR),mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,0,1,0,1,1
UNCIA,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,3,0,0,0,3,3
UYUNI,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,2,0,3,3
VILLA SERRANO,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-12-01,1,0,0,1,1,1,2
WARNES,mortalidad,muerte rn menor de 7 dias,2010-12-01,1,1,0,0,1,1,2
YACUIBA,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,muerte rn menor de 7 dias,2010-12-01,0,1,0,0,0,1,1
