,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,4,3,5,10,14,19,85,55,23,25,131,112,243
LAGUNILLAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,2,0,2,0,0,1,4,1,5
LAJA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
LLALLAGUA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
LURIBAY,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
MAGDALENA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,3,0,0,3,4,0,0,0,8,3,11
MAPIRI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,0,2,1,0,2,2,2,8,6,1,0,14,11,25
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
MOCOMOCO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,1,2,0,2,1,3
MONTEAGUDO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,2,7,6,5,2,6,7,19,10,4,11,41,38,79
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,7,5,26,21,17,7,10,6,4,2,4,1,68,42,110
MOROCHATA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ORURO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,1,3,7,21,14,61,12,47,5,0,2,132,41,173
PALOS BLANCOS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,3,0,3,1,4,0,0,1,10,11
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,0,1,0,0,0,5,0,7,0,5,1,19,1,20
POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
POOPO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POROMA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POSTRER VALLE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,2,2,2,4,0,13,2,47,9,2,2,68,17,85
PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,1,0,0,1,1,5,6,7,1,13,9,22
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,1,4,4,6,1,11,3,11,4,3,5,35,18,53
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,4,6,11,8,5,22,14,44,22,1,2,81,58,139
PUNA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,4,13,6,2,5,20,10,73,40,13,13,121,78,199
QUIABAYA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,6,2,4,5,0,0,10,7,17
QUIME,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,3,0,2,3,10,4,2,4,18,11,29
QUIRUSILLAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,3,0,1,1,1,2,4,5,0,1,9,9,18
ROBORE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,1,0,4,0,0,0,5,0,5
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,1,0,0,0,0,3,0,0,0,3,1,4
SACABA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,2,2,11,6,13,9,37,18,81,55,17,10,161,100,261
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,1,1,3,2,0,1,5,2,2,3,0,9,11,20
SAN ANDRES,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,2,1,6,2,7,1,16,4,20
SAN BORJA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,0,3,6,4,0,4,2,18,4,3,1,33,13,46
SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,1,2,0,1,0,5,2,5,1,2,3,15,7,22
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,2,1,2,2,2,2,5,0,0,6,11,17
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,3,1,2,3,8,2,4,3,4,2,21,11,32
SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,5,1,2,1,5,3,5,2,2,0,19,7,26
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,1,2,0,1,1,0,0,1,3,4,7
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,0,0,6,0,1,7,0,7,2,1,1,16,10,26
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,2,1,1,0,3,2,3,2,0,0,9,5,14
SANTA ANA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,2,1,2,1,0,1,4,3,7
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,4,5,64,45,55,34,104,71,342,174,29,52,598,381,979
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,1,0,0,0,1,3,2,3,5
SAPAHAQUI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,2,2,1,0,5,4,5,3,3,6,16,15,31
SORACACHI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,6,4,44,26,21,19,50,17,167,42,9,27,297,135,432
TARACO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,2,1,1,0,2,0,10,5,7,4,22,10,32
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,2,0,1,4,10,2,14,6,20
TEOPONTE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,3,2,3,2,4,2,10,6,16
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,0,0,2,0,0,0,3,0,3
TIQUIPAYA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,1,0,1,0,0,0,3,0,3
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,1,1,0,6,2,1,1,8,4,12
TRIGAL,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,1,1,1,1,0,0,2,2,4
TRINIDAD,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
URIONDO (A. CONCEPCION),"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,2,0,1,0,5,1,0,0,9,1,10
VACAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,1,1,0,1,2,1,1,0,2,3,6,9
VALLEGRANDE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILA VILA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,4,1,4,3,0,1,1,1,9,6,15
VILLA MONTES,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,1,0,1,2,1,4,1,0,0,6,4,10
VILLA RIVERO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,1,0,4,0,2,0,8,0,8
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,3,1,1,2,6,1,3,1,13,5,18
VILLAZON,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,3,3,3,13,1,21,11,1,2,39,20,59
YANACACHI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,2,0,4,0,2,5,1,15,3,3,1,23,13,36
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,4,1,2,0,0,0,6,1,7
YUNCHARA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,1,3,1,2,2,6,4,10
ALCALA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ALTO BENI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANCORAIMES,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,4,1,7,5,1,1,2,1,9,2,13,20,36,30,66
ANZALDO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,0,0,2,0,0,0,0,1,2,3
APOLO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,2,1,0,1,2,0,0,0,0,3,4,7
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,5,3,3,4,2,2,5,0,0,0,16,9,25
ATOCHA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,8,1,0,0,8,1,9
AYO AYO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,2,0,4,1,9,4,8,5,24,10,34
BATALLAS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CAIROMA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAJUATA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CALACOTO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,2,1,2,0,0,0,4,1,5
CALAMARCA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,5,3,13,6,6,1,6,6,7,11,20,14,57,41,98
CAMIRI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
CARACOLLO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,2,3,2,6,4,7,4,1,2,17,14,31
CARANAVI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
CARAPARI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CHIMORE,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,3,2,1,1,11,4,1,1,16,8,24
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,2,15,9,9,8,4,8,51,30,10,8,90,65,155
CLIZA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,2,0,20,12,11,8,30,19,63,32,6,1,132,72,204
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,1,8,4,7,5,31,10,59,29,9,15,115,64,179
COLLANA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,1,1,0,2,0,3,1,4
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,4,0,1,0,6,0,6
COLQUENCHA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,0,0,1,1,0,2,4,1,7,4,13,8,21
COLQUIRI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,1,1,0,2,1,4,2,0,0,8,4,12
CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,2,0,0,0,0,0,2,0,0,0,4,0,4
CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,1,2,4,0,0,3,1,13,2,0,1,18,9,27
COROICO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,8,6,4,5,8,6,16,9,6,4,43,30,73
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,3,9,7,4,0,5,2,19,4,5,0,42,16,58
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
CULPINA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,1,3,1,3,6,6,14,1,3,5,10,18,35,53
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,7,12,66,61,43,37,188,96,197,141,43,45,544,392,936
EL PUENTE(STC),"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,3,0,0,1,0,1,1,0,5,2,7
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,5,2,3,5,19,22,7,3,4,2,38,34,72
EL VILLAR,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,0,2,0,0,0,0,1,0,2,2,4
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
GUAYARAMERIN,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,3,1,1,0,0,0,0,0,0,0,4,1,5
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,2,0,0,1,2,2,79,6,1,1,84,10,94
HUATAJATA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ICLA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,8,9,8,4,14,4,24,15,6,1,61,33,94
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,5,0,6,7,4,7,3,3,19,17,36
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,2,1,5,4,2,3,5,6,16,12,1,1,31,27,58
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,7,7,7,0,19,5,20,14,6,3,59,29,88
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,1,4,1,6,6,29,14,62,41,15,20,117,83,200
LAGUNILLAS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,0,0,1,0,1,2,0,0,3,2,5
LAJA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LLALLAGUA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,5,8,0,1,1,9,6,15
MAGDALENA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,1,0,0,1,1,0,2,7,2,1,0,9,6,15
MAPIRI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,1,2,2,2,0,5,3,8
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,4,2,2,0,6,1,7,1,0,1,19,5,24
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOCOMOCO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,2,5,1,0,0,6,3,9
MONTEAGUDO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,3,9,1,1,20,4,30,7,6,4,60,25,85
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,20,9,14,2,5,1,1,6,0,1,41,19,60
MORO MORO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MOROCHATA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
OMEREQUE,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
ORURO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,11,6,24,6,30,9,50,7,3,8,119,36,155
PADCAYA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,1,0,0,0,2,3,2,2,6,5,11
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,1,10,0,2,1,7,0,39,3,4,1,62,6,68
PUCARA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,1,0,1,3,1,24,11,6,3,2,4,35,21,56
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,3,2,4,2,9,0,15,8,5,5,37,17,54
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,2,0,8,2,3,3,13,12,33,14,2,4,61,35,96
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,2,2,6,4,5,3,19,5,35,19,9,18,76,51,127
QUIABAYA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,1,5,1,1,1,7,3,10
QUIME,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,1,3,2,2,0,7,2,10,5,3,0,26,10,36
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,2,0,5,5,2,3,3,2,5,5,1,4,18,19,37
ROBORE,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,2,2,1,0,0,3,3,6
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,4,1,0,0,5,1,6
SACABA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,8,6,4,3,23,15,60,40,8,7,103,71,174
SACABAMBA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
SACACA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,2,0,1,0,0,0,0,0,0,0,0,0,3,0,3
SAIPINA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,3,2,1,0,1,2,2,2,0,1,7,7,14
SAN ANDRES,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,0,2,2,2,0,3,1,8,3,11
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,3,1,2,2,3,3,9,8,7,1,25,15,40
SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,3,2,1,5,1,0,3,8,8,16
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,5,0,1,0,1,2,8,5,0,1,15,8,23
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,7,1,0,0,7,6,6,3,7,1,28,11,39
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,1,3,2,4,7,13,3,1,0,22,13,35
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,1,2,1,0,0,1,3,1,0,4,5,9
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,3,2,4,1,0,1,7,4,11
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,3,0,2,0,7,1,1,0,13,1,14
SANTA ANA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,8,8,35,32,30,27,88,35,241,126,40,50,442,278,720
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,0,0,1,0,2,0,0,0,4,0,4
SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,0,1,6,4,7,5,12
SANTIAGO DE HUARI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
SHINAOTA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,2,3,2,1,0,3,1,11,7,3,4,21,16,37
SIPE SIPE,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,2,2,1,0,3,2,5
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,0,34,17,21,9,33,14,81,27,11,12,181,79,260
TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TARACO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,2,3,0,11,5,9,12,24,19,43
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,5,2,12,5,13,10,23,15,64,28,5,4,122,64,186
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,2,1,1,1,3,6,5,2,12,10,22
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,0,1,0,0,15,4,0,1,16,6,22
TIQUIPAYA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,1,1,0,0,2,0,0,0,3,1,4
TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLATA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,2,1,2,3,2,1,7,3,1,9,14,23
TOMINA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TRIGAL,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,1,0,0,0,0,1,1,1,0,0,2,2,4
TRINIDAD,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
UMALA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
URIONDO (A. CONCEPCION),"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,2,0,1,0,0,1,2,5,0,0,5,6,11
VACAS,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,1,0,0,0,0,0,1,2,2,0,5,2,9,11
VILA VILA,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA MONTES,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,1,1,0,2,2,0,2,1,8,1,0,0,13,5,18
VILLA RIVERO,"violencia, hechos de transito y accidentes",accidentes,2014-05-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
