,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
ASCENCION DE GUARAYOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
ATOCHA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AYATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
AYO AYO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,2,1,3,0,0,1,5,6
AZURDUY,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,3,0,1,0,4,4
BERMEJO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BETANZOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
BOLIVAR,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
CAJUATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CALAMARCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAMARGO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
CAPINOTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,2,5,0,2,2,7,9
CARANAVI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
CHOQUE COTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CLIZA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,6,0,2,0,9,9
COBIJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,0,0,11,0,0,1,11,12
COIPASA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
COLCAPIRHUA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COLOMI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
COLQUENCHA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COLQUIRI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CONCEPCION,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CORIPATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CORO CORO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COROICO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
COTOCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CURAHUARA DE CARANGAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
EL ALTO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,1,1,1,1,1,3,24,1,72,0,0,6,99,105
HUANUNI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
HUARACAJE,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ICHOCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ICLA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
INCAHUASI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,2,0,2,0,0,1,4,5
IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,1,0,0,0,0,4,0,0,1,4,5
LA PAZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,3,1,1,0,7,10,5,47,2,4,18,62,80
LAGUNILLAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
LLALLAGUA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
LLICA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
MINEROS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MIZQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MOCOMOCO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MONTEAGUDO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
MORO MORO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MOROCHATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,1,3,0,0,1,4,5
OMEREQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
ORURO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,0,0,3,0,0,1,3,4
PALCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PALOS BLANCOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
POCONA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
POTOSI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
PUCARANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
PUERTO ACOSTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO PEREZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO SUAREZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PUERTO VILLARROEL,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
PUNA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUNATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,3,11,0,0,3,12,15
QUILLACOLLO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,1,0,0,0,0,0,1,5,3,33,0,0,5,38,43
QUIME,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
REYES,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
RURRENABAQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,4,0,18,0,0,0,22,22
SACABAMBA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACACA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,1,0,0,0,0,1,1,0,0,1,2,3
SAN LUCAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,1,0,2,0,0,0,0,1,0,0,3,1,4
SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ROSA DEL SARA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SIPE SIPE,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,2,0,1,0,2,1,7,1,1,2,13,15
SORATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SUCRE,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,7,0,15,0,0,0,22,22
TACACOMA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TARIJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,1,0,0,0,2,2,0,0,3,2,5
TIPUANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
TIQUIPAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
TIRAQUE (CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,1,0,0,0,0,0,3,7,0,0,4,7,11
TRIGAL,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TUPIZA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
UNCIA,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
UYUNI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,6,3,9,4,15,0,0,7,30,37
VACAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
VILLA RIVERO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLAZON,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,1,0,3,0,1,0,5,5
VINTO,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,1,0,0,0,0,1,0,1,0,1,1,3,4
WARNES,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
YANACACHI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
YAPACANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ZUDAÑEZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ACHACACHI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,29,0,0,0,29,29
AIQUILE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
ALALAY,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ARANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,1,1,0,2,0,0,1,3,4
ASCENCION DE GUARAYOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ATOCHA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3
AYATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BERMEJO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
BETANZOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
BOYUIBE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CALAMARCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
CAMIRI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
CAPINOTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,6,0,0,1,6,7
CARANAVI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
CARAPARI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CARIPUYO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
CHALLAPATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CLIZA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,2,7,1,2,3,9,12
COBIJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,1,1,0,1,3,0,5,3,24,0,0,5,33,38
COLCAPIRHUA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,1,1,0,0,0,1,0,3,0,0,1,5,6
COLLANA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COLOMI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,2,5,0,0,2,5,7
COLQUENCHA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COMANCHE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COMARAPA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CORIPATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
COROICO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COTAGAITA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CUEVO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CURVA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,1,1,1,1,6,8,19,6,72,1,0,17,99,116
ENTRE RIOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,1,0,2,1,0,0,0,0,0,1,3,4
HUACARETA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
LA ASUNTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
LA GUARDIA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,3,0,0,13,16,14,31,0,2,27,52,79
LAGUNILLAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LLALLAGUA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,8,0,0,0,9,9
LORETO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LURIBAY,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MACHACAMARCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MAIRANA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MECAPACA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MINEROS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,1,0,0,1,0,0,0,0,5,0,0,1,6,7
MIZQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,2,4,4,4,0,0,0,0,0,4,0,1,6,13,19
MOJOCOYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTEAGUDO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,7,0,0,1,7,8
MORO MORO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
OMEREQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,1,1,0,0,0,0,0,2,0,0,1,3,4
PADILLA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,2,4,2,6,8
PALCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PALOS BLANCOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PAMPA AULLAGAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PATACAMAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POCONA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POJO (CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
POROMA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
POTOSI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUCARANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,2,0,1,1,3,4
PUERTO ACOSTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO PEREZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO VILLARROEL,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUNA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
PUNATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,1,0,1,3,17,4,1,7,20,27
QUILLACOLLO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,1,0,2,1,0,3,3,19,0,1,6,24,30
RAVELO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
RIBERALTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RURRENABAQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
SABAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
SACABA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,1,0,0,0,0,0,0,10,0,0,1,10,11
SACABAMBA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BENITO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
SAN BORJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN IGNACIO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN JULIAN,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN LUCAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,4,0,0,0,5,5
SAN MATIAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA ANA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,1,0,0,0,0,1,4,0,0,1,5,6
SANTA ROSA DEL SARA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SIPE SIPE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4
SOPACHUY,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
SORATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,1,0,1,8,0,0,2,8,10
TARATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
TARIJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,2,2,1,6,0,0,3,8,11
TIQUIPAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,3,2,4,0,2,4,4,10,0,0,13,16,29
TIRAQUE (CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,1,0,0,2,7,0,0,2,8,10
TOLEDO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
TORO TORO,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TOTORA(CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
TUPIZA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8
VACAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
VIACHA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,1,0,0,0,0,2,0,0,1,2,3
VILA VILA,violencia  intrafamiliar,intrafamiliar/domestica,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
