,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
MOROCHATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,1,0,0,0,0,0,0,4,3,0,0,4,4,8
OMEREQUE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,1,0,0,0,0,2,0,0,0,2,1,3
ORURO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,6,2,14,9,8,7,56,16,143,57,19,13,246,104,350
PALOS BLANCOS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
POJO (CBBA),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POROMA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
PUERTO ACOSTA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PUERTO SUAREZ,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
PUERTO VILLARROEL,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,1,1,0,3,3,0,0,4,4,8
PUNA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PUNATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
QUILLACOLLO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,1,2,0,0,1,0,2,11,0,0,4,13,17
RURRENABAQUE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,1,0,2,1,5,2,0,0,8,3,11
SACABA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,1,1,2,0,0,1,1,5,1,1,1,8,6,14
SACABAMBA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SACACA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BENITO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,3,1,9,5,7,6,5,13,3,2,27,27,54
SAN IGNACIO DE VELASCO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
SAN MATIAS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN PEDRO(PND),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,1,0,0,0,0,1,0,1,0,0,1,2,3
SIPE SIPE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,1,0,0,4,4,1,3,3,0,0,8,8,16
SOPACHUY,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SORATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
SUCRE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,1,0,0,11,10,18,7,0,0,29,18,47
TAPACARI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TARIJA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,3,3,16,2,0,0,19,5,24
TARVITA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TIRAQUE (CBBA),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,2,5,0,1,1,2,0,5,5,0,1,13,9,22
TOLEDO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,1,0,0,0,0,0,3,2,0,0,4,2,6
TOTORA(CBBA),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TRINIDAD,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VACAS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,1,1,4,1,1,4,0,1,6,7,13
VALLEGRANDE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
VIACHA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
VILA VILA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,1,1,0,0,0,1,1,0,4,0,0,2,6,8
VILLA RIVERO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,3,1,2,0,4,4,2,4,1,1,12,10,22
VILLA TUNARI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLAZON,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
WARNES,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YAMPARAEZ,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
YUNCHARA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ALALAY,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ANZALDO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
APOLO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
ARANI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,4,3,10,7,4,1,18,11,29
ARQUE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ATOCHA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
BERMEJO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BETANZOS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CALACOTO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CALAMARCA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,1,0,2,0,3,5,4,6,1,0,11,11,22
CAPINOTA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,1,0,0,0,5,3,1,0,7,3,10
CARACOLLO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,1,0,0,1,1,1,0,2,2,4
CHALLAPATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,3,7,1,0,4,8,12
CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,3,2,1,2,0,4,4,8
CLIZA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,1,1,0,3,2,1,0,5,3,8
COCHABAMBA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,2,2,2,4,3,2,116,41,327,160,31,27,481,236,717
COLCAPIRHUA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,1,1,5,2,6,6,5,1,0,1,17,11,28
COLOMI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CORIPATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,1,1,0,2,5,1,1,4,7,11
COROICO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,1,0,0,0,0,6,0,0,0,6,1,7
COTOCA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,3,4,12,4,18,8,43,48,143,122,26,13,245,199,444
EL PUENTE(STC),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ENTRE RIOS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,5,0,0,0,1,2,10,1,1,0,17,3,20
EUCALIPTUS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,2,0,1,1,3,1,4
GENERAL SAAVEDRA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
HUANUNI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
LA GUARDIA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
LA PAZ,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,1,4,2,10,9,1,0,15,12,27
LICOMA PAMPA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LLALLAGUA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
LURIBAY,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MINEROS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,1,0,0,1,0,0,0,0,8,2,0,0,9,3,12
MIZQUE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
MOCOMOCO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MOJOCOYA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
MONTEAGUDO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,3,0,1,0,4,1,5
MORO MORO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
OMEREQUE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ORURO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,5,2,20,20,13,6,57,19,163,63,16,15,274,125,399
PALCA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PALOS BLANCOS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
PELECHUCO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
POCONA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
PORONGO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
POTOSI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,1,1,1,2,7,3,2,0,11,6,17
PUCARA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUCARANI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO ACOSTA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PUERTO CARABUCO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO VILLARROEL,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,1,0,0,0,0,0,1,1,0,0,0,0,2,1,3
PUNA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUNATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,3,1,0,1,3,3,6
QUILLACOLLO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,1,0,0,0,1,1,3,0,3,1,0,0,8,2,10
RURRENABAQUE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,1,0,1,1,1,0,2,2,5,0,0,0,10,3,13
SABAYA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SACABA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,1,0,2,0,0,0,0,0,4,5,0,1,7,6,13
SACABAMBA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,1,0,2,1,3,4
SAN BENITO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,8,0,11,0,14,3,12,14,3,5,48,22,70
SAN BORJA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,1,0,4,3,1,0,5,2,10,5,1,1,22,11,33
SAN MATIAS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,1,0,0,0,1,0,1,2,2,0,0,2,5,7
SANTA ROSA DEL SARA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,1,1,0,0,2,0,0,1,3,4
SIPE SIPE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,1,0,3,1,4,1,7,5,0,1,15,8,23
SORACACHI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
SUCRE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,2,1,1,0,0,0,14,12,26,16,0,0,43,29,72
TACACOMA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,1,0,0,0,2,0,0,1,0,0,0,1,3,4
TARIJA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,1,0,3,0,1,10,3,25,1,0,0,35,9,44
TARVITA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TIRAQUE (CBBA),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,1,0,2,3,2,1,7,6,3,0,15,10,25
TOLEDO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,1,3,0,21,3,3,2,0,0,27,6,33
TOTORA(CBBA),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
VACAS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,4,1,2,0,2,1,8,7,4,1,20,10,30
VALLEGRANDE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
VILA VILA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,3,0,0,0,2,2,3,0,1,0,9,2,11
VILLA RIVERO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,3,0,5,1,4,0,3,3,0,0,15,4,19
VILLA TUNARI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
WARNES,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
YOCALLA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YUNCHARA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ACHACACHI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALALAY,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3
ANCORAIMES,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ANDAMARCA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ARANI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,1,0,0,2,6,4,13,14,2,1,22,21,43
ARQUE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,1,1,0,0,0,1,1,2,3
AZURDUY,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,2,0,2,0,4,0,4
BERMEJO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
BETANZOS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CALAMARCA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,1,1,1,1,2,3,1,5,5,1,1,11,11,22
CAPINOTA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,3,1,0,3,2,1,5,5,10
CARACOLLO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,1,0,1,0,0,1,0,0,2,1,3
CARAPARI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHALLAPATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,1,0,0,3,0,0,1,3,4
CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,1,3,4,0,1,3,6,9
CLIZA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
COCHABAMBA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,4,1,3,1,90,34,290,114,27,27,414,177,591
COLCAPIRHUA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,3,5,11,14,5,1,6,1,5,3,0,0,30,24,54
"COLCHA ""K""",violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COLOMI,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,2,2,0,2,2,0,0,4,4,8
COLQUENCHA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,1,0,1,4,0,0,2,4,6
CORIPATA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,2,0,1,0,0,1,3,3,0,2,6,6,12
COROICO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,2,0,0,0,2,0,2,4,0,0,6,4,10
CUCHUMUELA (V. G. VILLARROEL),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,1,0,1,0,4,0,0,0,6,0,6
EL ALTO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,24,0,13,6,44,30,73,50,10,4,164,90,254
EL PUENTE(STC),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL TORNO,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
ENTRE RIOS,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,1,0,0,0,2,0,0,1,8,0,0,0,11,1,12
GENERAL SAAVEDRA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3
GUAYARAMERIN,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
HUACARETA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
HUARACAJE,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,1,2,3,1,4,1,12,7,1,3,21,14,35
LA PAZ,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,1,0,1,0,2,0,1,5,1,0,6,5,11
LAJA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LLALLAGUA,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",2008-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
