municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
CORIPATA,desnutricion global,sobrepeso (s),2005-04-01,10,14,0,0,10,14,24
CORO CORO,desnutricion global,sobrepeso (s),2005-04-01,5,0,0,0,5,0,5
CORQUE,desnutricion global,sobrepeso (s),2005-04-01,1,2,0,0,1,2,3
COTAGAITA,desnutricion global,sobrepeso (s),2005-04-01,4,8,1,2,5,10,15
COTOCA,desnutricion global,sobrepeso (s),2005-04-01,46,18,16,14,62,32,94
CUATRO CAÑADAS,desnutricion global,sobrepeso (s),2005-04-01,14,8,8,3,22,11,33
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,sobrepeso (s),2005-04-01,1,1,0,0,1,1,2
CUEVO,desnutricion global,sobrepeso (s),2005-04-01,8,14,3,3,11,17,28
CULPINA,desnutricion global,sobrepeso (s),2005-04-01,12,7,0,2,12,9,21
CURAHUARA DE CARANGAS,desnutricion global,sobrepeso (s),2005-04-01,2,4,0,0,2,4,6
CURVA,desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
DESAGUADERO,desnutricion global,sobrepeso (s),2005-04-01,6,1,1,4,7,5,12
EL ALTO,desnutricion global,sobrepeso (s),2005-04-01,518,512,202,156,720,668,1388
EL CHORO,desnutricion global,sobrepeso (s),2005-04-01,0,0,0,1,0,1,1
EL PUENTE(TJA),desnutricion global,sobrepeso (s),2005-04-01,6,8,0,1,6,9,15
EL TORNO,desnutricion global,sobrepeso (s),2005-04-01,72,32,17,9,89,41,130
EL VILLAR,desnutricion global,sobrepeso (s),2005-04-01,5,1,3,0,8,1,9
ENTRE RIOS,desnutricion global,sobrepeso (s),2005-04-01,46,23,13,16,59,39,98
ENTRE RIOS,desnutricion global,sobrepeso (s),2005-04-01,31,27,14,6,45,33,78
EUCALIPTUS,desnutricion global,sobrepeso (s),2005-04-01,4,5,2,1,6,6,12
EUREKA (SANTOS MERCADO),desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
EXALTACION,desnutricion global,sobrepeso (s),2005-04-01,10,6,0,4,10,10,20
FERNANDEZ ALONSO,desnutricion global,sobrepeso (s),2005-04-01,52,35,30,26,82,61,143
FILADELFIA,desnutricion global,sobrepeso (s),2005-04-01,3,0,0,0,3,0,3
GENERAL SAAVEDRA,desnutricion global,sobrepeso (s),2005-04-01,34,0,13,0,47,0,47
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,sobrepeso (s),2005-04-01,7,7,3,0,10,7,17
GUANAY,desnutricion global,sobrepeso (s),2005-04-01,11,8,1,0,12,8,20
GUAQUI,desnutricion global,sobrepeso (s),2005-04-01,4,3,5,4,9,7,16
GUAYARAMERIN,desnutricion global,sobrepeso (s),2005-04-01,9,12,1,0,10,12,22
GUTIERREZ,desnutricion global,sobrepeso (s),2005-04-01,36,35,12,14,48,49,97
HUACARETA,desnutricion global,sobrepeso (s),2005-04-01,13,24,14,12,27,36,63
HUACAYA (VILLA DE HUACAYA),desnutricion global,sobrepeso (s),2005-04-01,5,4,2,0,7,4,11
HUACHACALLA,desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
HUANUNI,desnutricion global,sobrepeso (s),2005-04-01,13,13,0,0,13,13,26
HUARACAJE,desnutricion global,sobrepeso (s),2005-04-01,11,3,5,0,16,3,19
HUAYLLAMARCA,desnutricion global,sobrepeso (s),2005-04-01,2,2,0,0,2,2,4
ICHOCA,desnutricion global,sobrepeso (s),2005-04-01,6,4,5,3,11,7,18
ICLA,desnutricion global,sobrepeso (s),2005-04-01,4,13,1,1,5,14,19
INCAHUASI,desnutricion global,sobrepeso (s),2005-04-01,18,19,2,0,20,19,39
INGAVI (HUMAITA),desnutricion global,sobrepeso (s),2005-04-01,1,0,1,0,2,0,2
INQUISIVI,desnutricion global,sobrepeso (s),2005-04-01,17,18,4,3,21,21,42
IRUPANA (VILLA DE LANZA),desnutricion global,sobrepeso (s),2005-04-01,13,7,2,5,15,12,27
IXIAMAS,desnutricion global,sobrepeso (s),2005-04-01,13,6,2,1,15,7,22
JESUS DE MACHACA,desnutricion global,sobrepeso (s),2005-04-01,3,2,1,0,4,2,6
LA ASUNTA,desnutricion global,sobrepeso (s),2005-04-01,10,16,0,1,10,17,27
LA GUARDIA,desnutricion global,sobrepeso (s),2005-04-01,69,45,11,14,80,59,139
LA PAZ,desnutricion global,sobrepeso (s),2005-04-01,602,536,253,219,855,755,1610
LAGUNILLAS,desnutricion global,sobrepeso (s),2005-04-01,14,14,4,4,18,18,36
LAJA,desnutricion global,sobrepeso (s),2005-04-01,17,9,4,5,21,14,35
LAS CARRERAS,desnutricion global,sobrepeso (s),2005-04-01,7,3,5,4,12,7,19
LICOMA PAMPA,desnutricion global,sobrepeso (s),2005-04-01,2,0,0,0,2,0,2
LLALLAGUA,desnutricion global,sobrepeso (s),2005-04-01,37,42,17,10,54,52,106
LLICA,desnutricion global,sobrepeso (s),2005-04-01,0,1,1,0,1,1,2
LORETO,desnutricion global,sobrepeso (s),2005-04-01,4,3,5,3,9,6,15
LURIBAY,desnutricion global,sobrepeso (s),2005-04-01,3,4,2,8,5,12,17
MACHACAMARCA,desnutricion global,sobrepeso (s),2005-04-01,3,2,4,0,7,2,9
MACHARETI,desnutricion global,sobrepeso (s),2005-04-01,29,23,17,5,46,28,74
MAGDALENA,desnutricion global,sobrepeso (s),2005-04-01,11,9,2,2,13,11,24
MAIRANA,desnutricion global,sobrepeso (s),2005-04-01,41,0,9,0,50,0,50
MALLA,desnutricion global,sobrepeso (s),2005-04-01,3,3,1,0,4,3,7
MAPIRI,desnutricion global,sobrepeso (s),2005-04-01,24,14,1,3,25,17,42
MECAPACA,desnutricion global,sobrepeso (s),2005-04-01,15,5,3,4,18,9,27
MINEROS,desnutricion global,sobrepeso (s),2005-04-01,37,32,20,14,57,46,103
MIZQUE,desnutricion global,sobrepeso (s),2005-04-01,16,18,26,24,42,42,84
MOCOMOCO,desnutricion global,sobrepeso (s),2005-04-01,9,3,2,0,11,3,14
MOJINETE,desnutricion global,sobrepeso (s),2005-04-01,11,0,1,0,12,0,12
MOJOCOYA,desnutricion global,sobrepeso (s),2005-04-01,13,10,3,1,16,11,27
MONTEAGUDO,desnutricion global,sobrepeso (s),2005-04-01,52,35,9,9,61,44,105
MONTERO,desnutricion global,sobrepeso (s),2005-04-01,315,126,129,44,444,170,614
MORO MORO,desnutricion global,sobrepeso (s),2005-04-01,3,3,0,0,3,3,6
MOROCHATA,desnutricion global,sobrepeso (s),2005-04-01,10,17,2,4,12,21,33
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,sobrepeso (s),2005-04-01,1,4,0,0,1,4,5
NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
OCURI,desnutricion global,sobrepeso (s),2005-04-01,17,25,21,21,38,46,84
OKINAWA,desnutricion global,sobrepeso (s),2005-04-01,20,14,7,5,27,19,46
OMEREQUE,desnutricion global,sobrepeso (s),2005-04-01,13,7,7,1,20,8,28
ORURO,desnutricion global,sobrepeso (s),2005-04-01,195,161,62,38,257,199,456
PADCAYA,desnutricion global,sobrepeso (s),2005-04-01,22,15,12,19,34,34,68
PADILLA,desnutricion global,sobrepeso (s),2005-04-01,17,18,4,4,21,22,43
PAILON,desnutricion global,sobrepeso (s),2005-04-01,1,79,21,0,22,79,101
PALCA,desnutricion global,sobrepeso (s),2005-04-01,5,6,0,0,5,6,11
PALOS BLANCOS,desnutricion global,sobrepeso (s),2005-04-01,32,21,4,2,36,23,59
PAMPA AULLAGAS,desnutricion global,sobrepeso (s),2005-04-01,3,2,1,1,4,3,7
PAMPA GRANDE,desnutricion global,sobrepeso (s),2005-04-01,8,7,1,0,9,7,16
PAPEL PAMPA,desnutricion global,sobrepeso (s),2005-04-01,2,2,2,0,4,2,6
PASORAPA,desnutricion global,sobrepeso (s),2005-04-01,4,1,0,0,4,1,5
PATACAMAYA,desnutricion global,sobrepeso (s),2005-04-01,6,6,0,0,6,6,12
PAZÑA,desnutricion global,sobrepeso (s),2005-04-01,1,1,4,0,5,1,6
PELECHUCO,desnutricion global,sobrepeso (s),2005-04-01,4,2,0,0,4,2,6
POCOATA,desnutricion global,sobrepeso (s),2005-04-01,8,17,1,2,9,19,28
POCONA,desnutricion global,sobrepeso (s),2005-04-01,13,3,2,1,15,4,19
POJO (CBBA),desnutricion global,sobrepeso (s),2005-04-01,13,14,3,3,16,17,33
POOPO,desnutricion global,sobrepeso (s),2005-04-01,1,1,0,0,1,1,2
PORCO,desnutricion global,sobrepeso (s),2005-04-01,2,10,0,2,2,12,14
POROMA,desnutricion global,sobrepeso (s),2005-04-01,1,7,2,0,3,7,10
PORONGO,desnutricion global,sobrepeso (s),2005-04-01,12,4,2,0,14,4,18
PORTACHUELO,desnutricion global,sobrepeso (s),2005-04-01,41,31,22,16,63,47,110
PORVENIR,desnutricion global,sobrepeso (s),2005-04-01,3,0,0,0,3,0,3
POSTRER VALLE,desnutricion global,sobrepeso (s),2005-04-01,4,1,2,3,6,4,10
POTOSI,desnutricion global,sobrepeso (s),2005-04-01,54,40,8,3,62,43,105
PRESTO,desnutricion global,sobrepeso (s),2005-04-01,3,3,0,0,3,3,6
PUCARA,desnutricion global,sobrepeso (s),2005-04-01,5,0,0,0,5,0,5
PUCARANI,desnutricion global,sobrepeso (s),2005-04-01,24,19,8,3,32,22,54
PUERTO ACOSTA,desnutricion global,sobrepeso (s),2005-04-01,3,4,1,0,4,4,8
PUERTO CARABUCO,desnutricion global,sobrepeso (s),2005-04-01,15,14,4,2,19,16,35
PUERTO GONZALO MORENO,desnutricion global,sobrepeso (s),2005-04-01,4,8,0,1,4,9,13
PUERTO PEREZ,desnutricion global,sobrepeso (s),2005-04-01,4,2,1,0,5,2,7
PUERTO RICO,desnutricion global,sobrepeso (s),2005-04-01,5,4,0,2,5,6,11
PUERTO SILES,desnutricion global,sobrepeso (s),2005-04-01,2,1,0,0,2,1,3
PUERTO VILLARROEL,desnutricion global,sobrepeso (s),2005-04-01,68,72,20,12,88,84,172
PUNA,desnutricion global,sobrepeso (s),2005-04-01,8,10,0,0,8,10,18
PUNATA,desnutricion global,sobrepeso (s),2005-04-01,14,11,3,3,17,14,31
QUILLACOLLO,desnutricion global,sobrepeso (s),2005-04-01,39,27,9,3,48,30,78
QUIME,desnutricion global,sobrepeso (s),2005-04-01,0,5,2,0,2,5,7
QUIRUSILLAS,desnutricion global,sobrepeso (s),2005-04-01,8,2,1,4,9,6,15
RAVELO,desnutricion global,sobrepeso (s),2005-04-01,10,4,1,0,11,4,15
REYES,desnutricion global,sobrepeso (s),2005-04-01,43,29,13,4,56,33,89
RIBERALTA,desnutricion global,sobrepeso (s),2005-04-01,67,54,12,8,79,62,141
ROBORE,desnutricion global,sobrepeso (s),2005-04-01,21,15,8,6,29,21,50
RURRENABAQUE,desnutricion global,sobrepeso (s),2005-04-01,20,9,8,2,28,11,39
SABAYA,desnutricion global,sobrepeso (s),2005-04-01,2,4,1,2,3,6,9
SACABA,desnutricion global,sobrepeso (s),2005-04-01,21,42,3,3,24,45,69
SACABAMBA,desnutricion global,sobrepeso (s),2005-04-01,0,2,0,0,0,2,2
SACACA,desnutricion global,sobrepeso (s),2005-04-01,3,5,0,1,3,6,9
SAIPINA,desnutricion global,sobrepeso (s),2005-04-01,19,19,7,11,26,30,56
SALINAS DE GARCI MENDOZA,desnutricion global,sobrepeso (s),2005-04-01,6,7,5,0,11,7,18
SAMAIPATA,desnutricion global,sobrepeso (s),2005-04-01,44,0,22,0,66,0,66
SAN AGUSTIN,desnutricion global,sobrepeso (s),2005-04-01,1,3,0,0,1,3,4
SAN ANDRES,desnutricion global,sobrepeso (s),2005-04-01,16,7,1,2,17,9,26
SAN ANDRES DE MACHACA,desnutricion global,sobrepeso (s),2005-04-01,5,2,2,3,7,5,12
SAN ANTONIO DE ESMORUCO,desnutricion global,sobrepeso (s),2005-04-01,0,1,1,0,1,1,2
SAN ANTONIO DE LOMERIO,desnutricion global,sobrepeso (s),2005-04-01,8,8,5,3,13,11,24
SAN BENITO,desnutricion global,sobrepeso (s),2005-04-01,7,2,0,0,7,2,9
SAN BORJA,desnutricion global,sobrepeso (s),2005-04-01,77,77,16,19,93,96,189
SAN BUENA VENTURA,desnutricion global,sobrepeso (s),2005-04-01,11,4,2,2,13,6,19
SAN CARLOS,desnutricion global,sobrepeso (s),2005-04-01,34,35,14,12,48,47,95
SAN IGNACIO,desnutricion global,sobrepeso (s),2005-04-01,22,8,8,3,30,11,41
SAN IGNACIO DE VELASCO,desnutricion global,sobrepeso (s),2005-04-01,75,51,11,5,86,56,142
SAN JAVIER(BNI),desnutricion global,sobrepeso (s),2005-04-01,3,4,1,0,4,4,8
SAN JAVIER(STC),desnutricion global,sobrepeso (s),2005-04-01,8,0,0,0,8,0,8
SAN JOAQUIN,desnutricion global,sobrepeso (s),2005-04-01,11,5,3,0,14,5,19
SAN JOSE DE CHIQUITOS,desnutricion global,sobrepeso (s),2005-04-01,21,13,16,4,37,17,54
SAN JUAN DE YAPACANI,desnutricion global,sobrepeso (s),2005-04-01,27,18,4,4,31,22,53
SAN JULIAN,desnutricion global,sobrepeso (s),2005-04-01,82,77,21,20,103,97,200
SAN LORENZO(PND),desnutricion global,sobrepeso (s),2005-04-01,17,11,7,3,24,14,38
SAN LORENZO(TJA),desnutricion global,sobrepeso (s),2005-04-01,27,14,4,7,31,21,52
SAN LUCAS,desnutricion global,sobrepeso (s),2005-04-01,23,18,1,1,24,19,43
SAN MIGUEL DE VELASCO,desnutricion global,sobrepeso (s),2005-04-01,12,13,1,1,13,14,27
SAN PEDRO,desnutricion global,sobrepeso (s),2005-04-01,25,18,6,6,31,24,55
SAN PEDRO DE BUENA VISTA,desnutricion global,sobrepeso (s),2005-04-01,11,8,3,1,14,9,23
SAN PEDRO DE CURAHUARA,desnutricion global,sobrepeso (s),2005-04-01,4,1,2,2,6,3,9
SAN PEDRO DE TIQUINA,desnutricion global,sobrepeso (s),2005-04-01,6,3,1,2,7,5,12
SAN RAFAEL,desnutricion global,sobrepeso (s),2005-04-01,3,3,3,1,6,4,10
SAN RAMON,desnutricion global,sobrepeso (s),2005-04-01,14,9,6,0,20,9,29
SAN RAMON,desnutricion global,sobrepeso (s),2005-04-01,16,14,1,1,17,15,32
SANTA ANA,desnutricion global,sobrepeso (s),2005-04-01,72,28,26,12,98,40,138
SANTA CRUZ DE LA SIERRA,desnutricion global,sobrepeso (s),2005-04-01,1085,692,465,371,1550,1063,2613
SANTA ROSA,desnutricion global,sobrepeso (s),2005-04-01,28,20,8,11,36,31,67
SANTA ROSA DEL SARA,desnutricion global,sobrepeso (s),2005-04-01,13,12,8,9,21,21,42
SANTIAGO DE CALLAPA,desnutricion global,sobrepeso (s),2005-04-01,3,1,0,0,3,1,4
SANTIAGO DE HUARI,desnutricion global,sobrepeso (s),2005-04-01,4,3,4,0,8,3,11
SANTIAGO DE MACHACA,desnutricion global,sobrepeso (s),2005-04-01,1,1,0,0,1,1,2
SANTIVAÑES,desnutricion global,sobrepeso (s),2005-04-01,3,1,2,2,5,3,8
SANTUARIO DE QUILLACAS,desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
SAPAHAQUI,desnutricion global,sobrepeso (s),2005-04-01,4,4,0,1,4,5,9
SENA,desnutricion global,sobrepeso (s),2005-04-01,7,15,11,3,18,18,36
SICA SICA (VILLA AROMA),desnutricion global,sobrepeso (s),2005-04-01,10,15,2,5,12,20,32
SICAYA,desnutricion global,sobrepeso (s),2005-04-01,1,1,0,0,1,1,2
SIPE SIPE,desnutricion global,sobrepeso (s),2005-04-01,44,44,12,9,56,53,109
SOPACHUY,desnutricion global,sobrepeso (s),2005-04-01,7,3,0,0,7,3,10
SORACACHI,desnutricion global,sobrepeso (s),2005-04-01,5,8,0,2,5,10,15
SORATA,desnutricion global,sobrepeso (s),2005-04-01,20,13,1,1,21,14,35
SUCRE,desnutricion global,sobrepeso (s),2005-04-01,212,204,65,67,277,271,548
TACACOMA,desnutricion global,sobrepeso (s),2005-04-01,7,6,1,0,8,6,14
TACOBAMBA,desnutricion global,sobrepeso (s),2005-04-01,14,7,1,1,15,8,23
TACOPAYA,desnutricion global,sobrepeso (s),2005-04-01,3,0,0,1,3,1,4
TAHUA,desnutricion global,sobrepeso (s),2005-04-01,1,3,0,0,1,3,4
TAPACARI,desnutricion global,sobrepeso (s),2005-04-01,1,5,2,0,3,5,8
TARABUCO,desnutricion global,sobrepeso (s),2005-04-01,20,32,3,5,23,37,60
TARACO,desnutricion global,sobrepeso (s),2005-04-01,4,3,0,0,4,3,7
TARATA,desnutricion global,sobrepeso (s),2005-04-01,9,7,1,1,10,8,18
TARIJA,desnutricion global,sobrepeso (s),2005-04-01,383,283,86,76,469,359,828
TARVITA,desnutricion global,sobrepeso (s),2005-04-01,2,0,0,1,2,1,3
TEOPONTE,desnutricion global,sobrepeso (s),2005-04-01,19,22,8,4,27,26,53
TIAWANACU,desnutricion global,sobrepeso (s),2005-04-01,5,5,2,0,7,5,12
TINGUIPAYA,desnutricion global,sobrepeso (s),2005-04-01,3,2,0,1,3,3,6
TIPUANI,desnutricion global,sobrepeso (s),2005-04-01,12,3,0,1,12,4,16
TIQUIPAYA,desnutricion global,sobrepeso (s),2005-04-01,21,19,5,2,26,21,47
TIRAQUE (CBBA),desnutricion global,sobrepeso (s),2005-04-01,64,66,11,4,75,70,145
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
TOCO,desnutricion global,sobrepeso (s),2005-04-01,2,3,0,1,2,4,6
TOLATA,desnutricion global,sobrepeso (s),2005-04-01,2,2,1,1,3,3,6
TOLEDO,desnutricion global,sobrepeso (s),2005-04-01,3,0,0,0,3,0,3
TOMAVE,desnutricion global,sobrepeso (s),2005-04-01,14,3,0,0,14,3,17
TOMINA,desnutricion global,sobrepeso (s),2005-04-01,10,7,1,0,11,7,18
TORO TORO,desnutricion global,sobrepeso (s),2005-04-01,4,7,1,0,5,7,12
TOTORA(CBBA),desnutricion global,sobrepeso (s),2005-04-01,9,11,2,0,11,11,22
TRIGAL,desnutricion global,sobrepeso (s),2005-04-01,3,1,0,0,3,1,4
TRINIDAD,desnutricion global,sobrepeso (s),2005-04-01,129,106,21,15,150,121,271
TUPIZA,desnutricion global,sobrepeso (s),2005-04-01,49,48,16,4,65,52,117
TURCO,desnutricion global,sobrepeso (s),2005-04-01,3,2,0,0,3,2,5
UMALA,desnutricion global,sobrepeso (s),2005-04-01,3,5,9,15,12,20,32
UNCIA,desnutricion global,sobrepeso (s),2005-04-01,9,10,2,2,11,12,23
URIONDO (A. CONCEPCION),desnutricion global,sobrepeso (s),2005-04-01,57,16,13,3,70,19,89
UYUNI,desnutricion global,sobrepeso (s),2005-04-01,25,22,7,2,32,24,56
VACAS,desnutricion global,sobrepeso (s),2005-04-01,3,3,2,0,5,3,8
VALLEGRANDE,desnutricion global,sobrepeso (s),2005-04-01,19,21,14,15,33,36,69
VIACHA,desnutricion global,sobrepeso (s),2005-04-01,38,22,4,7,42,29,71
VILA VILA,desnutricion global,sobrepeso (s),2005-04-01,6,2,3,2,9,4,13
VILLA MONTES,desnutricion global,sobrepeso (s),2005-04-01,60,41,17,23,77,64,141
VILLA NUEVA (LOMA ALTA),desnutricion global,sobrepeso (s),2005-04-01,3,1,0,0,3,1,4
VILLA RIVERO,desnutricion global,sobrepeso (s),2005-04-01,3,9,0,0,3,9,12
VILLA SERRANO,desnutricion global,sobrepeso (s),2005-04-01,15,11,2,5,17,16,33
VILLA TUNARI,desnutricion global,sobrepeso (s),2005-04-01,60,51,5,7,65,58,123
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,sobrepeso (s),2005-04-01,24,16,15,5,39,21,60
VILLAZON,desnutricion global,sobrepeso (s),2005-04-01,56,55,6,5,62,60,122
VINTO,desnutricion global,sobrepeso (s),2005-04-01,4,2,2,0,6,2,8
VITICHI,desnutricion global,sobrepeso (s),2005-04-01,6,3,1,0,7,3,10
WALDO BALLIVIAN,desnutricion global,sobrepeso (s),2005-04-01,2,0,0,0,2,0,2
WARNES,desnutricion global,sobrepeso (s),2005-04-01,84,64,12,13,96,77,173
YACO,desnutricion global,sobrepeso (s),2005-04-01,2,1,0,0,2,1,3
YACUIBA,desnutricion global,sobrepeso (s),2005-04-01,104,110,18,9,122,119,241
YAMPARAEZ,desnutricion global,sobrepeso (s),2005-04-01,9,16,3,3,12,19,31
YANACACHI,desnutricion global,sobrepeso (s),2005-04-01,0,1,0,0,0,1,1
YAPACANI,desnutricion global,sobrepeso (s),2005-04-01,100,94,12,14,112,108,220
YOCALLA,desnutricion global,sobrepeso (s),2005-04-01,2,2,0,0,2,2,4
YOTALA,desnutricion global,sobrepeso (s),2005-04-01,16,10,5,5,21,15,36
YUNCHARA,desnutricion global,sobrepeso (s),2005-04-01,6,2,1,0,7,2,9
ZUDAÑEZ,desnutricion global,sobrepeso (s),2005-04-01,11,5,1,1,12,6,18
ACACIO,desnutricion global,sobrepeso (s),2005-05-01,3,3,0,0,3,3,6
ACHACACHI,desnutricion global,sobrepeso (s),2005-05-01,14,10,4,7,18,17,35
ACHOCALLA,desnutricion global,sobrepeso (s),2005-05-01,6,1,1,1,7,2,9
AIQUILE,desnutricion global,sobrepeso (s),2005-05-01,6,4,3,1,9,5,14
ALALAY,desnutricion global,sobrepeso (s),2005-05-01,1,0,1,0,2,0,2
ALCALA,desnutricion global,sobrepeso (s),2005-05-01,3,3,1,1,4,4,8
ANCORAIMES,desnutricion global,sobrepeso (s),2005-05-01,7,6,1,1,8,7,15
ANDAMARCA,desnutricion global,sobrepeso (s),2005-05-01,1,2,1,0,2,2,4
ANTEQUERA,desnutricion global,sobrepeso (s),2005-05-01,4,2,0,0,4,2,6
ANZALDO,desnutricion global,sobrepeso (s),2005-05-01,1,0,2,6,3,6,9
APOLO,desnutricion global,sobrepeso (s),2005-05-01,11,9,3,1,14,10,24
ARAMPAMPA,desnutricion global,sobrepeso (s),2005-05-01,1,3,0,0,1,3,4
ARANI,desnutricion global,sobrepeso (s),2005-05-01,8,7,1,0,9,7,16
ARBIETO,desnutricion global,sobrepeso (s),2005-05-01,9,1,0,0,9,1,10
ARQUE,desnutricion global,sobrepeso (s),2005-05-01,3,0,0,0,3,0,3
ATOCHA,desnutricion global,sobrepeso (s),2005-05-01,10,9,7,2,17,11,28
AUCAPATA,desnutricion global,sobrepeso (s),2005-05-01,4,3,1,0,5,3,8
AYATA,desnutricion global,sobrepeso (s),2005-05-01,11,0,0,0,11,0,11
AYO AYO,desnutricion global,sobrepeso (s),2005-05-01,2,0,1,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,sobrepeso (s),2005-05-01,17,16,4,2,21,18,39
AZURDUY,desnutricion global,sobrepeso (s),2005-05-01,13,17,5,1,18,18,36
BATALLAS,desnutricion global,sobrepeso (s),2005-05-01,4,4,0,0,4,4,8
BAURES,desnutricion global,sobrepeso (s),2005-05-01,2,4,1,0,3,4,7
BELEN DE ANDAMARCA,desnutricion global,sobrepeso (s),2005-05-01,0,1,0,0,0,1,1
BELEN DE URMIRI,desnutricion global,sobrepeso (s),2005-05-01,2,2,0,2,2,4,6
BELLA FLOR,desnutricion global,sobrepeso (s),2005-05-01,2,3,0,0,2,3,5
BERMEJO,desnutricion global,sobrepeso (s),2005-05-01,15,9,4,1,19,10,29
BETANZOS,desnutricion global,sobrepeso (s),2005-05-01,21,24,3,3,24,27,51
BOLIVAR,desnutricion global,sobrepeso (s),2005-05-01,2,0,0,0,2,0,2
BOLPEBRA,desnutricion global,sobrepeso (s),2005-05-01,6,2,1,0,7,2,9
BOYUIBE,desnutricion global,sobrepeso (s),2005-05-01,5,7,3,1,8,8,16
BUENA VISTA,desnutricion global,sobrepeso (s),2005-05-01,48,26,6,10,54,36,90
CABEZAS,desnutricion global,sobrepeso (s),2005-05-01,21,19,1,1,22,20,42
CAIROMA,desnutricion global,sobrepeso (s),2005-05-01,9,8,0,1,9,9,18
"CAIZA ""D""",desnutricion global,sobrepeso (s),2005-05-01,9,11,2,2,11,13,24
CAJUATA,desnutricion global,sobrepeso (s),2005-05-01,18,15,2,1,20,16,36
CALACOTO,desnutricion global,sobrepeso (s),2005-05-01,1,0,0,0,1,0,1
CALAMARCA,desnutricion global,sobrepeso (s),2005-05-01,6,6,0,0,6,6,12
CAMARGO,desnutricion global,sobrepeso (s),2005-05-01,18,20,1,0,19,20,39
CAMATAQUI (C. VILLA ABECIA),desnutricion global,sobrepeso (s),2005-05-01,1,2,0,0,1,2,3
CAMIRI,desnutricion global,sobrepeso (s),2005-05-01,86,65,22,11,108,76,184
CAPINOTA,desnutricion global,sobrepeso (s),2005-05-01,0,0,1,2,1,2,3
CAQUIAVIRI,desnutricion global,sobrepeso (s),2005-05-01,12,2,1,2,13,4,17
CARACOLLO,desnutricion global,sobrepeso (s),2005-05-01,2,18,1,0,3,18,21
CARANAVI,desnutricion global,sobrepeso (s),2005-05-01,91,70,14,6,105,76,181
CARAPARI,desnutricion global,sobrepeso (s),2005-05-01,27,27,13,2,40,29,69
CARIPUYO,desnutricion global,sobrepeso (s),2005-05-01,1,2,0,0,1,2,3
CATACORA,desnutricion global,sobrepeso (s),2005-05-01,1,1,0,0,1,1,2
CHALLAPATA,desnutricion global,sobrepeso (s),2005-05-01,13,9,0,1,13,10,23
CHAQUI,desnutricion global,sobrepeso (s),2005-05-01,3,1,0,0,3,1,4
CHARAGUA,desnutricion global,sobrepeso (s),2005-05-01,41,41,7,7,48,48,96
CHARAÑA,desnutricion global,sobrepeso (s),2005-05-01,1,1,0,0,1,1,2
CHAYANTA,desnutricion global,sobrepeso (s),2005-05-01,4,6,0,0,4,6,10
CHIMORE,desnutricion global,sobrepeso (s),2005-05-01,28,16,1,1,29,17,46
CHIPAYA,desnutricion global,sobrepeso (s),2005-05-01,1,1,0,0,1,1,2
CHOQUE COTA,desnutricion global,sobrepeso (s),2005-05-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,sobrepeso (s),2005-05-01,16,8,2,2,18,10,28
CHUMA,desnutricion global,sobrepeso (s),2005-05-01,2,3,0,0,2,3,5
CLIZA,desnutricion global,sobrepeso (s),2005-05-01,39,28,15,8,54,36,90
COBIJA,desnutricion global,sobrepeso (s),2005-05-01,59,56,6,15,65,71,136
COCHABAMBA,desnutricion global,sobrepeso (s),2005-05-01,291,238,51,35,342,273,615
COLCAPIRHUA,desnutricion global,sobrepeso (s),2005-05-01,16,18,3,0,19,18,37
"COLCHA ""K""",desnutricion global,sobrepeso (s),2005-05-01,8,7,1,0,9,7,16
COLLANA,desnutricion global,sobrepeso (s),2005-05-01,1,1,1,1,2,2,4
COLOMI,desnutricion global,sobrepeso (s),2005-05-01,19,21,3,2,22,23,45
COLPA BELGICA,desnutricion global,sobrepeso (s),2005-05-01,17,8,5,0,22,8,30
COLQUECHACA,desnutricion global,sobrepeso (s),2005-05-01,7,5,0,1,7,6,13
COLQUENCHA,desnutricion global,sobrepeso (s),2005-05-01,5,4,0,0,5,4,9
COLQUIRI,desnutricion global,sobrepeso (s),2005-05-01,10,9,0,0,10,9,19
COMARAPA,desnutricion global,sobrepeso (s),2005-05-01,58,54,12,13,70,67,137
CONCEPCION,desnutricion global,sobrepeso (s),2005-05-01,3,2,0,1,3,3,6
COPACABANA,desnutricion global,sobrepeso (s),2005-05-01,9,4,2,0,11,4,15
CORIPATA,desnutricion global,sobrepeso (s),2005-05-01,37,34,3,2,40,36,76
