municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
GUTIERREZ,desnutricion global,desnutricion leve (l),2005-06-01,55,28,72,73,127,101,228
HUACARETA,desnutricion global,desnutricion leve (l),2005-06-01,14,15,23,36,37,51,88
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion leve (l),2005-06-01,10,4,15,18,25,22,47
HUACHACALLA,desnutricion global,desnutricion leve (l),2005-06-01,0,0,1,0,1,0,1
HUANUNI,desnutricion global,desnutricion leve (l),2005-06-01,24,28,13,15,37,43,80
HUARACAJE,desnutricion global,desnutricion leve (l),2005-06-01,4,11,8,0,12,11,23
HUAYLLAMARCA,desnutricion global,desnutricion leve (l),2005-06-01,4,5,1,3,5,8,13
ICHOCA,desnutricion global,desnutricion leve (l),2005-06-01,8,8,12,12,20,20,40
ICLA,desnutricion global,desnutricion leve (l),2005-06-01,56,56,139,107,195,163,358
INCAHUASI,desnutricion global,desnutricion leve (l),2005-06-01,110,130,129,168,239,298,537
INGAVI (HUMAITA),desnutricion global,desnutricion leve (l),2005-06-01,2,0,2,2,4,2,6
INQUISIVI,desnutricion global,desnutricion leve (l),2005-06-01,35,26,42,46,77,72,149
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion leve (l),2005-06-01,43,29,35,36,78,65,143
IXIAMAS,desnutricion global,desnutricion leve (l),2005-06-01,16,7,14,13,30,20,50
JESUS DE MACHACA,desnutricion global,desnutricion leve (l),2005-06-01,15,12,11,9,26,21,47
LA ASUNTA,desnutricion global,desnutricion leve (l),2005-06-01,24,36,12,13,36,49,85
LA GUARDIA,desnutricion global,desnutricion leve (l),2005-06-01,57,39,40,29,97,68,165
LA PAZ,desnutricion global,desnutricion leve (l),2005-06-01,772,667,423,472,1195,1139,2334
LAGUNILLAS,desnutricion global,desnutricion leve (l),2005-06-01,26,24,23,28,49,52,101
LAJA,desnutricion global,desnutricion leve (l),2005-06-01,22,14,16,19,38,33,71
LAS CARRERAS,desnutricion global,desnutricion leve (l),2005-06-01,5,13,22,22,27,35,62
LLALLAGUA,desnutricion global,desnutricion leve (l),2005-06-01,84,69,114,101,198,170,368
LLICA,desnutricion global,desnutricion leve (l),2005-06-01,5,10,4,6,9,16,25
LORETO,desnutricion global,desnutricion leve (l),2005-06-01,5,6,14,7,19,13,32
LURIBAY,desnutricion global,desnutricion leve (l),2005-06-01,27,23,30,51,57,74,131
MACHACAMARCA,desnutricion global,desnutricion leve (l),2005-06-01,6,7,7,2,13,9,22
MACHARETI,desnutricion global,desnutricion leve (l),2005-06-01,17,19,23,39,40,58,98
MAGDALENA,desnutricion global,desnutricion leve (l),2005-06-01,26,8,15,10,41,18,59
MAIRANA,desnutricion global,desnutricion leve (l),2005-06-01,14,5,12,13,26,18,44
MALLA,desnutricion global,desnutricion leve (l),2005-06-01,11,12,22,16,33,28,61
MAPIRI,desnutricion global,desnutricion leve (l),2005-06-01,17,12,13,7,30,19,49
MECAPACA,desnutricion global,desnutricion leve (l),2005-06-01,10,15,14,13,24,28,52
MINEROS,desnutricion global,desnutricion leve (l),2005-06-01,48,24,27,25,75,49,124
MIZQUE,desnutricion global,desnutricion leve (l),2005-06-01,39,57,45,39,84,96,180
MOCOMOCO,desnutricion global,desnutricion leve (l),2005-06-01,20,26,27,35,47,61,108
MOJINETE,desnutricion global,desnutricion leve (l),2005-06-01,6,2,5,2,11,4,15
MOJOCOYA,desnutricion global,desnutricion leve (l),2005-06-01,29,28,49,49,78,77,155
MONTEAGUDO,desnutricion global,desnutricion leve (l),2005-06-01,69,37,93,117,162,154,316
MONTERO,desnutricion global,desnutricion leve (l),2005-06-01,206,169,143,213,349,382,731
MORO MORO,desnutricion global,desnutricion leve (l),2005-06-01,2,4,13,9,15,13,28
MOROCHATA,desnutricion global,desnutricion leve (l),2005-06-01,77,56,52,38,129,94,223
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,desnutricion leve (l),2005-06-01,1,0,1,1,2,1,3
NAZACARA DE PACAJES,desnutricion global,desnutricion leve (l),2005-06-01,0,0,1,1,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,desnutricion leve (l),2005-06-01,1,1,2,0,3,1,4
OCURI,desnutricion global,desnutricion leve (l),2005-06-01,46,45,36,41,82,86,168
OKINAWA,desnutricion global,desnutricion leve (l),2005-06-01,12,15,4,3,16,18,34
OMEREQUE,desnutricion global,desnutricion leve (l),2005-06-01,14,17,11,19,25,36,61
ORURO,desnutricion global,desnutricion leve (l),2005-06-01,341,283,234,237,575,520,1095
PADCAYA,desnutricion global,desnutricion leve (l),2005-06-01,21,24,26,40,47,64,111
PADILLA,desnutricion global,desnutricion leve (l),2005-06-01,42,52,92,106,134,158,292
PALCA,desnutricion global,desnutricion leve (l),2005-06-01,14,6,5,6,19,12,31
PALOS BLANCOS,desnutricion global,desnutricion leve (l),2005-06-01,57,51,63,57,120,108,228
PAMPA AULLAGAS,desnutricion global,desnutricion leve (l),2005-06-01,8,11,8,7,16,18,34
PAMPA GRANDE,desnutricion global,desnutricion leve (l),2005-06-01,17,4,9,15,26,19,45
PAPEL PAMPA,desnutricion global,desnutricion leve (l),2005-06-01,7,9,4,3,11,12,23
PASORAPA,desnutricion global,desnutricion leve (l),2005-06-01,7,10,4,8,11,18,29
PATACAMAYA,desnutricion global,desnutricion leve (l),2005-06-01,51,56,33,32,84,88,172
PAZÑA,desnutricion global,desnutricion leve (l),2005-06-01,7,11,12,8,19,19,38
PELECHUCO,desnutricion global,desnutricion leve (l),2005-06-01,20,14,17,20,37,34,71
POCOATA,desnutricion global,desnutricion leve (l),2005-06-01,78,92,116,115,194,207,401
POCONA,desnutricion global,desnutricion leve (l),2005-06-01,21,22,18,21,39,43,82
POJO (CBBA),desnutricion global,desnutricion leve (l),2005-06-01,27,31,32,34,59,65,124
POOPO,desnutricion global,desnutricion leve (l),2005-06-01,2,3,1,2,3,5,8
PORCO,desnutricion global,desnutricion leve (l),2005-06-01,9,5,6,3,15,8,23
POROMA,desnutricion global,desnutricion leve (l),2005-06-01,63,61,91,95,154,156,310
PORONGO,desnutricion global,desnutricion leve (l),2005-06-01,6,3,1,1,7,4,11
PORTACHUELO,desnutricion global,desnutricion leve (l),2005-06-01,28,20,21,24,49,44,93
PORVENIR,desnutricion global,desnutricion leve (l),2005-06-01,0,6,0,1,0,7,7
POSTRER VALLE,desnutricion global,desnutricion leve (l),2005-06-01,0,0,4,8,4,8,12
POTOSI,desnutricion global,desnutricion leve (l),2005-06-01,317,289,202,157,519,446,965
PRESTO,desnutricion global,desnutricion leve (l),2005-06-01,41,43,65,72,106,115,221
PUCARA,desnutricion global,desnutricion leve (l),2005-06-01,1,0,7,9,8,9,17
PUCARANI,desnutricion global,desnutricion leve (l),2005-06-01,38,34,33,38,71,72,143
PUERTO ACOSTA,desnutricion global,desnutricion leve (l),2005-06-01,36,34,48,60,84,94,178
PUERTO CARABUCO,desnutricion global,desnutricion leve (l),2005-06-01,19,25,29,29,48,54,102
PUERTO GONZALO MORENO,desnutricion global,desnutricion leve (l),2005-06-01,15,8,10,15,25,23,48
PUERTO PEREZ,desnutricion global,desnutricion leve (l),2005-06-01,5,3,5,5,10,8,18
PUERTO QUIJARRO,desnutricion global,desnutricion leve (l),2005-06-01,6,0,1,1,7,1,8
PUERTO RICO,desnutricion global,desnutricion leve (l),2005-06-01,12,7,12,10,24,17,41
PUERTO SUAREZ,desnutricion global,desnutricion leve (l),2005-06-01,3,5,0,3,3,8,11
PUERTO VILLARROEL,desnutricion global,desnutricion leve (l),2005-06-01,114,97,99,97,213,194,407
PUNA,desnutricion global,desnutricion leve (l),2005-06-01,89,94,78,105,167,199,366
PUNATA,desnutricion global,desnutricion leve (l),2005-06-01,54,63,14,20,68,83,151
QUIABAYA,desnutricion global,desnutricion leve (l),2005-06-01,8,8,4,3,12,11,23
QUILLACOLLO,desnutricion global,desnutricion leve (l),2005-06-01,29,26,43,24,72,50,122
QUIME,desnutricion global,desnutricion leve (l),2005-06-01,19,20,35,24,54,44,98
QUIRUSILLAS,desnutricion global,desnutricion leve (l),2005-06-01,1,0,0,0,1,0,1
RAVELO,desnutricion global,desnutricion leve (l),2005-06-01,123,107,109,141,232,248,480
REYES,desnutricion global,desnutricion leve (l),2005-06-01,27,32,19,41,46,73,119
RIBERALTA,desnutricion global,desnutricion leve (l),2005-06-01,214,243,146,166,360,409,769
RURRENABAQUE,desnutricion global,desnutricion leve (l),2005-06-01,13,11,3,4,16,15,31
SABAYA,desnutricion global,desnutricion leve (l),2005-06-01,6,4,3,4,9,8,17
SACABA,desnutricion global,desnutricion leve (l),2005-06-01,80,58,41,29,121,87,208
SACABAMBA,desnutricion global,desnutricion leve (l),2005-06-01,10,13,15,16,25,29,54
SACACA,desnutricion global,desnutricion leve (l),2005-06-01,177,186,346,315,523,501,1024
SAIPINA,desnutricion global,desnutricion leve (l),2005-06-01,15,8,12,8,27,16,43
SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion leve (l),2005-06-01,15,13,15,8,30,21,51
SAMAIPATA,desnutricion global,desnutricion leve (l),2005-06-01,13,12,21,17,34,29,63
SAN AGUSTIN,desnutricion global,desnutricion leve (l),2005-06-01,3,4,2,3,5,7,12
SAN ANDRES,desnutricion global,desnutricion leve (l),2005-06-01,15,22,17,18,32,40,72
SAN ANDRES DE MACHACA,desnutricion global,desnutricion leve (l),2005-06-01,1,3,0,1,1,4,5
SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion leve (l),2005-06-01,2,5,4,4,6,9,15
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion leve (l),2005-06-01,1,1,3,5,4,6,10
SAN BENITO,desnutricion global,desnutricion leve (l),2005-06-01,15,9,12,8,27,17,44
SAN BORJA,desnutricion global,desnutricion leve (l),2005-06-01,73,63,46,44,119,107,226
SAN BUENA VENTURA,desnutricion global,desnutricion leve (l),2005-06-01,13,17,15,26,28,43,71
SAN CARLOS,desnutricion global,desnutricion leve (l),2005-06-01,30,21,14,20,44,41,85
SAN IGNACIO,desnutricion global,desnutricion leve (l),2005-06-01,43,49,42,41,85,90,175
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion leve (l),2005-06-01,122,130,103,98,225,228,453
SAN JAVIER(BNI),desnutricion global,desnutricion leve (l),2005-06-01,15,8,3,9,18,17,35
SAN JAVIER(STC),desnutricion global,desnutricion leve (l),2005-06-01,1,4,6,3,7,7,14
SAN JOAQUIN,desnutricion global,desnutricion leve (l),2005-06-01,6,9,2,3,8,12,20
SAN JUAN DE YAPACANI,desnutricion global,desnutricion leve (l),2005-06-01,16,13,16,14,32,27,59
SAN JULIAN,desnutricion global,desnutricion leve (l),2005-06-01,36,27,49,42,85,69,154
SAN LORENZO(PND),desnutricion global,desnutricion leve (l),2005-06-01,11,6,5,9,16,15,31
SAN LORENZO(TJA),desnutricion global,desnutricion leve (l),2005-06-01,35,33,43,42,78,75,153
SAN LUCAS,desnutricion global,desnutricion leve (l),2005-06-01,176,199,261,297,437,496,933
SAN MATIAS,desnutricion global,desnutricion leve (l),2005-06-01,7,16,9,11,16,27,43
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion leve (l),2005-06-01,17,18,23,30,40,48,88
SAN PABLO DE LIPEZ,desnutricion global,desnutricion leve (l),2005-06-01,12,11,3,9,15,20,35
SAN PEDRO,desnutricion global,desnutricion leve (l),2005-06-01,29,28,28,32,57,60,117
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion leve (l),2005-06-01,95,97,135,116,230,213,443
SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion leve (l),2005-06-01,12,5,21,26,33,31,64
SAN PEDRO DE QUEMES,desnutricion global,desnutricion leve (l),2005-06-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,desnutricion global,desnutricion leve (l),2005-06-01,11,10,6,10,17,20,37
SAN PEDRO(PND),desnutricion global,desnutricion leve (l),2005-06-01,6,1,3,2,9,3,12
SAN RAFAEL,desnutricion global,desnutricion leve (l),2005-06-01,14,17,16,20,30,37,67
SANTA ANA,desnutricion global,desnutricion leve (l),2005-06-01,18,16,8,11,26,27,53
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion leve (l),2005-06-01,1918,1789,740,710,2658,2499,5157
SANTA ROSA,desnutricion global,desnutricion leve (l),2005-06-01,23,17,14,9,37,26,63
SANTA ROSA DEL SARA,desnutricion global,desnutricion leve (l),2005-06-01,22,14,16,27,38,41,79
SANTIAGO DE CALLAPA,desnutricion global,desnutricion leve (l),2005-06-01,8,12,9,9,17,21,38
SANTIAGO DE HUARI,desnutricion global,desnutricion leve (l),2005-06-01,17,18,11,20,28,38,66
SANTIAGO DE MACHACA,desnutricion global,desnutricion leve (l),2005-06-01,15,10,11,12,26,22,48
SANTIVAÑES,desnutricion global,desnutricion leve (l),2005-06-01,8,8,14,13,22,21,43
SANTUARIO DE QUILLACAS,desnutricion global,desnutricion leve (l),2005-06-01,7,2,4,4,11,6,17
SAPAHAQUI,desnutricion global,desnutricion leve (l),2005-06-01,15,18,19,18,34,36,70
SENA,desnutricion global,desnutricion leve (l),2005-06-01,1,5,4,1,5,6,11
SICA SICA (VILLA AROMA),desnutricion global,desnutricion leve (l),2005-06-01,37,50,63,57,100,107,207
SICAYA,desnutricion global,desnutricion leve (l),2005-06-01,18,6,12,12,30,18,48
SIPE SIPE,desnutricion global,desnutricion leve (l),2005-06-01,113,80,81,67,194,147,341
SOPACHUY,desnutricion global,desnutricion leve (l),2005-06-01,15,35,43,62,58,97,155
SORACACHI,desnutricion global,desnutricion leve (l),2005-06-01,12,10,17,12,29,22,51
SORATA,desnutricion global,desnutricion leve (l),2005-06-01,15,30,29,19,44,49,93
SUCRE,desnutricion global,desnutricion leve (l),2005-06-01,364,369,419,425,783,794,1577
TACACHI,desnutricion global,desnutricion leve (l),2005-06-01,1,1,8,2,9,3,12
TACACOMA,desnutricion global,desnutricion leve (l),2005-06-01,7,6,3,3,10,9,19
TACOBAMBA,desnutricion global,desnutricion leve (l),2005-06-01,44,35,55,45,99,80,179
TACOPAYA,desnutricion global,desnutricion leve (l),2005-06-01,33,41,31,42,64,83,147
TAHUA,desnutricion global,desnutricion leve (l),2005-06-01,2,1,2,2,4,3,7
TAPACARI,desnutricion global,desnutricion leve (l),2005-06-01,83,49,77,89,160,138,298
TARABUCO,desnutricion global,desnutricion leve (l),2005-06-01,156,131,255,287,411,418,829
TARACO,desnutricion global,desnutricion leve (l),2005-06-01,6,9,9,14,15,23,38
TARATA,desnutricion global,desnutricion leve (l),2005-06-01,19,7,15,11,34,18,52
TARIJA,desnutricion global,desnutricion leve (l),2005-06-01,208,184,158,205,366,389,755
TARVITA,desnutricion global,desnutricion leve (l),2005-06-01,12,23,10,17,22,40,62
TEOPONTE,desnutricion global,desnutricion leve (l),2005-06-01,14,12,11,10,25,22,47
TIAWANACU,desnutricion global,desnutricion leve (l),2005-06-01,16,11,6,9,22,20,42
TINGUIPAYA,desnutricion global,desnutricion leve (l),2005-06-01,72,48,75,70,147,118,265
TIPUANI,desnutricion global,desnutricion leve (l),2005-06-01,2,14,9,10,11,24,35
TIQUIPAYA,desnutricion global,desnutricion leve (l),2005-06-01,19,14,19,17,38,31,69
TIRAQUE (CBBA),desnutricion global,desnutricion leve (l),2005-06-01,70,43,51,43,121,86,207
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion leve (l),2005-06-01,1,1,3,0,4,1,5
TOCO,desnutricion global,desnutricion leve (l),2005-06-01,4,3,8,8,12,11,23
TOLATA,desnutricion global,desnutricion leve (l),2005-06-01,2,6,0,0,2,6,8
TOLEDO,desnutricion global,desnutricion leve (l),2005-06-01,10,9,1,3,11,12,23
TOMAVE,desnutricion global,desnutricion leve (l),2005-06-01,17,9,30,20,47,29,76
TOMINA,desnutricion global,desnutricion leve (l),2005-06-01,47,58,90,97,137,155,292
TORO TORO,desnutricion global,desnutricion leve (l),2005-06-01,73,83,78,97,151,180,331
TOTORA(CBBA),desnutricion global,desnutricion leve (l),2005-06-01,28,34,20,33,48,67,115
TOTORA(ORR),desnutricion global,desnutricion leve (l),2005-06-01,4,5,11,9,15,14,29
TRIGAL,desnutricion global,desnutricion leve (l),2005-06-01,1,0,0,1,1,1,2
TRINIDAD,desnutricion global,desnutricion leve (l),2005-06-01,159,119,104,67,263,186,449
TUPIZA,desnutricion global,desnutricion leve (l),2005-06-01,85,79,112,133,197,212,409
TURCO,desnutricion global,desnutricion leve (l),2005-06-01,2,4,2,4,4,8,12
UMALA,desnutricion global,desnutricion leve (l),2005-06-01,9,7,9,6,18,13,31
UNCIA,desnutricion global,desnutricion leve (l),2005-06-01,24,28,39,42,63,70,133
URIONDO (A. CONCEPCION),desnutricion global,desnutricion leve (l),2005-06-01,23,32,57,63,80,95,175
UYUNI,desnutricion global,desnutricion leve (l),2005-06-01,50,36,55,55,105,91,196
VACAS,desnutricion global,desnutricion leve (l),2005-06-01,15,7,8,6,23,13,36
VALLEGRANDE,desnutricion global,desnutricion leve (l),2005-06-01,18,21,10,25,28,46,74
VIACHA,desnutricion global,desnutricion leve (l),2005-06-01,38,35,17,24,55,59,114
VILA VILA,desnutricion global,desnutricion leve (l),2005-06-01,12,8,13,15,25,23,48
VILLA MONTES,desnutricion global,desnutricion leve (l),2005-06-01,29,44,29,27,58,71,129
VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion leve (l),2005-06-01,1,3,5,0,6,3,9
VILLA RIVERO,desnutricion global,desnutricion leve (l),2005-06-01,11,9,11,8,22,17,39
VILLA SERRANO,desnutricion global,desnutricion leve (l),2005-06-01,48,44,86,89,134,133,267
VILLA TUNARI,desnutricion global,desnutricion leve (l),2005-06-01,87,103,87,106,174,209,383
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion leve (l),2005-06-01,23,25,34,41,57,66,123
VILLAZON,desnutricion global,desnutricion leve (l),2005-06-01,88,82,74,102,162,184,346
VINTO,desnutricion global,desnutricion leve (l),2005-06-01,5,7,6,6,11,13,24
VITICHI,desnutricion global,desnutricion leve (l),2005-06-01,25,38,70,49,95,87,182
WALDO BALLIVIAN,desnutricion global,desnutricion leve (l),2005-06-01,5,4,2,10,7,14,21
WARNES,desnutricion global,desnutricion leve (l),2005-06-01,51,59,32,41,83,100,183
YACO,desnutricion global,desnutricion leve (l),2005-06-01,13,27,8,14,21,41,62
YACUIBA,desnutricion global,desnutricion leve (l),2005-06-01,40,40,33,48,73,88,161
YAMPARAEZ,desnutricion global,desnutricion leve (l),2005-06-01,62,50,140,98,202,148,350
YANACACHI,desnutricion global,desnutricion leve (l),2005-06-01,2,2,1,0,3,2,5
YAPACANI,desnutricion global,desnutricion leve (l),2005-06-01,93,59,66,83,159,142,301
YOCALLA,desnutricion global,desnutricion leve (l),2005-06-01,9,13,21,21,30,34,64
YOTALA,desnutricion global,desnutricion leve (l),2005-06-01,28,20,52,60,80,80,160
YUNCHARA,desnutricion global,desnutricion leve (l),2005-06-01,21,20,44,34,65,54,119
ZUDAÑEZ,desnutricion global,desnutricion leve (l),2005-06-01,33,32,46,61,79,93,172
ACACIO,desnutricion global,desnutricion leve (l),2005-07-01,27,20,40,34,67,54,121
ACHACACHI,desnutricion global,desnutricion leve (l),2005-07-01,38,42,54,58,92,100,192
ACHOCALLA,desnutricion global,desnutricion leve (l),2005-07-01,6,5,4,5,10,10,20
AIQUILE,desnutricion global,desnutricion leve (l),2005-07-01,23,32,23,27,46,59,105
ALALAY,desnutricion global,desnutricion leve (l),2005-07-01,25,26,18,21,43,47,90
ALCALA,desnutricion global,desnutricion leve (l),2005-07-01,10,8,29,32,39,40,79
ANCORAIMES,desnutricion global,desnutricion leve (l),2005-07-01,25,23,34,39,59,62,121
ANDAMARCA,desnutricion global,desnutricion leve (l),2005-07-01,4,2,2,0,6,2,8
ANTEQUERA,desnutricion global,desnutricion leve (l),2005-07-01,8,7,12,11,20,18,38
ANZALDO,desnutricion global,desnutricion leve (l),2005-07-01,3,4,6,5,9,9,18
APOLO,desnutricion global,desnutricion leve (l),2005-07-01,24,19,52,48,76,67,143
ARAMPAMPA,desnutricion global,desnutricion leve (l),2005-07-01,16,24,43,39,59,63,122
ARANI,desnutricion global,desnutricion leve (l),2005-07-01,32,11,11,21,43,32,75
ARBIETO,desnutricion global,desnutricion leve (l),2005-07-01,10,7,4,9,14,16,30
ARQUE,desnutricion global,desnutricion leve (l),2005-07-01,50,62,65,72,115,134,249
ATOCHA,desnutricion global,desnutricion leve (l),2005-07-01,29,27,24,23,53,50,103
AUCAPATA,desnutricion global,desnutricion leve (l),2005-07-01,12,12,12,13,24,25,49
AYATA,desnutricion global,desnutricion leve (l),2005-07-01,25,31,27,41,52,72,124
AYO AYO,desnutricion global,desnutricion leve (l),2005-07-01,10,7,17,12,27,19,46
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion leve (l),2005-07-01,53,50,56,43,109,93,202
AZURDUY,desnutricion global,desnutricion leve (l),2005-07-01,41,40,84,114,125,154,279
BATALLAS,desnutricion global,desnutricion leve (l),2005-07-01,11,9,10,17,21,26,47
BAURES,desnutricion global,desnutricion leve (l),2005-07-01,6,7,8,3,14,10,24
BELEN DE ANDAMARCA,desnutricion global,desnutricion leve (l),2005-07-01,3,0,4,7,7,7,14
BELEN DE URMIRI,desnutricion global,desnutricion leve (l),2005-07-01,3,6,4,6,7,12,19
BELLA FLOR,desnutricion global,desnutricion leve (l),2005-07-01,5,3,5,5,10,8,18
BERMEJO,desnutricion global,desnutricion leve (l),2005-07-01,8,14,8,7,16,21,37
BETANZOS,desnutricion global,desnutricion leve (l),2005-07-01,74,65,119,143,193,208,401
BOLIVAR,desnutricion global,desnutricion leve (l),2005-07-01,42,59,49,63,91,122,213
BOLPEBRA,desnutricion global,desnutricion leve (l),2005-07-01,1,2,1,1,2,3,5
BOYUIBE,desnutricion global,desnutricion leve (l),2005-07-01,10,4,9,9,19,13,32
BUENA VISTA,desnutricion global,desnutricion leve (l),2005-07-01,14,8,16,16,30,24,54
CABEZAS,desnutricion global,desnutricion leve (l),2005-07-01,20,7,17,13,37,20,57
CAIROMA,desnutricion global,desnutricion leve (l),2005-07-01,42,49,53,64,95,113,208
"CAIZA ""D""",desnutricion global,desnutricion leve (l),2005-07-01,19,20,31,34,50,54,104
CAJUATA,desnutricion global,desnutricion leve (l),2005-07-01,13,8,23,16,36,24,60
CALACOTO,desnutricion global,desnutricion leve (l),2005-07-01,8,9,4,7,12,16,28
CALAMARCA,desnutricion global,desnutricion leve (l),2005-07-01,67,78,59,62,126,140,266
CAMARGO,desnutricion global,desnutricion leve (l),2005-07-01,33,48,53,85,86,133,219
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion leve (l),2005-07-01,10,8,21,15,31,23,54
CAMIRI,desnutricion global,desnutricion leve (l),2005-07-01,30,28,21,40,51,68,119
CAPINOTA,desnutricion global,desnutricion leve (l),2005-07-01,28,25,15,19,43,44,87
CAQUIAVIRI,desnutricion global,desnutricion leve (l),2005-07-01,15,18,24,16,39,34,73
CARACOLLO,desnutricion global,desnutricion leve (l),2005-07-01,20,14,25,20,45,34,79
CARANAVI,desnutricion global,desnutricion leve (l),2005-07-01,81,75,59,72,140,147,287
CARAPARI,desnutricion global,desnutricion leve (l),2005-07-01,5,7,12,11,17,18,35
CARIPUYO,desnutricion global,desnutricion leve (l),2005-07-01,59,72,122,94,181,166,347
CATACORA,desnutricion global,desnutricion leve (l),2005-07-01,7,3,5,6,12,9,21
CHACARILLA,desnutricion global,desnutricion leve (l),2005-07-01,3,3,1,2,4,5,9
CHALLAPATA,desnutricion global,desnutricion leve (l),2005-07-01,28,35,38,37,66,72,138
CHAQUI,desnutricion global,desnutricion leve (l),2005-07-01,20,15,31,29,51,44,95
CHARAGUA,desnutricion global,desnutricion leve (l),2005-07-01,27,37,33,47,60,84,144
CHARAÑA,desnutricion global,desnutricion leve (l),2005-07-01,6,4,15,11,21,15,36
CHAYANTA,desnutricion global,desnutricion leve (l),2005-07-01,28,25,40,30,68,55,123
CHIMORE,desnutricion global,desnutricion leve (l),2005-07-01,31,20,13,25,44,45,89
CHIPAYA,desnutricion global,desnutricion leve (l),2005-07-01,2,2,5,4,7,6,13
CHOQUE COTA,desnutricion global,desnutricion leve (l),2005-07-01,4,1,5,2,9,3,12
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion leve (l),2005-07-01,26,14,14,16,40,30,70
CHUMA,desnutricion global,desnutricion leve (l),2005-07-01,30,18,41,52,71,70,141
CLIZA,desnutricion global,desnutricion leve (l),2005-07-01,19,13,11,13,30,26,56
COBIJA,desnutricion global,desnutricion leve (l),2005-07-01,34,31,33,42,67,73,140
COCHABAMBA,desnutricion global,desnutricion leve (l),2005-07-01,230,172,138,142,368,314,682
COIPASA,desnutricion global,desnutricion leve (l),2005-07-01,0,2,1,1,1,3,4
COLCAPIRHUA,desnutricion global,desnutricion leve (l),2005-07-01,47,52,42,51,89,103,192
"COLCHA ""K""",desnutricion global,desnutricion leve (l),2005-07-01,20,16,30,26,50,42,92
COLLANA,desnutricion global,desnutricion leve (l),2005-07-01,12,10,10,2,22,12,34
COLOMI,desnutricion global,desnutricion leve (l),2005-07-01,29,35,23,33,52,68,120
COLPA BELGICA,desnutricion global,desnutricion leve (l),2005-07-01,7,4,5,11,12,15,27
COLQUECHACA,desnutricion global,desnutricion leve (l),2005-07-01,79,80,96,91,175,171,346
COLQUENCHA,desnutricion global,desnutricion leve (l),2005-07-01,13,13,15,21,28,34,62
COLQUIRI,desnutricion global,desnutricion leve (l),2005-07-01,48,28,43,36,91,64,155
COMANCHE,desnutricion global,desnutricion leve (l),2005-07-01,9,12,10,10,19,22,41
COMARAPA,desnutricion global,desnutricion leve (l),2005-07-01,32,38,31,32,63,70,133
COMBAYA,desnutricion global,desnutricion leve (l),2005-07-01,7,1,3,1,10,2,12
CONCEPCION,desnutricion global,desnutricion leve (l),2005-07-01,11,6,3,7,14,13,27
COPACABANA,desnutricion global,desnutricion leve (l),2005-07-01,26,11,11,6,37,17,54
CORIPATA,desnutricion global,desnutricion leve (l),2005-07-01,27,32,11,17,38,49,87
CORO CORO,desnutricion global,desnutricion leve (l),2005-07-01,32,23,19,31,51,54,105
COROICO,desnutricion global,desnutricion leve (l),2005-07-01,21,20,18,30,39,50,89
CORQUE,desnutricion global,desnutricion leve (l),2005-07-01,10,9,8,11,18,20,38
COTAGAITA,desnutricion global,desnutricion leve (l),2005-07-01,68,58,105,110,173,168,341
COTOCA,desnutricion global,desnutricion leve (l),2005-07-01,40,38,22,17,62,55,117
CUATRO CAÑADAS,desnutricion global,desnutricion leve (l),2005-07-01,11,7,9,20,20,27,47
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion leve (l),2005-07-01,1,6,4,1,5,7,12
CUEVO,desnutricion global,desnutricion leve (l),2005-07-01,7,4,12,11,19,15,34
CULPINA,desnutricion global,desnutricion leve (l),2005-07-01,88,89,106,102,194,191,385
CURAHUARA DE CARANGAS,desnutricion global,desnutricion leve (l),2005-07-01,2,1,5,3,7,4,11
CURVA,desnutricion global,desnutricion leve (l),2005-07-01,1,1,3,1,4,2,6
DESAGUADERO,desnutricion global,desnutricion leve (l),2005-07-01,7,8,3,7,10,15,25
EL ALTO,desnutricion global,desnutricion leve (l),2005-07-01,925,843,526,509,1451,1352,2803
EL CHORO,desnutricion global,desnutricion leve (l),2005-07-01,1,1,2,0,3,1,4
EL PUENTE(TJA),desnutricion global,desnutricion leve (l),2005-07-01,17,13,33,36,50,49,99
