municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
VITICHI,desnutricion global,desnutricion grave (g),2005-06-01,0,0,0,1,0,1,1
WARNES,desnutricion global,desnutricion grave (g),2005-06-01,3,3,1,1,4,4,8
YACO,desnutricion global,desnutricion grave (g),2005-06-01,1,2,1,1,2,3,5
YACUIBA,desnutricion global,desnutricion grave (g),2005-06-01,2,1,1,0,3,1,4
YAMPARAEZ,desnutricion global,desnutricion grave (g),2005-06-01,6,2,3,4,9,6,15
YAPACANI,desnutricion global,desnutricion grave (g),2005-06-01,3,4,0,0,3,4,7
YOCALLA,desnutricion global,desnutricion grave (g),2005-06-01,0,1,0,0,0,1,1
YOTALA,desnutricion global,desnutricion grave (g),2005-06-01,2,0,2,0,4,0,4
YUNCHARA,desnutricion global,desnutricion grave (g),2005-06-01,0,1,0,0,0,1,1
ZUDAÑEZ,desnutricion global,desnutricion grave (g),2005-06-01,3,2,3,3,6,5,11
ACACIO,desnutricion global,desnutricion grave (g),2005-07-01,2,6,0,1,2,7,9
ACHACACHI,desnutricion global,desnutricion grave (g),2005-07-01,0,2,1,3,1,5,6
AIQUILE,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
ALALAY,desnutricion global,desnutricion grave (g),2005-07-01,1,2,0,0,1,2,3
ALCALA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,2,4,2,4,6
ANCORAIMES,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,1,1,1,2
ANTEQUERA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,1,0,1,1
ANZALDO,desnutricion global,desnutricion grave (g),2005-07-01,1,1,0,0,1,1,2
APOLO,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,1,2,1,3
ARAMPAMPA,desnutricion global,desnutricion grave (g),2005-07-01,2,0,0,1,2,1,3
ARQUE,desnutricion global,desnutricion grave (g),2005-07-01,4,0,0,0,4,0,4
ATOCHA,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
AUCAPATA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,1,0,1,0,1
AYATA,desnutricion global,desnutricion grave (g),2005-07-01,1,1,0,0,1,1,2
AYO AYO,desnutricion global,desnutricion grave (g),2005-07-01,2,0,0,1,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
AZURDUY,desnutricion global,desnutricion grave (g),2005-07-01,3,5,1,3,4,8,12
BERMEJO,desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,1,0,1,1
BETANZOS,desnutricion global,desnutricion grave (g),2005-07-01,8,3,7,3,15,6,21
BOLIVAR,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,2,1,2,3
BUENA VISTA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,1,0,1,1
CABEZAS,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,1,0,2,2
CAIROMA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,2,2,2,4
CAJUATA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
CALAMARCA,desnutricion global,desnutricion grave (g),2005-07-01,5,0,1,1,6,1,7
CAMARGO,desnutricion global,desnutricion grave (g),2005-07-01,1,2,0,1,1,3,4
CAMIRI,desnutricion global,desnutricion grave (g),2005-07-01,0,0,3,2,3,2,5
CAPINOTA,desnutricion global,desnutricion grave (g),2005-07-01,1,4,0,0,1,4,5
CARACOLLO,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
CARANAVI,desnutricion global,desnutricion grave (g),2005-07-01,4,2,0,1,4,3,7
CARIPUYO,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,5,1,5,6
CHALLAPATA,desnutricion global,desnutricion grave (g),2005-07-01,4,1,0,0,4,1,5
CHAQUI,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,2,0,3,3
CHARAGUA,desnutricion global,desnutricion grave (g),2005-07-01,3,2,3,4,6,6,12
CHAYANTA,desnutricion global,desnutricion grave (g),2005-07-01,4,2,1,1,5,3,8
CHUMA,desnutricion global,desnutricion grave (g),2005-07-01,1,3,1,2,2,5,7
CLIZA,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
COBIJA,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
COCHABAMBA,desnutricion global,desnutricion grave (g),2005-07-01,3,9,0,5,3,14,17
COLCAPIRHUA,desnutricion global,desnutricion grave (g),2005-07-01,2,0,0,2,2,2,4
COLOMI,desnutricion global,desnutricion grave (g),2005-07-01,3,1,0,0,3,1,4
COLQUECHACA,desnutricion global,desnutricion grave (g),2005-07-01,12,8,6,3,18,11,29
COLQUENCHA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,0,2,0,2
COLQUIRI,desnutricion global,desnutricion grave (g),2005-07-01,3,1,2,3,5,4,9
COMARAPA,desnutricion global,desnutricion grave (g),2005-07-01,1,1,0,0,1,1,2
COROICO,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
CORQUE,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
COTAGAITA,desnutricion global,desnutricion grave (g),2005-07-01,7,5,0,0,7,5,12
COTOCA,desnutricion global,desnutricion grave (g),2005-07-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
CULPINA,desnutricion global,desnutricion grave (g),2005-07-01,4,2,6,2,10,4,14
CURVA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,1,0,1,1
EL ALTO,desnutricion global,desnutricion grave (g),2005-07-01,46,27,10,13,56,40,96
EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,1,0,1,1
EL TORNO,desnutricion global,desnutricion grave (g),2005-07-01,3,0,0,0,3,0,3
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-07-01,0,0,1,2,1,2,3
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,2,0,3,3
FERNANDEZ ALONSO,desnutricion global,desnutricion grave (g),2005-07-01,2,1,1,0,3,1,4
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2005-07-01,2,1,0,1,2,2,4
GUANAY,desnutricion global,desnutricion grave (g),2005-07-01,0,0,2,1,2,1,3
GUAYARAMERIN,desnutricion global,desnutricion grave (g),2005-07-01,0,3,0,0,0,3,3
GUTIERREZ,desnutricion global,desnutricion grave (g),2005-07-01,1,1,1,0,2,1,3
HUACARETA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion grave (g),2005-07-01,0,0,1,0,1,0,1
HUANUNI,desnutricion global,desnutricion grave (g),2005-07-01,6,1,0,1,6,2,8
ICLA,desnutricion global,desnutricion grave (g),2005-07-01,7,3,2,3,9,6,15
INCAHUASI,desnutricion global,desnutricion grave (g),2005-07-01,4,5,3,3,7,8,15
INQUISIVI,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,1,2,1,3
IXIAMAS,desnutricion global,desnutricion grave (g),2005-07-01,1,1,0,0,1,1,2
JESUS DE MACHACA,desnutricion global,desnutricion grave (g),2005-07-01,2,1,1,0,3,1,4
LA ASUNTA,desnutricion global,desnutricion grave (g),2005-07-01,1,3,0,0,1,3,4
LA GUARDIA,desnutricion global,desnutricion grave (g),2005-07-01,3,1,3,1,6,2,8
LA PAZ,desnutricion global,desnutricion grave (g),2005-07-01,14,9,2,3,16,12,28
LLALLAGUA,desnutricion global,desnutricion grave (g),2005-07-01,8,7,3,3,11,10,21
LURIBAY,desnutricion global,desnutricion grave (g),2005-07-01,3,3,0,0,3,3,6
MACHACAMARCA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
MAPIRI,desnutricion global,desnutricion grave (g),2005-07-01,2,2,0,0,2,2,4
MINEROS,desnutricion global,desnutricion grave (g),2005-07-01,0,0,1,0,1,0,1
MIZQUE,desnutricion global,desnutricion grave (g),2005-07-01,4,4,0,0,4,4,8
MOCOMOCO,desnutricion global,desnutricion grave (g),2005-07-01,4,1,0,3,4,4,8
MOJOCOYA,desnutricion global,desnutricion grave (g),2005-07-01,0,1,1,0,1,1,2
MONTEAGUDO,desnutricion global,desnutricion grave (g),2005-07-01,1,2,2,1,3,3,6
MONTERO,desnutricion global,desnutricion grave (g),2005-07-01,2,5,2,3,4,8,12
MOROCHATA,desnutricion global,desnutricion grave (g),2005-07-01,5,0,1,2,6,2,8
OCURI,desnutricion global,desnutricion grave (g),2005-07-01,5,7,5,4,10,11,21
ORURO,desnutricion global,desnutricion grave (g),2005-07-01,5,6,3,0,8,6,14
PADCAYA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,1,0,1,0,1
PADILLA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,1,1,1,2
PALCA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
PALOS BLANCOS,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,2,1,2,3
PAMPA GRANDE,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
PAZÑA,desnutricion global,desnutricion grave (g),2005-07-01,1,1,0,0,1,1,2
POCOATA,desnutricion global,desnutricion grave (g),2005-07-01,2,8,2,3,4,11,15
POCONA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
POJO (CBBA),desnutricion global,desnutricion grave (g),2005-07-01,1,3,0,2,1,5,6
PORCO,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
POROMA,desnutricion global,desnutricion grave (g),2005-07-01,5,3,4,6,9,9,18
POTOSI,desnutricion global,desnutricion grave (g),2005-07-01,5,14,1,2,6,16,22
PRESTO,desnutricion global,desnutricion grave (g),2005-07-01,3,3,2,1,5,4,9
PUERTO CARABUCO,desnutricion global,desnutricion grave (g),2005-07-01,2,0,1,0,3,0,3
PUERTO VILLARROEL,desnutricion global,desnutricion grave (g),2005-07-01,3,2,6,3,9,5,14
PUNA,desnutricion global,desnutricion grave (g),2005-07-01,12,13,3,4,15,17,32
PUNATA,desnutricion global,desnutricion grave (g),2005-07-01,2,4,1,0,3,4,7
QUILLACOLLO,desnutricion global,desnutricion grave (g),2005-07-01,0,1,3,4,3,5,8
QUIME,desnutricion global,desnutricion grave (g),2005-07-01,0,2,0,0,0,2,2
RAVELO,desnutricion global,desnutricion grave (g),2005-07-01,15,20,6,4,21,24,45
REYES,desnutricion global,desnutricion grave (g),2005-07-01,1,4,0,1,1,5,6
RIBERALTA,desnutricion global,desnutricion grave (g),2005-07-01,10,21,9,9,19,30,49
SACABA,desnutricion global,desnutricion grave (g),2005-07-01,3,2,2,0,5,2,7
SACACA,desnutricion global,desnutricion grave (g),2005-07-01,6,2,1,1,7,3,10
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
SAN BENITO,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
SAN BORJA,desnutricion global,desnutricion grave (g),2005-07-01,7,3,3,3,10,6,16
SAN BUENA VENTURA,desnutricion global,desnutricion grave (g),2005-07-01,1,2,0,1,1,3,4
SAN CARLOS,desnutricion global,desnutricion grave (g),2005-07-01,1,1,0,0,1,1,2
SAN IGNACIO,desnutricion global,desnutricion grave (g),2005-07-01,2,3,1,3,3,6,9
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion grave (g),2005-07-01,2,9,4,5,6,14,20
SAN JAVIER(BNI),desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
SAN JAVIER(STC),desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,2,0,2,2
SAN JUAN DE YAPACANI,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
SAN JULIAN,desnutricion global,desnutricion grave (g),2005-07-01,2,0,1,1,3,1,4
SAN LORENZO(TJA),desnutricion global,desnutricion grave (g),2005-07-01,3,5,6,6,9,11,20
SAN LUCAS,desnutricion global,desnutricion grave (g),2005-07-01,13,8,2,7,15,15,30
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion grave (g),2005-07-01,2,1,0,0,2,1,3
SAN PEDRO,desnutricion global,desnutricion grave (g),2005-07-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion grave (g),2005-07-01,5,1,9,7,14,8,22
SAN RAFAEL,desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion grave (g),2005-07-01,25,24,11,13,36,37,73
SANTA ROSA,desnutricion global,desnutricion grave (g),2005-07-01,3,0,0,0,3,0,3
SANTA ROSA DEL SARA,desnutricion global,desnutricion grave (g),2005-07-01,2,1,0,0,2,1,3
SANTIAGO DE HUARI,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,desnutricion global,desnutricion grave (g),2005-07-01,0,1,1,1,1,2,3
SAPAHAQUI,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
SENA,desnutricion global,desnutricion grave (g),2005-07-01,1,2,0,0,1,2,3
SICA SICA (VILLA AROMA),desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
SICAYA,desnutricion global,desnutricion grave (g),2005-07-01,2,0,0,0,2,0,2
SIPE SIPE,desnutricion global,desnutricion grave (g),2005-07-01,3,2,0,0,3,2,5
SOPACHUY,desnutricion global,desnutricion grave (g),2005-07-01,1,3,0,2,1,5,6
SORACACHI,desnutricion global,desnutricion grave (g),2005-07-01,3,1,0,0,3,1,4
SORATA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
SUCRE,desnutricion global,desnutricion grave (g),2005-07-01,8,10,1,4,9,14,23
TACOBAMBA,desnutricion global,desnutricion grave (g),2005-07-01,1,2,0,1,1,3,4
TACOPAYA,desnutricion global,desnutricion grave (g),2005-07-01,1,3,1,0,2,3,5
TAPACARI,desnutricion global,desnutricion grave (g),2005-07-01,3,2,1,1,4,3,7
TARABUCO,desnutricion global,desnutricion grave (g),2005-07-01,13,14,6,11,19,25,44
TARACO,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
TARATA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,1,0,1,1
TARIJA,desnutricion global,desnutricion grave (g),2005-07-01,5,3,0,2,5,5,10
TARVITA,desnutricion global,desnutricion grave (g),2005-07-01,1,3,6,3,7,6,13
TEOPONTE,desnutricion global,desnutricion grave (g),2005-07-01,0,0,2,0,2,0,2
TINGUIPAYA,desnutricion global,desnutricion grave (g),2005-07-01,6,7,3,2,9,9,18
TIPUANI,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
TIQUIPAYA,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),desnutricion global,desnutricion grave (g),2005-07-01,1,3,0,3,1,6,7
TOCO,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,0,2,0,2
TOMAVE,desnutricion global,desnutricion grave (g),2005-07-01,1,1,0,0,1,1,2
TOMINA,desnutricion global,desnutricion grave (g),2005-07-01,2,1,3,5,5,6,11
TORO TORO,desnutricion global,desnutricion grave (g),2005-07-01,4,2,0,4,4,6,10
TOTORA(ORR),desnutricion global,desnutricion grave (g),2005-07-01,0,0,0,1,0,1,1
TRINIDAD,desnutricion global,desnutricion grave (g),2005-07-01,2,1,0,1,2,2,4
TUPIZA,desnutricion global,desnutricion grave (g),2005-07-01,3,1,0,1,3,2,5
UNCIA,desnutricion global,desnutricion grave (g),2005-07-01,0,0,1,2,1,2,3
URIONDO (A. CONCEPCION),desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
UYUNI,desnutricion global,desnutricion grave (g),2005-07-01,0,1,2,0,2,1,3
VACAS,desnutricion global,desnutricion grave (g),2005-07-01,4,1,0,2,4,3,7
VALLEGRANDE,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,2,2,2,4
VIACHA,desnutricion global,desnutricion grave (g),2005-07-01,1,3,0,0,1,3,4
VILA VILA,desnutricion global,desnutricion grave (g),2005-07-01,2,3,0,0,2,3,5
VILLA MONTES,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,0,2,0,2
VILLA SERRANO,desnutricion global,desnutricion grave (g),2005-07-01,5,2,2,1,7,3,10
VILLA TUNARI,desnutricion global,desnutricion grave (g),2005-07-01,1,1,2,2,3,3,6
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion grave (g),2005-07-01,0,3,0,0,0,3,3
VILLAZON,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
VINTO,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
VITICHI,desnutricion global,desnutricion grave (g),2005-07-01,0,1,2,0,2,1,3
WALDO BALLIVIAN,desnutricion global,desnutricion grave (g),2005-07-01,0,1,0,0,0,1,1
WARNES,desnutricion global,desnutricion grave (g),2005-07-01,2,2,1,0,3,2,5
YACO,desnutricion global,desnutricion grave (g),2005-07-01,2,0,0,0,2,0,2
YACUIBA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,1,0,2,0,2
YAMPARAEZ,desnutricion global,desnutricion grave (g),2005-07-01,3,2,2,3,5,5,10
YAPACANI,desnutricion global,desnutricion grave (g),2005-07-01,3,1,0,0,3,1,4
YOCALLA,desnutricion global,desnutricion grave (g),2005-07-01,1,0,0,0,1,0,1
YOTALA,desnutricion global,desnutricion grave (g),2005-07-01,3,1,1,0,4,1,5
ZUDAÑEZ,desnutricion global,desnutricion grave (g),2005-07-01,3,5,3,2,6,7,13
ACACIO,desnutricion global,desnutricion grave (g),2005-08-01,1,3,3,1,4,4,8
ACHACACHI,desnutricion global,desnutricion grave (g),2005-08-01,2,2,0,3,2,5,7
AIQUILE,desnutricion global,desnutricion grave (g),2005-08-01,1,3,1,3,2,6,8
ALCALA,desnutricion global,desnutricion grave (g),2005-08-01,1,1,0,2,1,3,4
ANCORAIMES,desnutricion global,desnutricion grave (g),2005-08-01,2,1,0,1,2,2,4
ANDAMARCA,desnutricion global,desnutricion grave (g),2005-08-01,1,1,0,0,1,1,2
APOLO,desnutricion global,desnutricion grave (g),2005-08-01,0,2,1,1,1,3,4
ARAMPAMPA,desnutricion global,desnutricion grave (g),2005-08-01,9,1,1,2,10,3,13
ARQUE,desnutricion global,desnutricion grave (g),2005-08-01,2,3,0,1,2,4,6
AUCAPATA,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
AYATA,desnutricion global,desnutricion grave (g),2005-08-01,3,0,0,0,3,0,3
AYO AYO,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2005-08-01,4,5,2,2,6,7,13
AZURDUY,desnutricion global,desnutricion grave (g),2005-08-01,3,1,0,2,3,3,6
BATALLAS,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
BELEN DE URMIRI,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
BERMEJO,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
BETANZOS,desnutricion global,desnutricion grave (g),2005-08-01,9,7,1,7,10,14,24
BOLIVAR,desnutricion global,desnutricion grave (g),2005-08-01,3,4,1,3,4,7,11
BOYUIBE,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
BUENA VISTA,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
CABEZAS,desnutricion global,desnutricion grave (g),2005-08-01,0,0,1,1,1,1,2
CAIROMA,desnutricion global,desnutricion grave (g),2005-08-01,5,2,1,3,6,5,11
"CAIZA ""D""",desnutricion global,desnutricion grave (g),2005-08-01,1,0,1,1,2,1,3
CAJUATA,desnutricion global,desnutricion grave (g),2005-08-01,3,6,0,1,3,7,10
CALACOTO,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
CALAMARCA,desnutricion global,desnutricion grave (g),2005-08-01,2,1,1,0,3,1,4
CAMARGO,desnutricion global,desnutricion grave (g),2005-08-01,6,2,2,3,8,5,13
CAMIRI,desnutricion global,desnutricion grave (g),2005-08-01,2,3,1,5,3,8,11
CAPINOTA,desnutricion global,desnutricion grave (g),2005-08-01,3,4,3,3,6,7,13
CAQUIAVIRI,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
CARACOLLO,desnutricion global,desnutricion grave (g),2005-08-01,1,0,1,0,2,0,2
CARANAVI,desnutricion global,desnutricion grave (g),2005-08-01,6,6,0,1,6,7,13
CARIPUYO,desnutricion global,desnutricion grave (g),2005-08-01,4,5,3,3,7,8,15
CHALLAPATA,desnutricion global,desnutricion grave (g),2005-08-01,5,2,2,4,7,6,13
CHAQUI,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,3,0,4,4
CHARAGUA,desnutricion global,desnutricion grave (g),2005-08-01,3,2,1,0,4,2,6
CHAYANTA,desnutricion global,desnutricion grave (g),2005-08-01,3,5,2,3,5,8,13
CHIMORE,desnutricion global,desnutricion grave (g),2005-08-01,2,2,2,0,4,2,6
CHIPAYA,desnutricion global,desnutricion grave (g),2005-08-01,0,0,2,0,2,0,2
CHUMA,desnutricion global,desnutricion grave (g),2005-08-01,2,3,1,1,3,4,7
CLIZA,desnutricion global,desnutricion grave (g),2005-08-01,2,3,0,0,2,3,5
COBIJA,desnutricion global,desnutricion grave (g),2005-08-01,0,0,0,1,0,1,1
COCHABAMBA,desnutricion global,desnutricion grave (g),2005-08-01,8,4,2,1,10,5,15
COLCAPIRHUA,desnutricion global,desnutricion grave (g),2005-08-01,2,0,0,0,2,0,2
COLOMI,desnutricion global,desnutricion grave (g),2005-08-01,2,0,0,0,2,0,2
COLPA BELGICA,desnutricion global,desnutricion grave (g),2005-08-01,0,2,0,1,0,3,3
COLQUECHACA,desnutricion global,desnutricion grave (g),2005-08-01,7,32,3,1,10,33,43
COLQUENCHA,desnutricion global,desnutricion grave (g),2005-08-01,1,1,0,1,1,2,3
COLQUIRI,desnutricion global,desnutricion grave (g),2005-08-01,0,0,1,1,1,1,2
COMARAPA,desnutricion global,desnutricion grave (g),2005-08-01,2,0,0,0,2,0,2
COMBAYA,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
CONCEPCION,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
COPACABANA,desnutricion global,desnutricion grave (g),2005-08-01,1,1,0,0,1,1,2
CORO CORO,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
COTAGAITA,desnutricion global,desnutricion grave (g),2005-08-01,3,3,0,3,3,6,9
COTOCA,desnutricion global,desnutricion grave (g),2005-08-01,0,1,2,0,2,1,3
CULPINA,desnutricion global,desnutricion grave (g),2005-08-01,3,8,2,5,5,13,18
CURVA,desnutricion global,desnutricion grave (g),2005-08-01,0,0,1,1,1,1,2
DESAGUADERO,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
EL ALTO,desnutricion global,desnutricion grave (g),2005-08-01,26,24,19,9,45,33,78
EL CHORO,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
EL TORNO,desnutricion global,desnutricion grave (g),2005-08-01,0,0,1,0,1,0,1
EL VILLAR,desnutricion global,desnutricion grave (g),2005-08-01,0,0,0,1,0,1,1
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-08-01,3,4,0,3,3,7,10
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,3,1,3,4
EXALTACION,desnutricion global,desnutricion grave (g),2005-08-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,desnutricion global,desnutricion grave (g),2005-08-01,2,2,0,0,2,2,4
GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2005-08-01,2,3,9,1,11,4,15
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2005-08-01,2,0,0,0,2,0,2
GUANAY,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,1,0,2,2
GUAQUI,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
GUAYARAMERIN,desnutricion global,desnutricion grave (g),2005-08-01,2,2,0,3,2,5,7
GUTIERREZ,desnutricion global,desnutricion grave (g),2005-08-01,0,1,2,1,2,2,4
HUACARETA,desnutricion global,desnutricion grave (g),2005-08-01,0,1,1,0,1,1,2
HUARACAJE,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
ICLA,desnutricion global,desnutricion grave (g),2005-08-01,2,1,2,1,4,2,6
INCAHUASI,desnutricion global,desnutricion grave (g),2005-08-01,19,9,0,8,19,17,36
INGAVI (HUMAITA),desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
INQUISIVI,desnutricion global,desnutricion grave (g),2005-08-01,1,1,3,3,4,4,8
IXIAMAS,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
JESUS DE MACHACA,desnutricion global,desnutricion grave (g),2005-08-01,1,0,1,0,2,0,2
LA ASUNTA,desnutricion global,desnutricion grave (g),2005-08-01,2,0,0,0,2,0,2
LA GUARDIA,desnutricion global,desnutricion grave (g),2005-08-01,0,1,1,0,1,1,2
LA PAZ,desnutricion global,desnutricion grave (g),2005-08-01,16,9,4,5,20,14,34
LAGUNILLAS,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
LLALLAGUA,desnutricion global,desnutricion grave (g),2005-08-01,16,4,8,5,24,9,33
LURIBAY,desnutricion global,desnutricion grave (g),2005-08-01,1,1,1,0,2,1,3
MACHACAMARCA,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
MACHARETI,desnutricion global,desnutricion grave (g),2005-08-01,0,0,1,0,1,0,1
MAGDALENA,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
MAIRANA,desnutricion global,desnutricion grave (g),2005-08-01,0,0,0,1,0,1,1
MALLA,desnutricion global,desnutricion grave (g),2005-08-01,0,2,0,0,0,2,2
MAPIRI,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
MECAPACA,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
MINEROS,desnutricion global,desnutricion grave (g),2005-08-01,3,1,3,1,6,2,8
MIZQUE,desnutricion global,desnutricion grave (g),2005-08-01,0,7,4,3,4,10,14
MOCOMOCO,desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
MOJOCOYA,desnutricion global,desnutricion grave (g),2005-08-01,2,0,1,0,3,0,3
MONTEAGUDO,desnutricion global,desnutricion grave (g),2005-08-01,4,3,1,2,5,5,10
MONTERO,desnutricion global,desnutricion grave (g),2005-08-01,7,10,4,4,11,14,25
MORO MORO,desnutricion global,desnutricion grave (g),2005-08-01,1,0,0,0,1,0,1
MOROCHATA,desnutricion global,desnutricion grave (g),2005-08-01,6,4,1,0,7,4,11
NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,desnutricion grave (g),2005-08-01,0,1,0,0,0,1,1
