,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
ARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,1,3,1,0,0,4,2,6
AYO AYO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,3,1,1,0,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,1,0,0,0,0,3,3,1,0,4,4,8
BERMEJO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
"CAIZA ""D""","violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CALAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,1,0,0,2,0,2,0,1,1,5,2,7
CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,1,4,9,2,2,7,12,19
CHIMORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,1,12,2,8,5,8,7,21,27,4,5,53,47,100
CLIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,1,6,5,3,4,3,7,2,5,0,0,14,22,36
COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,2,1,6,1,7,5,4,8,29,14,2,1,50,30,80
COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,1,4,3,3,0,1,4,7,2,1,1,16,11,27
COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COPACABANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,1,0,0,7,2,1,1,8,4,12
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,1,0,2,0,0,0,2,3,14,4,0,1,19,8,27
COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,1,0,2,1,2,1,11,15,26,41,5,1,47,59,106
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,1,0,1,0,0,0,2,0,0,0,4,4
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,1,0,0,0,0,2,0,1,4,0,0,0,5,3,8
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,3,1,6,3,1,0,10,4,14
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,1,0,0,0,0,3,0,0,0,3,1,4
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,4,2,8,15,4,1,2,0,5,2,2,0,25,20,45
LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,2,0,0,0,4,3,2,7,0,1,8,11,19
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,1,1,3,0,0,2,4,6
MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,1,0,0,0,1,3,3,6,0,6,5,15,20
MINEROS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
MOCOMOCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,2,2,3,2,0,0,5,4,9
MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,1,2,1,1,0,3,2,5
PALCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,3,2,5,4,16,7,3,0,27,13,40
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,4,1,6,0,0,2,10,12
PAZÑA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3
POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
PORONGO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,1,0,1,2,6,0,4,0,0,2,12,14
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,7,0,6,0,0,0,13,13
PUCARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,2,0,4,3,2,1,8,4,12
PUERTO ACOSTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3
PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,1,0,0,1,0,0,1,2,5,0,7,3,10
PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,4,1,1,0,1,1,6,2,1,0,13,4,17
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,3,2,2,1,0,0,5,3,8
PUNA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,1,0,0,0,0,0,0,0,0,1,2,2,3,3,6
PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAMAIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,1,0,0,0,0,0,1,1,2,0,4,1,5
SAN BENITO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,2,0,1,0,0,2,5,3,4,3,2,0,14,8,22
SAN BORJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN IGNACIO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,2,0,0,0,0,2,1,1,0,0,3,3,6
SAN LUCAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN MATIAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN PEDRO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,2,1,0,0,1,0,3,1,4
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,1,0,0,0,7,5,33,14,1,1,42,20,62
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTIVAÑES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SIPE SIPE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
SORATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,2,0,1,1,0,0,3,1,4
SUCRE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,2,12,5,6,0,0,7,18,25
TARIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,1,0,0,1,14,3,31,8,0,0,46,12,58
TARVITA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TINGUIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIQUIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,1,0,0,0,0,1,1,0,0,0,2,1,3
TIRAQUE (CBBA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,1,0,0,1,2,0,0,1,3,4
TITO YUPANQUI (PARQUIPUJIO),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,3,0,0,2,2,0,6,3,2,3,13,8,21
TOLEDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
TRIGAL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINIDAD,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
TUPIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,1,1,3,0,0,1,4,5
URIONDO (A. CONCEPCION),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
UYUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VACAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,3,0,3,1,4,6,3,3,13,10,23
VALLEGRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
VIACHA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,1,0,0,1,2,1,0,1,0,3,3,6
VILA VILA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
VILLA MONTES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,4,1,1,0,0,1,5,6
VILLA RIVERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA TUNARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
VILLAZON,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
WARNES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,1,0,6,3,0,0,7,3,10
YANACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,6,5,2,3,2,4,14,5,4,2,28,19,47
YAPACANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ACHACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
AIQUILE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ALALAY,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
ANCORAIMES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
ARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,2,3,0,0,2,3,5
AYO AYO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,1,1,0,1,1,2,0,4,2,6
BERMEJO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BETANZOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,2,0,0,0,0,1,0,0,2,1,3
CALAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,2,1,1,1,1,6,4,0,2,8,10,18
CAMARGO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
CARACOLLO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,2,0,5,0,0,0,7,0,7
CARANAVI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,1,2,5,6,1,1,7,9,16
CHIMORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,2,0,2,0,0,1,4,1,5
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,3,12,6,7,2,16,10,24,25,7,5,66,51,117
CKOCHAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
COBIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,1,0,7,2,4,1,93,38,337,168,34,41,476,250,726
COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,1,3,4,3,4,15,8,15,21,4,0,40,38,78
COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,1,0,1,0,2,0,7,4,0,0,11,4,15
COLQUIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COMANCHE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,1,0,2,0,1,0,0,0,4,4
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,1,0,0,0,0,1,1,1,2,1,0,1,4,4,8
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,3,1,0,1,2,0,7,3,1,0,13,5,18
COTAGAITA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CULPINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,1,0,0,2,3,2,11,3,28,27,3,1,46,35,81
EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,1,2,2,0,1,2,3,0,4,0,11,4,15
GUAQUI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
GUAYARAMERIN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,3,0,6,3,0,0,9,3,12
INQUISIVI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,1,0,0,2,0,3,2,0,0,5,3,8
IXIAMAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,6,5,1,0,0,2,2,4,0,0,9,11,20
LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,1,0,4,0,0,0,5,5
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,1,0,0,0,0,0,0,6,4,2,0,0,5,8,13
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,1,2,1,2,1,4,2,1,3,9,8,17
LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,1,1,2,0,0,0,3,1,4
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,1,0,3,2,7,3,2,4,13,9,22
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,1,4,5,3,0,0,6,7,13
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,2,1,0,3,0,0,2,0,2,3,0,1,6,8,14
PALCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,2,0,1,0,2,4,0,3,2,0,7,7,14
PAMPA GRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PASORAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,2,0,0,2,0,0,2,2,4
POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
POJO (CBBA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,3,0,1,1,12,3,1,6,0,0,17,10,27
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,1,0,10,4,20,0,0,4,31,35
PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,2,0,2,1,2,1,7,2,6,2,19,6,25
PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,3,2,0,0,0,1,4,1,0,0,7,4,11
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,1,1,1,0,4,0,0,1,6,7
PUNA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
QUIME,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ROBORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
RURRENABAQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
SAMAIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN ANDRES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-05-01,0,0,1,1,0,0,0,1,0,0,0,0,1,2,3
