,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,2,2,0,0,0,0,1,0,0,0,3,2,5
CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
CHIMORE,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,1,3,1,7,0,7,3,0,1,17,6,23
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,6,4,7,4,23,7,60,31,7,1,103,47,150
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,5,1,9,15,26,18,71,32,6,11,117,77,194
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,0,1,0,0,0,0,0,1,1,0,0,3,1,4
COLPA BELGICA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,2,0,3,2,6,1,2,0,14,3,17
COPACABANA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,2,1,1,0,0,0,0,0,0,0,3,1,4
COROICO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,0,0,1,2,3,3,3,7,2,1,5,14,14,28
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,4,3,5,1,7,1,10,5,0,0,26,10,36
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,1,0,1,0,2,0,2,0,7,0,7
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,4,11,45,24,41,15,42,21,134,98,13,15,279,184,463
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,3,6,3,8,4,0,18,6,26,12,3,9,57,41,98
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,3,1,11,2,13,7,0,0,27,10,37
EUCALIPTUS,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GUAQUI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,3,1,0,0,3,3,9,1,0,1,15,6,21
INQUISIVI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,5,2,2,2,4,3,14,7,2,8,27,22,49
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,3,0,8,2,5,0,0,0,17,2,19
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,1,1,2,2,0,4,1,4,2,11,6,17
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,1,0,0,0,0,1,1,3,0,0,0,5,2,7
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,0,1,1,2,10,7,0,1,12,11,23
LLALLAGUA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,2,0,2,1,1,1,6,5,2,5,13,12,25
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,2,0,0,0,1,1,0,0,0,1,3,4
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,0,0,1,0,0,4,1,4,2,0,0,9,4,13
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,3,3,31,23,15,3,21,17,47,9,5,5,122,60,182
ORURO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,1,6,4,4,4,15,6,48,25,4,3,78,43,121
PALCA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,1,0,0,1,2,0,1,0,4,1,5
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,3,7,2,12,10,22,9,4,6,45,30,75
POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,0,0,1,0,3,1,1,0,6,1,7
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,0,4,4,5,2,20,6,59,21,3,7,92,40,132
PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,1,1,1,3,1,3,2,0,2,8,7,15
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,3,3,4,2,9,8,6,1,22,14,36
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,3,4,4,5,9,15,9,26,21,1,1,52,47,99
PUNA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,2,0,0,3,1,2,0,0,3,5,8
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,4,0,18,5,8,7,12,12,37,18,12,10,91,52,143
QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,1,0,1,3,1,0,3,3,6
QUIME,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,1,0,4,1,5,2,0,1,10,4,14
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
ROBORE,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,1,0,0,3,1,0,0,0,0,3,2,5
SACABA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,1,4,33,17,18,18,65,23,90,52,12,13,219,127,346
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,2,2,3,1,5,3,8
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,1,0,0,1,2,1,0,1,3,3,6
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,0,2,6,1,10,4,2,0,19,7,26
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,2,1,0,1,9,0,0,0,11,2,13
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,2,0,5,3,4,2,16,4,24,10,4,2,55,21,76
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,11,4,1,4,9,7,22,12,3,1,46,28,74
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,1,2,4,1,4,4,2,2,12,9,21
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,1,2,0,0,7,2,0,0,8,4,12
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,5,3,15,26,28,32,51,33,166,111,34,27,299,232,531
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
SANTIVAÑES,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,2,2,0,1,1,2,2,2,2,1,7,8,15
SANTUARIO DE QUILLACAS,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SIPE SIPE,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,1,1,2,0,0,0,0,0,4,1,5
SORATA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,4,7,37,12,30,23,102,61,248,107,16,26,437,236,673
TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,2,1,5,3,3,1,9,5,22,10,3,1,44,21,65
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
TOLATA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,2,0,0,0,0,0,3,1,1,1,6,2,8
TOMINA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
VACAS,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VIACHA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,4,3,0,12,10,13,10,3,2,32,26,58
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,7,1,2,5,31,10,56,22,10,4,106,42,148
VILLAZON,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
WARNES,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,1,0,1,2,3,4,0,0,6,6,12
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,1,0,1,1,1,1,5,2,0,0,8,4,12
YANACACHI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,1,1,2,1,0,2,3,5
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,1,2,0,1,1,2,1,3,1,0,0,8,4,12
YUNCHARA,"violencia, hechos de transito y accidentes",accidentes,2011-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
AIQUILE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,4,2,1,0,0,0,5,2,7
ALALAY,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
ANCORAIMES,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,1,0,2,0,0,0,0,0,0,1,1,1,4,5
ANZALDO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,0,13,2,2,0,0,0,7,1,0,0,23,3,26
AYO AYO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,0,0,3,2,2,0,0,0,6,2,8
BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,0,0,0,0,0,1,0,1,1,2,3
BOLPEBRA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CABEZAS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CALAMARCA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,2,0,2,2,6,1,1,1,11,4,15
CAQUIAVIRI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,1,2,2,0,0,2,3,5
CHIMORE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,1,2,0,3,0,3,3,9,4,1,0,18,8,26
CLIZA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,2,0,11,8,6,8,23,11,56,28,0,1,98,56,154
COCAPATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,3,3,5,12,6,34,21,57,31,11,14,118,80,198
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,0,0,2,1,12,3,0,0,15,4,19
COPACABANA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,2,0,1,1,1,2,1,0,0,3,5,8
COROICO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,8,4,3,2,8,1,8,6,1,1,28,14,42
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,8,4,2,1,11,4,19,6,2,3,42,18,60
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,0,1,0,1,4,5,0,1,5,8,13
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,2,25,23,42,22,61,39,110,71,15,18,254,175,429
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,2,4,5,1,2,3,2,7,10,4,0,19,21,40
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,1,1,7,24,5,30,8,2,1,57,22,79
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,1,0,3,0,0,1,0,3,4,4,8
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,2,2,0,4,1,9,5,1,0,16,8,24
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,4,7,1,1,4,1,11,9,1,4,21,22,43
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,1,1,2,1,2,6,1,9,2,0,1,17,9,26
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,2,1,1,0,5,4,4,2,13,7,20
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,1,1,2,1,0,1,2,2,1,0,1,5,7,12
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,1,0,2,1,3,2,1,1,7,4,11
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,3,1,1,1,0,1,16,7,5,2,25,12,37
LAJA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,1,0,0,0,0,0,1,1,0,1,2,3
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,1,0,4,0,5,1,1,0,11,1,12
MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,2,0,0,1,0,0,2,1,3
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,1,1,1,3,3,8,1,1,1,13,7,20
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,2,0,0,0,1,0,0,0,4,0,4
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,4,4,26,11,6,4,20,6,34,9,2,2,92,36,128
MOROCHATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,1,0,1,2,0,2,1,0,0,5,3,8
ORURO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,2,1,9,9,5,2,25,6,33,21,5,2,79,41,120
PADCAYA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,1,1,1,16,8,23,18,8,4,48,32,80
POCONA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
POOPO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,0,2,0,1,0,1,0,5,0,0,0,10,0,10
PORTACHUELO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,0,4,2,6,4,19,9,69,13,7,5,106,33,139
PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,0,0,3,4,3,1,0,0,7,5,12
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,2,0,5,3,11,3,1,0,19,6,25
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,1,7,10,10,6,24,12,46,19,1,1,89,49,138
PUNA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,0,1,0,0,0,0,1,2,3,0,1,4,5,9
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,2,1,4,2,5,4,16,9,23,17,3,4,53,37,90
QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,3,7,0,4,5,5,5,5,5,0,2,21,20,41
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,1,2,0,0,0,0,0,0,0,3,1,4
ROBORE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,1,0,2,3,0,0,0,3,3,6
SACABA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,0,12,7,23,20,51,21,85,47,8,7,180,102,282
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,1,0,1,0,2,2,2,2,6,4,10
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,3,1,1,3,5,4,1,1,10,9,19
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,1,0,2,2,3,0,1,1,1,0,0,3,8,11
SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,2,1,1,1,2,3,8,1,1,0,14,6,20
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,6,3,2,2,10,7,21,3,3,4,42,19,61
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,3,0,4,4,2,2,14,9,21,7,4,2,48,24,72
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,1,2,1,4,3,8,2,10,2,4,1,28,10,38
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,1,0,1,1,3,8,0,0,0,9,5,14
SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,6,3,48,23,45,29,83,50,171,88,37,35,390,228,618
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,2,0,0,0,0,0,0,1,0,0,2,1,3
SANTIAGO DE HUATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTIVAÑES,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,1,0,2,2,0,2,2,3,4,1,0,9,9,18
SANTUARIO DE QUILLACAS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,1,0,1,1,3,0,1,1,1,1,7,3,10
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,5,3,54,34,40,31,91,56,233,111,27,16,450,251,701
TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,3,0,0,0,0,1,3,1,4
TARATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,2,7,4,2,1,7,1,29,15,4,1,49,24,73
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,2,0,0,0,0,0,1,0,0,0,3,0,3
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,2,0,0,0,0,0,6,1,2,1,10,11
TOLATA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,3,2,1,0,4,1,6,2,4,1,18,6,24
TRINIDAD,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,1,1,1,6,1,1,4,9,3,1,3,18,13,31
TUPIZA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
URUBICHA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
VACAS,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
VALLEGRANDE,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
VIACHA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,2,2,4,3,4,1,5,10,17,11,0,2,32,29,61
VILLA RIVERO,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,1,1,0,0,1,2,0,2,3,5,5,10
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,2,2,3,3,3,2,9,1,8,4,1,2,26,14,40
VILLAZON,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,3,0,1,1,0,0,0,0,0,0,4,1,5
WARNES,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,1,0,1,5,2,0,0,5,4,9
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,2,0,0,0,1,1,0,2,0,1,3,4,7
YANACACHI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,1,0,0,0,0,0,0,0,2,0,0,0,3,0,3
YUNCHARA,"violencia, hechos de transito y accidentes",accidentes,2011-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
AIQUILE,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALALAY,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,1,0,0,1,0,1,2,0,1,2,4,6
ANCORAIMES,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,3,2,0,0,1,0,1,0,0,0,5,2,7
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,4,1,2,0,1,0,3,1,0,1,10,3,13
AYO AYO,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,1,0,2,1,1,0,4,1,5,2,1,0,14,4,18
BELEN DE URMIRI,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,0,1,0,4,0,2,0,0,0,7,0,7
BETANZOS,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BOLPEBRA,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,2,0,0,1,0,2,0,0,0,3,2,5
CABEZAS,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CALAMARCA,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,2,2,2,3,2,3,2,0,4,1,2,9,14,23
CAQUIAVIRI,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,0,0,0,2,0,4,2,0,0,6,2,8
CHIMORE,"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,3,3,5,1,6,0,6,4,1,0,21,8,29
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",accidentes,2011-05-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
