,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,2,1,2,3
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,6,4,6,4,10
PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
PUERTO QUIJARRO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,0,2,0,2
PUNA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,7,3,7,3,10
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,5,1,5,1,6
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
QUIME,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,3,2,3,5
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,8,8,3,0,11,8,19
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,2,2,0,3,2,5
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,1,0,0,1,1,2
SACABA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,8,7,8,8,16
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,1,2,1,3
SAN BENITO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,3,0,3,1,4
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,3,1,3,4
SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,0,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,3,4,3,7
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,1,0,2,2,3,5
SAN JUAN DE YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,0,1,0,2,2
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,0,4,0,4
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,1,0,0,2,1,3
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,72,70,12,18,84,88,172
SANTA ROSA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,2,0,2,2
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,2,2,2,4
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,3,2,3,5
SORACACHI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,2,0,2,2
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,13,14,2,1,15,15,30
TACACOMA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
TACOPAYA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
TARACO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
TARATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,19,20,12,5,31,25,56
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,2,0,2,2
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,2,1,2,3
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,2,2,2,4
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,16,9,6,5,22,14,36
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,2,0,1,2,3,5
UMALA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,0,3,0,3
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,5,0,3,0,8,0,8
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,4,4,4,8
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,4,2,4,0,8,2,10
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,2,1,2,3,4,7
WARNES,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,2,3,2,5
YACO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,3,3,0,0,3,3,6
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,2,1,3,1,4
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,1,0,1,1,2
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,2,0,3,0,3
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,5,0,5,0,5
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
APOLO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,0,1,1,1,2
ATOCHA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
AYATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,3,2,3,5
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,1,2,1,3,4
CAMATAQUI (C. VILLA ABECIA),mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,3,1,2,3,5,8
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,4,0,4,4
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,2,5,1,7,3,10
CARAPARI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,0,2,0,2
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,4,1,5,1,6
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,2,1,2,3
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,3,3,0,0,3,3,6
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,39,26,2,3,41,29,70
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,4,1,4,5
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,1,0,1,1,2
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
COROICO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,2,1,0,2,2,4
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,2,1,2,3
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,5,2,6,2,8
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
CURAHUARA DE CARANGAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,12,14,30,42,42,56,98
EL CHORO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,4,6,4,7,11
EL VILLAR,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,1,1,0,2,1,3
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,2,2,2,4
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
HUATAJATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,1,0,0,2,1,3
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,0,2,0,2
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,0,5,1,7,1,8
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,91,97,80,100,171,197,368
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,1,3,5,4,6,10
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
MAGDALENA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,1,0,0,1,1,2
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,2,1,3,1,4
MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,0,0,0,1,1
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,2,2,2,4
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,2,5,3,5,8
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,3,1,3,4
MOROCHATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,2,1,2,3
OCURI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,2,0,2,1,3
ORURO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,13,7,0,0,13,7,20
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,1,2,0,4,1,5
PAILON,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
PALCA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,2,2,3,2,5
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,2,1,2,3
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,2,2,2,4
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,0,0,1,0,1
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,14,11,0,0,14,11,25
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,8,1,8,9
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,2,1,0,1,2,3
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,3,1,3,1,4
PUNA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,2,4,3,4,7
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,3,7,4,9,7,16
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,3,4,3,4,7
QUIME,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,11,7,1,0,12,7,19
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,0,2,0,2
SACABA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,6,15,6,15,21
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,0,2,0,2
SAN ANDRES,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
SAN BENITO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,2,1,2,3
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,3,5,3,6,9
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,3,4,2,4,5,9
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,3,2,3,5
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,3,0,3,0,3
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,0,2,0,2
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,1,1,1,2,3
SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,1,0,0,0,1,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,1,2,1,3,2,5
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,60,68,19,15,79,83,162
SANTA ROSA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,0,2,0,2
SANTIAGO DE CALLAPA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
SORATA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,0,1,0,3,0,3
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,21,26,5,4,26,30,56
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
TARACO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,31,14,2,1,33,15,48
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,3,1,3,4
TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,2,0,2,2
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
TOCO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,3,2,3,5
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,3,0,3,0,3
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,1,0,0,1,1,1,2
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,2,2,2,4
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,17,11,5,4,22,15,37
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,4,2,4,2,6
TURCO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,2,2,2,4
URUBICHA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,4,5,3,1,7,6,13
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,6,3,6,3,9
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,1,1,1,2
VILLA RIVERO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,0,1,0,1,1
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,2,1,2,1,3
VITICHI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,1,0,1,0,1
WARNES,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,5,0,5,0,5
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,5,8,2,1,7,9,16
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,2,1,1,1,3,2,5
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2013-03-01,0,0,3,0,3,0,3
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,1,0,0,2,1,2,3
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,1,1,1,2
AIQUILE,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,1,0,0,0,1,1
ALCALA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,0,1,0,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,3,0,3,0,3
ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,1,1,1,2
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,3,1,0,0,3,1,4
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,3,3,3,3,6
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,3,1,3,1,4
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,4,4,4,4,8
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,1,1,1,2
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,2,0,2,0,2
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,1,0,1,0,2,2
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,2,3,2,3,5
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,1,0,0,0,1,1
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,2,1,2,1,4,2,6
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,3,0,3,0,3
CAQUIAVIRI,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,1,2,4,2,5,4,9
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,2,0,2,2
CHACARILLA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,4,1,4,5
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,0,1,0,1
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,2,1,2,1,4,5
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,2,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,0,1,0,1
CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,2,0,2,0,2
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,5,2,0,0,5,2,7
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,25,16,1,2,26,18,44
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,1,0,0,3,1,3,4
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,1,1,1,2
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,2,4,2,4,6
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,2,3,2,3,5
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,2,0,2,0,2
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,1,3,1,3,4
COMBAYA,mortalidad,otras muertes en mayores de 5 anos,2013-04-01,0,0,0,1,0,1,1
