,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad,muerte menor de 1 ano,2013-08-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,2,1,2,1,3
CHOQUE COTA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2013-08-01,12,10,0,0,12,10,22
COLOMI,mortalidad,muerte menor de 1 ano,2013-08-01,1,0,0,0,1,0,1
COLQUECHACA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,0,1,0,1
CONCEPCION,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 1 ano,2013-08-01,4,6,4,2,8,8,16
ENTRE RIOS TRJ,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,0,1,0,1,1
GUTIERREZ,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,0,1,0,1,1
HUANUNI,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,0,2,0,2,2
LA PAZ,mortalidad,muerte menor de 1 ano,2013-08-01,19,13,1,0,20,13,33
LLALLAGUA,mortalidad,muerte menor de 1 ano,2013-08-01,1,1,0,0,1,1,2
MAIRANA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,1,1,1,2
OCURI,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,3,1,3,1,4
ORURO,mortalidad,muerte menor de 1 ano,2013-08-01,2,0,0,0,2,0,2
PAZÑA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,2,0,2,0,2
POCOATA,mortalidad,muerte menor de 1 ano,2013-08-01,0,1,1,2,1,3,4
POTOSI,mortalidad,muerte menor de 1 ano,2013-08-01,6,12,0,0,6,12,18
PRESTO,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,0,2,0,2,2
PUERTO SUAREZ,mortalidad,muerte menor de 1 ano,2013-08-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2013-08-01,1,1,0,0,1,1,2
PUNA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,0,2,0,2,2
RIBERALTA,mortalidad,muerte menor de 1 ano,2013-08-01,0,3,0,0,0,3,3
SACABA,mortalidad,muerte menor de 1 ano,2013-08-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2013-08-01,1,0,0,0,1,0,1
SANTA ANA,mortalidad,muerte menor de 1 ano,2013-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2013-08-01,7,3,0,0,7,3,10
SANTA ROSA,mortalidad,muerte menor de 1 ano,2013-08-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2013-08-01,2,5,0,1,2,6,8
TARIJA,mortalidad,muerte menor de 1 ano,2013-08-01,0,1,0,0,0,1,1
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 1 ano,2013-08-01,2,0,0,0,2,0,2
VILLAZON,mortalidad,muerte menor de 1 ano,2013-08-01,1,0,1,0,2,0,2
YACUIBA,mortalidad,muerte menor de 1 ano,2013-08-01,1,0,0,0,1,0,1
YAPACANI,mortalidad,muerte menor de 1 ano,2013-08-01,0,0,1,1,1,1,2
ACACIO,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,muerte menor de 1 ano,2013-09-01,1,0,0,0,1,0,1
ARQUE,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
AYO AYO,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
CARMEN RIVERO TORREZ,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2013-09-01,1,4,0,0,1,4,5
COLQUECHACA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,3,1,3,4
COTAGAITA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 1 ano,2013-09-01,2,8,4,1,6,9,15
GUANAY,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,2,0,2,2
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2013-09-01,1,1,0,0,1,1,2
HUANUNI,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
HUAYLLAMARCA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 1 ano,2013-09-01,0,1,0,0,0,1,1
LA ASUNTA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 1 ano,2013-09-01,19,11,1,2,20,13,33
LLALLAGUA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
MOROCHATA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
OCURI,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte menor de 1 ano,2013-09-01,0,1,0,0,0,1,1
PADCAYA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,3,1,3,4
POTOSI,mortalidad,muerte menor de 1 ano,2013-09-01,6,7,0,0,6,7,13
PUERTO SUAREZ,mortalidad,muerte menor de 1 ano,2013-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2013-09-01,7,0,0,1,7,1,8
RURRENABAQUE,mortalidad,muerte menor de 1 ano,2013-09-01,0,1,0,0,0,1,1
SACACA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,1,1,1,2
SAN BORJA,mortalidad,muerte menor de 1 ano,2013-09-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2013-09-01,1,1,0,0,1,1,2
SAN CARLOS,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2013-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2013-09-01,4,3,0,0,4,3,7
SANTA ROSA,mortalidad,muerte menor de 1 ano,2013-09-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,mortalidad,muerte menor de 1 ano,2013-09-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2013-09-01,8,3,0,0,8,3,11
TARIJA,mortalidad,muerte menor de 1 ano,2013-09-01,1,0,0,0,1,0,1
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 1 ano,2013-09-01,0,2,0,0,0,2,2
UYUNI,mortalidad,muerte menor de 1 ano,2013-09-01,0,1,0,0,0,1,1
VALLEGRANDE,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,1,0,1,0,1
VIACHA,mortalidad,muerte menor de 1 ano,2013-09-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte menor de 1 ano,2013-09-01,0,1,1,1,1,2,3
YACUIBA,mortalidad,muerte menor de 1 ano,2013-09-01,0,1,0,0,0,1,1
YOCALLA,mortalidad,muerte menor de 1 ano,2013-09-01,0,0,0,1,0,1,1
APOLO,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
ATOCHA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,1,1,1,2
CALAMARCA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,1,1,1,2
CHARAÑA,mortalidad,muerte menor de 1 ano,2013-10-01,0,1,1,0,1,1,2
CHAYANTA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 1 ano,2013-10-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2013-10-01,7,9,0,0,7,9,16
COLQUECHACA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,2,1,2,1,3
CORIPATA,mortalidad,muerte menor de 1 ano,2013-10-01,1,1,0,0,1,1,2
EL ALTO,mortalidad,muerte menor de 1 ano,2013-10-01,5,2,4,5,9,7,16
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2013-10-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte menor de 1 ano,2013-10-01,26,12,3,1,29,13,42
LURIBAY,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,0,1,0,1
MACHACAMARCA,mortalidad,muerte menor de 1 ano,2013-10-01,0,1,0,0,0,1,1
MOROCHATA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte menor de 1 ano,2013-10-01,3,2,0,0,3,2,5
PAILON,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
POCOATA,mortalidad,muerte menor de 1 ano,2013-10-01,0,1,0,2,0,3,3
POJO (CBBA),mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2013-10-01,15,7,0,0,15,7,22
PUERTO SUAREZ,mortalidad,muerte menor de 1 ano,2013-10-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2013-10-01,1,0,0,0,1,0,1
PUNATA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2013-10-01,3,5,0,0,3,5,8
RURRENABAQUE,mortalidad,muerte menor de 1 ano,2013-10-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,2,0,2,2
SACACA,mortalidad,muerte menor de 1 ano,2013-10-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2013-10-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2013-10-01,5,2,0,0,5,2,7
SANTA ROSA,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2013-10-01,3,2,0,0,3,2,5
TARIJA,mortalidad,muerte menor de 1 ano,2013-10-01,0,2,0,1,0,3,3
TIAWANACU,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 1 ano,2013-10-01,1,2,0,0,1,2,3
TUPIZA,mortalidad,muerte menor de 1 ano,2013-10-01,0,1,0,0,0,1,1
UYUNI,mortalidad,muerte menor de 1 ano,2013-10-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 1 ano,2013-10-01,0,1,1,0,1,1,2
VILLAZON,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,0,1,0,1,1
YAPACANI,mortalidad,muerte menor de 1 ano,2013-10-01,0,0,1,0,1,0,1
ACACIO,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,0,1,0,1,1
BATALLAS,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte menor de 1 ano,2013-11-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 1 ano,2013-11-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 1 ano,2013-11-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2013-11-01,11,11,0,0,11,11,22
"COLCHA ""K""",mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,1,1,1,2
COLOMI,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,1,1,1,2
EL ALTO,mortalidad,muerte menor de 1 ano,2013-11-01,8,6,3,1,11,7,18
ESCOMA,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 1 ano,2013-11-01,15,11,0,1,15,12,27
LLALLAGUA,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
OCURI,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,2,0,2,0,2
PAILON,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2013-11-01,9,7,0,0,9,7,16
RAVELO,mortalidad,muerte menor de 1 ano,2013-11-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2013-11-01,2,0,0,0,2,0,2
ROBORE,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
SACABA,mortalidad,muerte menor de 1 ano,2013-11-01,1,0,1,1,2,1,3
SACACA,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,muerte menor de 1 ano,2013-11-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2013-11-01,0,1,1,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2013-11-01,5,8,0,0,5,8,13
SANTIAGO DE MACHACA,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2013-11-01,3,3,0,0,3,3,6
TAPACARI,mortalidad,muerte menor de 1 ano,2013-11-01,0,1,0,0,0,1,1
TARACO,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,0,2,0,2,2
TITO YUPANQUI (PARQUIPUJIO),mortalidad,muerte menor de 1 ano,2013-11-01,0,1,0,0,0,1,1
TURCO,mortalidad,muerte menor de 1 ano,2013-11-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 1 ano,2013-11-01,1,0,0,0,1,0,1
YANACACHI,mortalidad,muerte menor de 1 ano,2013-11-01,0,2,1,0,1,2,3
ACHACACHI,mortalidad,muerte menor de 1 ano,2013-12-01,1,0,0,0,1,0,1
ATOCHA,mortalidad,muerte menor de 1 ano,2013-12-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2013-12-01,7,7,0,0,7,7,14
COLOMI,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,muerte menor de 1 ano,2013-12-01,0,1,0,0,0,1,1
COTAGAITA,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 1 ano,2013-12-01,5,3,0,1,5,4,9
ESCOMA,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 1 ano,2013-12-01,17,11,0,1,17,12,29
LLALLAGUA,mortalidad,muerte menor de 1 ano,2013-12-01,0,1,0,0,0,1,1
MACHACAMARCA,mortalidad,muerte menor de 1 ano,2013-12-01,0,1,0,0,0,1,1
ORURO,mortalidad,muerte menor de 1 ano,2013-12-01,1,0,0,0,1,0,1
PAMPA GRANDE,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2013-12-01,3,5,0,0,3,5,8
PUCARANI,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,1,1,1,1,2
PUNATA,mortalidad,muerte menor de 1 ano,2013-12-01,2,0,0,0,2,0,2
RIBERALTA,mortalidad,muerte menor de 1 ano,2013-12-01,2,0,0,0,2,0,2
SACABA,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,1,2,1,2,3
SACACA,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,2,2,2,2,4
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2013-12-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2013-12-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2013-12-01,6,8,0,0,6,8,14
SHINAOTA,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,0,2,0,2,2
SUCRE,mortalidad,muerte menor de 1 ano,2013-12-01,2,1,0,1,2,2,4
TARABUCO,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,0,2,0,2,2
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2013-12-01,0,0,0,1,0,1,1
TUPIZA,mortalidad,muerte menor de 1 ano,2013-12-01,0,1,0,0,0,1,1
UYUNI,mortalidad,muerte menor de 1 ano,2013-12-01,0,1,1,0,1,1,2
VILLAZON,mortalidad,muerte menor de 1 ano,2013-12-01,1,0,0,0,1,0,1
YANACACHI,mortalidad,muerte menor de 1 ano,2013-12-01,1,0,0,0,1,0,1
