,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
GUTIERREZ,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,1,1,1,2
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,25,22,0,1,25,23,48
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,1,1,1,2
OCURI,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,2,2,2,2,4
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,1,1,1,2
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,6,9,0,0,6,9,15
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,0,1,0,1,1
PUNA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,0,2,0,2,2
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,1,0,0,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,2,1,0,0,2,1,3
SANTA ROSA DEL SARA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
SORATA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,7,6,0,0,7,6,13
TARABUCO,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
TUPIZA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,1,1,1,0,2,1,3
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,2,2,2,2,4
VIACHA,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,4,0,4,0,4
VILLA CHARCAS,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,2,2,2,2,4
VITICHI,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,0,1,0,1,1
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2013-07-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,1,1,0,1,1,2
AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,2,1,2,3
CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,2,1,2,1,3
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,8,10,0,0,8,10,18
"COLCHA ""K""",mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,1,0,1,1
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,0,1,0,1
COTOCA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,4,7,4,3,8,10,18
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,1,0,0,0,1,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,2,0,2,2
LA ASUNTA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,2,1,2,1,3
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,19,15,1,0,20,15,35
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,1,1,0,0,1,1,2
OCURI,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,2,1,2,1,3
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,1,1,2,1,3,4
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,6,12,0,0,6,12,18
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,2,1,2,3
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,1,0,0,0,1,0,1
PUNA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,2,0,2,2
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,1,0,0,1,1,1,2
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,2,0,0,0,2,2
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,1,0,0,0,1,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,1,1,0,0,1,1,2
TIAWANACU,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,1,1,1,1,2
TINGUIPAYA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,1,0,1,1
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,1,0,1,1,2,1,3
YOTALA,mortalidad,muerte menor de 5 anos por otras causas,2013-08-01,0,0,0,1,0,1,1
ACACIO,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,1,0,0,0,1,0,1
AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,2,0,2,2
CHAYANTA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,6,4,0,0,6,4,10
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,3,1,3,4
COLQUENCHA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
COTOCA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,2,8,4,4,6,12,18
GUANAY,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,2,0,2,2
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,1,0,0,0,1,1
LA ASUNTA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,19,12,2,2,21,14,35
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
MORO MORO,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,0,1,0,1
OCURI,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,3,1,3,4
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,6,8,0,0,6,8,14
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,6,1,0,1,6,2,8
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,1,0,0,0,1,1
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,1,1,1,2
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,4,0,1,0,5,0,5
SANTA ROSA DEL SARA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,8,3,0,0,8,3,11
TINGUIPAYA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,1,1,1,1,2
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,1,1,0,0,1,1,2
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,1,0,0,0,1,1
VIACHA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,1,1,1,1,2,3
YOCALLA,mortalidad,muerte menor de 5 anos por otras causas,2013-09-01,0,0,0,1,0,1,1
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,1,0,1,1
ATOCHA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,1,0,1,1
CHARAÑA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,1,1,0,1,1,2
CHAYANTA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,1,0,1,1
CHIMORE,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,6,9,0,0,6,9,15
COLOMI,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,1,0,1,1
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,2,1,2,1,3
CORIPATA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,1,1,1,0,2,1,3
COTAGAITA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,5,3,5,5,10,8,18
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,26,13,4,2,30,15,45
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,1,0,0,0,1,0,1
LURIBAY,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,1,0,1,0,1
MAGDALENA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,1,0,2,0,3,3
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,15,8,0,0,15,8,23
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,2,2,1,0,3,2,5
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,2,0,0,0,2,2
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,1,0,0,0,1,0,1
SANTA ANA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,12,5,0,0,12,5,17
SANTIAGO DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,4,2,0,1,4,3,7
TIAWANACU,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,2,0,2,2
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,1,0,0,0,1,0,1
TUPIZA,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,1,0,0,0,1,1
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,1,0,1,1
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2013-10-01,0,0,0,1,0,1,1
ACACIO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,0,1,0,1,1
BATALLAS,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,0,1,0,1,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,1,1,1,2
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,7,11,0,0,7,11,18
"COLCHA ""K""",mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,1,1,1,2
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,8,7,2,1,10,8,18
EL TORNO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
ESCOMA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,18,15,0,0,18,15,33
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
OCURI,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,2,0,2,0,2
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,9,7,0,0,9,7,16
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,2,0,2,0,2
RAVELO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,1,0,0,0,1,0,1
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
SAN IGNACIO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,2,1,0,1,2,3
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,5,2,0,1,5,3,8
SANTIAGO DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,3,3,1,0,4,3,7
TARACO,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,0,0,2,0,2,2
TITO YUPANQUI (PARQUIPUJIO),mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,2,0,0,0,2,0,2
YANACACHI,mortalidad,muerte menor de 5 anos por otras causas,2013-11-01,0,2,1,0,1,2,3
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
ATOCHA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
AYATA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,1,1,1,1,2
CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,7,7,0,0,7,7,14
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,1,0,0,0,1,1
COMARAPA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
COTOCA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,5,3,0,2,5,5,10
ESCOMA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,18,14,0,0,18,14,32
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,1,0,0,0,1,1
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,1,0,0,0,1,1
PAMPA AULLAGAS,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,4,4,0,0,4,4,8
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,2,1,2,1,3
PUERTO RICO,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,2,0,0,0,2,0,2
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,1,0,2,0,2
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,2,2,2,2,4
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
SAN IGNACIO,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,1,0,0,1,1,2
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,1,0,0,1,1,2
TINGUIPAYA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
TUPIZA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,1,0,0,0,1,1
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,1,1,0,1,1,2
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
YACUIBA,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,0,0,0,1,0,1,1
YANACACHI,mortalidad,muerte menor de 5 anos por otras causas,2013-12-01,1,0,0,0,1,0,1
