municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
VILLA MONTES,desnutricion aguda,desnutricion moderada (m),2007-06-01,3,9,2,1,5,10,15
VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion moderada (m),2007-06-01,0,0,3,4,3,4,7
VILLA RIVERO,desnutricion aguda,desnutricion moderada (m),2007-06-01,1,3,0,5,1,8,9
VILLA SERRANO,desnutricion aguda,desnutricion moderada (m),2007-06-01,5,8,9,7,14,15,29
VILLA TUNARI,desnutricion aguda,desnutricion moderada (m),2007-06-01,24,21,7,9,31,30,61
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,desnutricion moderada (m),2007-06-01,0,0,1,2,1,2,3
VILLAZON,desnutricion aguda,desnutricion moderada (m),2007-06-01,23,15,10,15,33,30,63
VINTO,desnutricion aguda,desnutricion moderada (m),2007-06-01,0,1,1,0,1,1,2
VITICHI,desnutricion aguda,desnutricion moderada (m),2007-06-01,12,16,12,15,24,31,55
WARNES,desnutricion aguda,desnutricion moderada (m),2007-06-01,12,15,4,2,16,17,33
YACUIBA,desnutricion aguda,desnutricion moderada (m),2007-06-01,11,3,3,0,14,3,17
YAMPARAEZ,desnutricion aguda,desnutricion moderada (m),2007-06-01,13,10,24,25,37,35,72
YAPACANI,desnutricion aguda,desnutricion moderada (m),2007-06-01,12,14,5,2,17,16,33
YOCALLA,desnutricion aguda,desnutricion moderada (m),2007-06-01,0,0,0,1,0,1,1
YOTALA,desnutricion aguda,desnutricion moderada (m),2007-06-01,3,8,2,7,5,15,20
YUNCHARA,desnutricion aguda,desnutricion moderada (m),2007-06-01,7,3,3,10,10,13,23
ZUDAÑEZ,desnutricion aguda,desnutricion moderada (m),2007-06-01,17,8,14,12,31,20,51
ACACIO,desnutricion aguda,desnutricion moderada (m),2007-07-01,24,12,9,12,33,24,57
AIQUILE,desnutricion aguda,desnutricion moderada (m),2007-07-01,9,6,6,9,15,15,30
ALALAY,desnutricion aguda,desnutricion moderada (m),2007-07-01,4,2,3,2,7,4,11
ALCALA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,8,6,4,9,12,21
ANDAMARCA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,1,0,0,3,1,4
ANTEQUERA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,2,1,2,1,3
ANZALDO,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,0,1,1,4,1,5
ARAMPAMPA,desnutricion aguda,desnutricion moderada (m),2007-07-01,9,12,9,4,18,16,34
ARANI,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,4,6,2,6,6,12
ARBIETO,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,1,1,1,2,3
ARQUE,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,5,2,5,9,10,19
ATOCHA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,0,0,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion moderada (m),2007-07-01,7,7,4,3,11,10,21
AZURDUY,desnutricion aguda,desnutricion moderada (m),2007-07-01,6,17,6,16,12,33,45
BAURES,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,3,2,2,2,5,7
BELEN DE URMIRI,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,3,0,1,1,4,5
BELLA FLOR,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,0,1,1,3,1,4
BERMEJO,desnutricion aguda,desnutricion moderada (m),2007-07-01,4,6,1,3,5,9,14
BETANZOS,desnutricion aguda,desnutricion moderada (m),2007-07-01,27,27,29,14,56,41,97
BOLIVAR,desnutricion aguda,desnutricion moderada (m),2007-07-01,12,8,2,5,14,13,27
BOLPEBRA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,0,0,1,1
BOYUIBE,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,2,1,2,3
BUENA VISTA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,0,1,0,1,1
CABEZAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,3,3,5,4,8,12
"CAIZA ""D""",desnutricion aguda,desnutricion moderada (m),2007-07-01,6,5,2,0,8,5,13
CAJUATA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,0,0,1,1
CAMARGO,desnutricion aguda,desnutricion moderada (m),2007-07-01,8,13,2,11,10,24,34
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,2,2,2,2,4
CAMIRI,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,6,3,1,5,7,12
CAPINOTA,desnutricion aguda,desnutricion moderada (m),2007-07-01,11,5,2,3,13,8,21
CARACOLLO,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,1,3,1,5,2,7
CARAPARI,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,2,2,1,5,3,8
CARIPUYO,desnutricion aguda,desnutricion moderada (m),2007-07-01,10,11,14,19,24,30,54
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,10,1,1,6,11,17
CHALLAPATA,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,5,5,3,10,8,18
CHAQUI,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,3,3,1,6,4,10
CHARAGUA,desnutricion aguda,desnutricion moderada (m),2007-07-01,4,1,4,1,8,2,10
CHAYANTA,desnutricion aguda,desnutricion moderada (m),2007-07-01,9,11,11,14,20,25,45
CHIMORE,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,3,2,2,3,5,8
CHOQUE COTA,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
COBIJA,desnutricion aguda,desnutricion moderada (m),2007-07-01,19,8,2,2,21,10,31
COCHABAMBA,desnutricion aguda,desnutricion moderada (m),2007-07-01,47,54,29,36,76,90,166
COLCAPIRHUA,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,2,4,4,9,6,15
"COLCHA ""K""",desnutricion aguda,desnutricion moderada (m),2007-07-01,3,4,0,2,3,6,9
COLOMI,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,7,3,2,8,9,17
COLPA BELGICA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,2,1,2,1,3
COLQUECHACA,desnutricion aguda,desnutricion moderada (m),2007-07-01,30,19,18,12,48,31,79
COLQUIRI,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,2,0,0,3,2,5
COMARAPA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,3,3,3,4,7
CONCEPCION,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
COTAGAITA,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,6,4,9,11,15,26
COTOCA,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,7,2,1,7,8,15
CUATRO CAÑADAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,2,2,1,2,3,5
CUEVO,desnutricion aguda,desnutricion moderada (m),2007-07-01,4,2,0,1,4,3,7
CULPINA,desnutricion aguda,desnutricion moderada (m),2007-07-01,19,12,10,12,29,24,53
EL CHORO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
EL PUENTE(TJA),desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,2,3,2,3,5
EL TORNO,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,4,1,2,3,6,9
EL VILLAR,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,5,1,4,3,9,12
ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,5,3,3,5,8,13
ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,2,6,2,7,9
ESMERALDA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,0,0,1,1
EXALTACION,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,1,0,2,1,3
FILADELFIA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,2,0,1,0,3,3
GENERAL SAAVEDRA,desnutricion aguda,desnutricion moderada (m),2007-07-01,6,3,4,1,10,4,14
GUAYARAMERIN,desnutricion aguda,desnutricion moderada (m),2007-07-01,10,11,5,5,15,16,31
GUTIERREZ,desnutricion aguda,desnutricion moderada (m),2007-07-01,8,5,6,7,14,12,26
HUACARETA,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,3,0,1,2,4,6
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,0,1,0,1
HUANUNI,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,1,0,2,2,3,5
ICHOCA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,2,2,0,2,2,4
ICLA,desnutricion aguda,desnutricion moderada (m),2007-07-01,8,16,5,8,13,24,37
INCAHUASI,desnutricion aguda,desnutricion moderada (m),2007-07-01,38,39,25,37,63,76,139
INQUISIVI,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,1,1,2,2,4
LA GUARDIA,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,10,0,5,7,15,22
LAGUNILLAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,0,1,1,2,3
LLALLAGUA,desnutricion aguda,desnutricion moderada (m),2007-07-01,20,15,12,16,32,31,63
LLICA,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
MACHARETI,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,2,2,3,2,5
MAGDALENA,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,4,0,0,2,4,6
MAIRANA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,1,1,1,2
MECAPACA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,2,0,3,3
MINEROS,desnutricion aguda,desnutricion moderada (m),2007-07-01,4,7,0,2,4,9,13
MIZQUE,desnutricion aguda,desnutricion moderada (m),2007-07-01,14,15,4,7,18,22,40
MOJOCOYA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,6,3,3,6,9,15
MONTEAGUDO,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,8,6,3,13,11,24
MONTERO,desnutricion aguda,desnutricion moderada (m),2007-07-01,11,23,11,10,22,33,55
MORO MORO,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,1,1,1,2
MOROCHATA,desnutricion aguda,desnutricion moderada (m),2007-07-01,13,17,9,11,22,28,50
NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,desnutricion moderada (m),2007-07-01,0,3,0,2,0,5,5
NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,1,1,1,2
OCURI,desnutricion aguda,desnutricion moderada (m),2007-07-01,17,17,8,27,25,44,69
OKINAWA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,0,1,0,1,1
OMEREQUE,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,2,0,1,0,3,3
ORURO,desnutricion aguda,desnutricion moderada (m),2007-07-01,24,17,7,6,31,23,54
PADCAYA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,0,0,1,1
PADILLA,desnutricion aguda,desnutricion moderada (m),2007-07-01,14,6,3,12,17,18,35
PAILON,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,2,0,1,1,3,4
PALCA,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,4,1,1,3,5,8
PAMPA AULLAGAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,0,0,1,1,2
PAMPA GRANDE,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,2,1,2,1,3
PASORAPA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,1,1,1,2
POCOATA,desnutricion aguda,desnutricion moderada (m),2007-07-01,21,15,12,14,33,29,62
POCONA,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,4,2,4,4,8,12
POJO (CBBA),desnutricion aguda,desnutricion moderada (m),2007-07-01,6,4,3,1,9,5,14
PORCO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,4,2,2,3,6,9
POROMA,desnutricion aguda,desnutricion moderada (m),2007-07-01,24,32,7,24,31,56,87
PORTACHUELO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,3,0,2,1,5,6
PORVENIR,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,2,0,1,0,3,3
POSTRER VALLE,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,1,1,1,2
POTOSI,desnutricion aguda,desnutricion moderada (m),2007-07-01,83,76,35,23,118,99,217
PRESTO,desnutricion aguda,desnutricion moderada (m),2007-07-01,20,5,8,6,28,11,39
PUERTO GONZALO MORENO,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,2,1,1,6,3,9
PUERTO QUIJARRO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,3,0,0,1,3,4
PUERTO RICO,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,2,5,1,12,3,15
PUERTO SILES,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,4,2,0,3,4,7
PUERTO SUAREZ,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,3,0,3,3,6,9
PUERTO VILLARROEL,desnutricion aguda,desnutricion moderada (m),2007-07-01,14,15,17,7,31,22,53
PUNA,desnutricion aguda,desnutricion moderada (m),2007-07-01,38,36,17,32,55,68,123
PUNATA,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,6,2,4,9,10,19
QUILLACOLLO,desnutricion aguda,desnutricion moderada (m),2007-07-01,11,4,4,5,15,9,24
QUIME,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
QUIRUSILLAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,1,2,1,3,4
RAVELO,desnutricion aguda,desnutricion moderada (m),2007-07-01,30,18,19,24,49,42,91
REYES,desnutricion aguda,desnutricion moderada (m),2007-07-01,6,2,0,0,6,2,8
RIBERALTA,desnutricion aguda,desnutricion moderada (m),2007-07-01,41,62,16,16,57,78,135
ROBORE,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,2,1,0,2,2,4
SACABA,desnutricion aguda,desnutricion moderada (m),2007-07-01,21,18,12,13,33,31,64
SACABAMBA,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,2,0,0,1,2,3
SACACA,desnutricion aguda,desnutricion moderada (m),2007-07-01,19,9,19,31,38,40,78
SAIPINA,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,0,1,1,3,1,4
SALINAS DE GARCI MENDOZA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,1,1,1,2,3
SAMAIPATA,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,1,0,2,1,3
SAN ANDRES,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,2,3,0,5,2,7
SAN ANTONIO DE LOMERIO,desnutricion aguda,desnutricion moderada (m),2007-07-01,11,7,5,8,16,15,31
SAN BENITO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,3,2,4,3,7
SAN BORJA,desnutricion aguda,desnutricion moderada (m),2007-07-01,17,17,8,9,25,26,51
SAN CARLOS,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,3,5,4,10,7,17
SAN IGNACIO,desnutricion aguda,desnutricion moderada (m),2007-07-01,10,13,2,2,12,15,27
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion moderada (m),2007-07-01,25,28,15,29,40,57,97
SAN JAVIER(BNI),desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,0,0,1,1
SAN JAVIER(STC),desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
SAN JOAQUIN,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,4,2,2,3,6,9
SAN JUAN DE YAPACANI,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,4,1,1,1,5,6
SAN JULIAN,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,4,4,3,9,7,16
SAN LORENZO(PND),desnutricion aguda,desnutricion moderada (m),2007-07-01,2,0,1,0,3,0,3
SAN LORENZO(TJA),desnutricion aguda,desnutricion moderada (m),2007-07-01,3,6,7,6,10,12,22
SAN LUCAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,62,62,38,52,100,114,214
SAN MIGUEL DE VELASCO,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,0,1,0,3,0,3
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,0,0,1,1,2
SAN PEDRO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,2,0,0,1,2,3
SAN PEDRO DE BUENA VISTA,desnutricion aguda,desnutricion moderada (m),2007-07-01,29,23,18,22,47,45,92
SAN PEDRO(PND),desnutricion aguda,desnutricion moderada (m),2007-07-01,4,1,0,1,4,2,6
SAN RAFAEL,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,2,1,1,1,3,4
SAN RAMON,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,5,1,1,1,6,7
SANTA ANA,desnutricion aguda,desnutricion moderada (m),2007-07-01,6,1,1,1,7,2,9
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion moderada (m),2007-07-01,48,47,10,22,58,69,127
SANTA ROSA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,1,1,1,2,3
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,4,0,0,3,4,7
SANTIAGO DE HUARI,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,0,0,0,3,0,3
SANTIVAÑES,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,2,0,3,3
SANTUARIO DE QUILLACAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
SENA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,2,0,0,0,2,2
SICAYA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,3,0,3,1,4
SIPE SIPE,desnutricion aguda,desnutricion moderada (m),2007-07-01,10,11,2,5,12,16,28
SOPACHUY,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,13,7,27,14,40,54
SORACACHI,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,2,2,0,4,2,6
SUCRE,desnutricion aguda,desnutricion moderada (m),2007-07-01,47,39,32,40,79,79,158
TACOBAMBA,desnutricion aguda,desnutricion moderada (m),2007-07-01,15,15,4,8,19,23,42
TACOPAYA,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,7,5,8,12,15,27
TAHUA,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,0,1,0,1
TAPACARI,desnutricion aguda,desnutricion moderada (m),2007-07-01,23,25,13,10,36,35,71
TARABUCO,desnutricion aguda,desnutricion moderada (m),2007-07-01,55,45,28,45,83,90,173
TARATA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,4,1,1,4,5,9
TARIJA,desnutricion aguda,desnutricion moderada (m),2007-07-01,20,16,11,10,31,26,57
TARVITA,desnutricion aguda,desnutricion moderada (m),2007-07-01,23,29,35,34,58,63,121
TINGUIPAYA,desnutricion aguda,desnutricion moderada (m),2007-07-01,13,16,17,12,30,28,58
TIQUIPAYA,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,3,3,6,5,9,14
TIRAQUE (CBBA),desnutricion aguda,desnutricion moderada (m),2007-07-01,13,13,18,19,31,32,63
TOCO,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,3,1,1,1,4,5
TOMAVE,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,7,3,4,5,11,16
TOMINA,desnutricion aguda,desnutricion moderada (m),2007-07-01,20,13,14,16,34,29,63
TORO TORO,desnutricion aguda,desnutricion moderada (m),2007-07-01,11,6,2,5,13,11,24
TOTORA(CBBA),desnutricion aguda,desnutricion moderada (m),2007-07-01,10,4,3,2,13,6,19
TOTORA(ORR),desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,2,0,3,0,3
TRIGAL,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,0,0,0,2,0,2
TRINIDAD,desnutricion aguda,desnutricion moderada (m),2007-07-01,27,23,13,12,40,35,75
TUPIZA,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,5,8,10,15,15,30
TURCO,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
UNCIA,desnutricion aguda,desnutricion moderada (m),2007-07-01,22,10,15,7,37,17,54
URIONDO (A. CONCEPCION),desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,1,3,2,3,5
UYUNI,desnutricion aguda,desnutricion moderada (m),2007-07-01,7,8,5,8,12,16,28
VACAS,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,5,1,2,4,7,11
VALLEGRANDE,desnutricion aguda,desnutricion moderada (m),2007-07-01,2,3,0,2,2,5,7
VIACHA,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,5,5,4,10,9,19
VILA VILA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,0,4,4,7,4,11
VILLA MONTES,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,3,0,1,1,4,5
VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion moderada (m),2007-07-01,4,6,1,4,5,10,15
VILLA RIVERO,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,0,1,1,1,1,2
VILLA SERRANO,desnutricion aguda,desnutricion moderada (m),2007-07-01,9,4,8,7,17,11,28
VILLA TUNARI,desnutricion aguda,desnutricion moderada (m),2007-07-01,20,10,12,13,32,23,55
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,desnutricion moderada (m),2007-07-01,1,1,0,0,1,1,2
VILLAZON,desnutricion aguda,desnutricion moderada (m),2007-07-01,19,16,7,11,26,27,53
VINTO,desnutricion aguda,desnutricion moderada (m),2007-07-01,0,1,0,1,0,2,2
VITICHI,desnutricion aguda,desnutricion moderada (m),2007-07-01,12,15,11,20,23,35,58
WARNES,desnutricion aguda,desnutricion moderada (m),2007-07-01,5,2,1,1,6,3,9
YACUIBA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,7,6,5,9,12,21
YAMPARAEZ,desnutricion aguda,desnutricion moderada (m),2007-07-01,9,11,17,18,26,29,55
YAPACANI,desnutricion aguda,desnutricion moderada (m),2007-07-01,8,7,3,3,11,10,21
YOCALLA,desnutricion aguda,desnutricion moderada (m),2007-07-01,3,0,2,0,5,0,5
YOTALA,desnutricion aguda,desnutricion moderada (m),2007-07-01,1,0,0,0,1,0,1
YUNCHARA,desnutricion aguda,desnutricion moderada (m),2007-07-01,9,0,6,4,15,4,19
ZUDAÑEZ,desnutricion aguda,desnutricion moderada (m),2007-07-01,11,8,10,12,21,20,41
ACACIO,desnutricion aguda,desnutricion moderada (m),2007-08-01,5,8,10,10,15,18,33
AIQUILE,desnutricion aguda,desnutricion moderada (m),2007-08-01,6,11,6,14,12,25,37
ALALAY,desnutricion aguda,desnutricion moderada (m),2007-08-01,5,6,1,7,6,13,19
ALCALA,desnutricion aguda,desnutricion moderada (m),2007-08-01,0,6,3,0,3,6,9
ANDAMARCA,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,0,0,0,1,0,1
ANTEQUERA,desnutricion aguda,desnutricion moderada (m),2007-08-01,0,1,0,3,0,4,4
ANZALDO,desnutricion aguda,desnutricion moderada (m),2007-08-01,3,4,0,0,3,4,7
ARAMPAMPA,desnutricion aguda,desnutricion moderada (m),2007-08-01,14,13,9,11,23,24,47
ARANI,desnutricion aguda,desnutricion moderada (m),2007-08-01,3,1,1,1,4,2,6
ARBIETO,desnutricion aguda,desnutricion moderada (m),2007-08-01,0,1,1,0,1,1,2
ARQUE,desnutricion aguda,desnutricion moderada (m),2007-08-01,23,18,16,15,39,33,72
ASCENCION DE GUARAYOS,desnutricion aguda,desnutricion moderada (m),2007-08-01,9,23,6,17,15,40,55
ATOCHA,desnutricion aguda,desnutricion moderada (m),2007-08-01,2,3,0,1,2,4,6
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion moderada (m),2007-08-01,10,17,7,12,17,29,46
AZURDUY,desnutricion aguda,desnutricion moderada (m),2007-08-01,14,28,10,24,24,52,76
BAURES,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,3,1,1,2,4,6
BELEN DE ANDAMARCA,desnutricion aguda,desnutricion moderada (m),2007-08-01,2,0,0,1,2,1,3
BELEN DE URMIRI,desnutricion aguda,desnutricion moderada (m),2007-08-01,2,0,0,0,2,0,2
BELLA FLOR,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,2,1,0,2,2,4
BERMEJO,desnutricion aguda,desnutricion moderada (m),2007-08-01,2,0,3,2,5,2,7
BETANZOS,desnutricion aguda,desnutricion moderada (m),2007-08-01,27,27,25,20,52,47,99
BOLIVAR,desnutricion aguda,desnutricion moderada (m),2007-08-01,8,14,10,9,18,23,41
BOLPEBRA,desnutricion aguda,desnutricion moderada (m),2007-08-01,0,0,0,1,0,1,1
BOYUIBE,desnutricion aguda,desnutricion moderada (m),2007-08-01,0,0,0,1,0,1,1
BUENA VISTA,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,0,1,0,2,0,2
CABEZAS,desnutricion aguda,desnutricion moderada (m),2007-08-01,2,3,3,5,5,8,13
"CAIZA ""D""",desnutricion aguda,desnutricion moderada (m),2007-08-01,5,3,4,5,9,8,17
CAJUATA,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,2,0,1,1,3,4
CAMARGO,desnutricion aguda,desnutricion moderada (m),2007-08-01,9,9,6,19,15,28,43
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion moderada (m),2007-08-01,1,0,2,2,3,2,5
CAMIRI,desnutricion aguda,desnutricion moderada (m),2007-08-01,5,9,5,5,10,14,24
CAPINOTA,desnutricion aguda,desnutricion moderada (m),2007-08-01,6,10,6,6,12,16,28
CARACOLLO,desnutricion aguda,desnutricion moderada (m),2007-08-01,2,1,1,1,3,2,5
CARAPARI,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,2,1,4,2,6,8
CARIPUYO,desnutricion aguda,desnutricion moderada (m),2007-08-01,13,10,16,13,29,23,52
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion moderada (m),2007-08-01,6,5,1,1,7,6,13
CHALLAPATA,desnutricion aguda,desnutricion moderada (m),2007-08-01,8,9,4,6,12,15,27
CHAQUI,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,1,3,0,4,1,5
CHARAGUA,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,3,1,4,2,7,9
CHAYANTA,desnutricion aguda,desnutricion moderada (m),2007-08-01,23,23,21,32,44,55,99
CHIMORE,desnutricion aguda,desnutricion moderada (m),2007-08-01,10,3,4,2,14,5,19
CHOQUE COTA,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,0,0,1,1,1,2
COBIJA,desnutricion aguda,desnutricion moderada (m),2007-08-01,11,16,1,2,12,18,30
COCHABAMBA,desnutricion aguda,desnutricion moderada (m),2007-08-01,77,96,49,47,126,143,269
COIPASA,desnutricion aguda,desnutricion moderada (m),2007-08-01,1,0,0,0,1,0,1
COLCAPIRHUA,desnutricion aguda,desnutricion moderada (m),2007-08-01,13,7,7,4,20,11,31
