municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
CHAYANTA,desnutricion aguda,nutricion superior (ns),2007-07-01,9,5,0,0,9,5,14
CHIMORE,desnutricion aguda,nutricion superior (ns),2007-07-01,5,4,0,2,5,6,11
CHIPAYA,desnutricion aguda,nutricion superior (ns),2007-07-01,0,1,0,0,0,1,1
COBIJA,desnutricion aguda,nutricion superior (ns),2007-07-01,110,81,12,16,122,97,219
COCHABAMBA,desnutricion aguda,nutricion superior (ns),2007-07-01,275,248,60,51,335,299,634
COLCAPIRHUA,desnutricion aguda,nutricion superior (ns),2007-07-01,6,18,2,2,8,20,28
"COLCHA ""K""",desnutricion aguda,nutricion superior (ns),2007-07-01,6,7,0,1,6,8,14
COLOMI,desnutricion aguda,nutricion superior (ns),2007-07-01,11,9,2,3,13,12,25
COLPA BELGICA,desnutricion aguda,nutricion superior (ns),2007-07-01,16,5,5,4,21,9,30
COLQUECHACA,desnutricion aguda,nutricion superior (ns),2007-07-01,16,11,3,2,19,13,32
COLQUIRI,desnutricion aguda,nutricion superior (ns),2007-07-01,15,6,13,5,28,11,39
COMARAPA,desnutricion aguda,nutricion superior (ns),2007-07-01,85,57,14,21,99,78,177
CONCEPCION,desnutricion aguda,nutricion superior (ns),2007-07-01,5,3,1,1,6,4,10
CORQUE,desnutricion aguda,nutricion superior (ns),2007-07-01,2,1,3,0,5,1,6
COTAGAITA,desnutricion aguda,nutricion superior (ns),2007-07-01,7,7,0,0,7,7,14
COTOCA,desnutricion aguda,nutricion superior (ns),2007-07-01,55,37,6,7,61,44,105
CUATRO CAÑADAS,desnutricion aguda,nutricion superior (ns),2007-07-01,33,15,20,10,53,25,78
CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,nutricion superior (ns),2007-07-01,1,0,0,0,1,0,1
CUEVO,desnutricion aguda,nutricion superior (ns),2007-07-01,6,10,0,1,6,11,17
CULPINA,desnutricion aguda,nutricion superior (ns),2007-07-01,21,11,2,1,23,12,35
CURAHUARA DE CARANGAS,desnutricion aguda,nutricion superior (ns),2007-07-01,4,1,1,4,5,5,10
EL CHORO,desnutricion aguda,nutricion superior (ns),2007-07-01,1,1,1,0,2,1,3
EL PUENTE(TJA),desnutricion aguda,nutricion superior (ns),2007-07-01,4,3,1,4,5,7,12
EL TORNO,desnutricion aguda,nutricion superior (ns),2007-07-01,56,33,15,2,71,35,106
EL VILLAR,desnutricion aguda,nutricion superior (ns),2007-07-01,4,4,2,0,6,4,10
ENTRE RIOS,desnutricion aguda,nutricion superior (ns),2007-07-01,16,22,2,1,18,23,41
ENTRE RIOS,desnutricion aguda,nutricion superior (ns),2007-07-01,15,21,11,14,26,35,61
ESMERALDA,desnutricion aguda,nutricion superior (ns),2007-07-01,1,0,0,0,1,0,1
EUCALIPTUS,desnutricion aguda,nutricion superior (ns),2007-07-01,3,4,1,3,4,7,11
EXALTACION,desnutricion aguda,nutricion superior (ns),2007-07-01,6,3,2,1,8,4,12
FERNANDEZ ALONSO,desnutricion aguda,nutricion superior (ns),2007-07-01,23,17,10,2,33,19,52
FILADELFIA,desnutricion aguda,nutricion superior (ns),2007-07-01,9,1,7,2,16,3,19
GENERAL SAAVEDRA,desnutricion aguda,nutricion superior (ns),2007-07-01,43,29,26,23,69,52,121
GUAYARAMERIN,desnutricion aguda,nutricion superior (ns),2007-07-01,97,47,6,4,103,51,154
GUTIERREZ,desnutricion aguda,nutricion superior (ns),2007-07-01,51,31,14,12,65,43,108
HUACARETA,desnutricion aguda,nutricion superior (ns),2007-07-01,15,6,4,6,19,12,31
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,nutricion superior (ns),2007-07-01,4,9,2,5,6,14,20
HUANUNI,desnutricion aguda,nutricion superior (ns),2007-07-01,21,18,14,6,35,24,59
HUARACAJE,desnutricion aguda,nutricion superior (ns),2007-07-01,7,3,1,0,8,3,11
HUAYLLAMARCA,desnutricion aguda,nutricion superior (ns),2007-07-01,1,1,0,2,1,3,4
ICHOCA,desnutricion aguda,nutricion superior (ns),2007-07-01,8,10,4,4,12,14,26
ICLA,desnutricion aguda,nutricion superior (ns),2007-07-01,11,9,2,3,13,12,25
INCAHUASI,desnutricion aguda,nutricion superior (ns),2007-07-01,21,21,3,2,24,23,47
INGAVI (HUMAITA),desnutricion aguda,nutricion superior (ns),2007-07-01,3,1,0,0,3,1,4
INQUISIVI,desnutricion aguda,nutricion superior (ns),2007-07-01,36,18,23,15,59,33,92
LA GUARDIA,desnutricion aguda,nutricion superior (ns),2007-07-01,109,50,28,37,137,87,224
LAGUNILLAS,desnutricion aguda,nutricion superior (ns),2007-07-01,19,22,6,6,25,28,53
LAS CARRERAS,desnutricion aguda,nutricion superior (ns),2007-07-01,7,2,1,0,8,2,10
LICOMA PAMPA,desnutricion aguda,nutricion superior (ns),2007-07-01,8,8,5,7,13,15,28
LLALLAGUA,desnutricion aguda,nutricion superior (ns),2007-07-01,26,20,12,9,38,29,67
LLICA,desnutricion aguda,nutricion superior (ns),2007-07-01,1,1,0,0,1,1,2
LORETO,desnutricion aguda,nutricion superior (ns),2007-07-01,5,5,3,2,8,7,15
MACHACAMARCA,desnutricion aguda,nutricion superior (ns),2007-07-01,0,3,0,0,0,3,3
MACHARETI,desnutricion aguda,nutricion superior (ns),2007-07-01,31,29,13,11,44,40,84
MAGDALENA,desnutricion aguda,nutricion superior (ns),2007-07-01,8,8,1,0,9,8,17
MAIRANA,desnutricion aguda,nutricion superior (ns),2007-07-01,15,12,3,2,18,14,32
MECAPACA,desnutricion aguda,nutricion superior (ns),2007-07-01,2,6,3,0,5,6,11
MINEROS,desnutricion aguda,nutricion superior (ns),2007-07-01,25,17,6,2,31,19,50
MIZQUE,desnutricion aguda,nutricion superior (ns),2007-07-01,39,18,3,1,42,19,61
MOJINETE,desnutricion aguda,nutricion superior (ns),2007-07-01,3,1,0,0,3,1,4
MOJOCOYA,desnutricion aguda,nutricion superior (ns),2007-07-01,6,9,1,2,7,11,18
MONTEAGUDO,desnutricion aguda,nutricion superior (ns),2007-07-01,49,57,19,10,68,67,135
MONTERO,desnutricion aguda,nutricion superior (ns),2007-07-01,255,192,90,72,345,264,609
MORO MORO,desnutricion aguda,nutricion superior (ns),2007-07-01,3,3,0,0,3,3,6
MOROCHATA,desnutricion aguda,nutricion superior (ns),2007-07-01,3,2,1,0,4,2,6
NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,nutricion superior (ns),2007-07-01,0,3,1,0,1,3,4
NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,nutricion superior (ns),2007-07-01,2,4,0,0,2,4,6
OCURI,desnutricion aguda,nutricion superior (ns),2007-07-01,7,3,2,0,9,3,12
OKINAWA,desnutricion aguda,nutricion superior (ns),2007-07-01,6,2,0,0,6,2,8
OMEREQUE,desnutricion aguda,nutricion superior (ns),2007-07-01,8,8,0,1,8,9,17
ORURO,desnutricion aguda,nutricion superior (ns),2007-07-01,313,293,109,97,422,390,812
PADCAYA,desnutricion aguda,nutricion superior (ns),2007-07-01,9,11,4,1,13,12,25
PADILLA,desnutricion aguda,nutricion superior (ns),2007-07-01,13,13,5,6,18,19,37
PAILON,desnutricion aguda,nutricion superior (ns),2007-07-01,36,21,8,7,44,28,72
PALCA,desnutricion aguda,nutricion superior (ns),2007-07-01,2,3,1,3,3,6,9
PAMPA AULLAGAS,desnutricion aguda,nutricion superior (ns),2007-07-01,4,5,2,2,6,7,13
PAMPA GRANDE,desnutricion aguda,nutricion superior (ns),2007-07-01,10,2,0,2,10,4,14
PASORAPA,desnutricion aguda,nutricion superior (ns),2007-07-01,4,4,0,2,4,6,10
PAZÑA,desnutricion aguda,nutricion superior (ns),2007-07-01,4,5,5,2,9,7,16
POCOATA,desnutricion aguda,nutricion superior (ns),2007-07-01,8,7,2,0,10,7,17
POCONA,desnutricion aguda,nutricion superior (ns),2007-07-01,4,4,2,2,6,6,12
POJO (CBBA),desnutricion aguda,nutricion superior (ns),2007-07-01,23,22,2,2,25,24,49
POOPO,desnutricion aguda,nutricion superior (ns),2007-07-01,1,1,0,0,1,1,2
PORCO,desnutricion aguda,nutricion superior (ns),2007-07-01,6,6,0,0,6,6,12
POROMA,desnutricion aguda,nutricion superior (ns),2007-07-01,18,22,1,3,19,25,44
PORONGO,desnutricion aguda,nutricion superior (ns),2007-07-01,4,5,0,0,4,5,9
PORTACHUELO,desnutricion aguda,nutricion superior (ns),2007-07-01,63,58,37,39,100,97,197
PORVENIR,desnutricion aguda,nutricion superior (ns),2007-07-01,12,6,0,2,12,8,20
POSTRER VALLE,desnutricion aguda,nutricion superior (ns),2007-07-01,0,1,4,0,4,1,5
POTOSI,desnutricion aguda,nutricion superior (ns),2007-07-01,132,93,26,9,158,102,260
PRESTO,desnutricion aguda,nutricion superior (ns),2007-07-01,1,2,8,2,9,4,13
PUCARA,desnutricion aguda,nutricion superior (ns),2007-07-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,desnutricion aguda,nutricion superior (ns),2007-07-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,desnutricion aguda,nutricion superior (ns),2007-07-01,36,35,4,1,40,36,76
PUERTO RICO,desnutricion aguda,nutricion superior (ns),2007-07-01,15,10,2,1,17,11,28
PUERTO SILES,desnutricion aguda,nutricion superior (ns),2007-07-01,6,6,5,1,11,7,18
PUERTO SUAREZ,desnutricion aguda,nutricion superior (ns),2007-07-01,10,10,2,5,12,15,27
PUERTO VILLARROEL,desnutricion aguda,nutricion superior (ns),2007-07-01,62,41,10,12,72,53,125
PUNA,desnutricion aguda,nutricion superior (ns),2007-07-01,13,14,2,2,15,16,31
PUNATA,desnutricion aguda,nutricion superior (ns),2007-07-01,11,11,3,2,14,13,27
QUILLACOLLO,desnutricion aguda,nutricion superior (ns),2007-07-01,40,25,3,13,43,38,81
QUIME,desnutricion aguda,nutricion superior (ns),2007-07-01,23,15,8,9,31,24,55
QUIRUSILLAS,desnutricion aguda,nutricion superior (ns),2007-07-01,3,2,2,1,5,3,8
RAVELO,desnutricion aguda,nutricion superior (ns),2007-07-01,9,7,3,4,12,11,23
REYES,desnutricion aguda,nutricion superior (ns),2007-07-01,12,13,5,7,17,20,37
RIBERALTA,desnutricion aguda,nutricion superior (ns),2007-07-01,86,33,8,3,94,36,130
ROBORE,desnutricion aguda,nutricion superior (ns),2007-07-01,0,3,0,0,0,3,3
RURRENABAQUE,desnutricion aguda,nutricion superior (ns),2007-07-01,4,2,1,0,5,2,7
SABAYA,desnutricion aguda,nutricion superior (ns),2007-07-01,2,2,1,1,3,3,6
SACABA,desnutricion aguda,nutricion superior (ns),2007-07-01,54,42,6,4,60,46,106
SACACA,desnutricion aguda,nutricion superior (ns),2007-07-01,1,4,1,0,2,4,6
SAIPINA,desnutricion aguda,nutricion superior (ns),2007-07-01,49,33,14,27,63,60,123
SALINAS DE GARCI MENDOZA,desnutricion aguda,nutricion superior (ns),2007-07-01,4,5,4,0,8,5,13
SAMAIPATA,desnutricion aguda,nutricion superior (ns),2007-07-01,23,5,2,0,25,5,30
SAN AGUSTIN,desnutricion aguda,nutricion superior (ns),2007-07-01,2,3,0,1,2,4,6
SAN ANDRES,desnutricion aguda,nutricion superior (ns),2007-07-01,21,11,5,0,26,11,37
SAN ANTONIO DE ESMORUCO,desnutricion aguda,nutricion superior (ns),2007-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,desnutricion aguda,nutricion superior (ns),2007-07-01,5,6,0,3,5,9,14
SAN BENITO,desnutricion aguda,nutricion superior (ns),2007-07-01,2,2,0,0,2,2,4
SAN BORJA,desnutricion aguda,nutricion superior (ns),2007-07-01,69,66,14,13,83,79,162
SAN CARLOS,desnutricion aguda,nutricion superior (ns),2007-07-01,43,17,8,9,51,26,77
SAN IGNACIO,desnutricion aguda,nutricion superior (ns),2007-07-01,18,12,4,1,22,13,35
SAN IGNACIO DE VELASCO,desnutricion aguda,nutricion superior (ns),2007-07-01,107,43,10,6,117,49,166
SAN JAVIER(BNI),desnutricion aguda,nutricion superior (ns),2007-07-01,3,5,1,3,4,8,12
SAN JAVIER(STC),desnutricion aguda,nutricion superior (ns),2007-07-01,22,12,3,1,25,13,38
SAN JOAQUIN,desnutricion aguda,nutricion superior (ns),2007-07-01,20,12,2,5,22,17,39
SAN JOSE DE CHIQUITOS,desnutricion aguda,nutricion superior (ns),2007-07-01,13,16,5,4,18,20,38
SAN JUAN DE YAPACANI,desnutricion aguda,nutricion superior (ns),2007-07-01,26,27,5,3,31,30,61
SAN JULIAN,desnutricion aguda,nutricion superior (ns),2007-07-01,29,25,11,13,40,38,78
SAN LORENZO(PND),desnutricion aguda,nutricion superior (ns),2007-07-01,6,4,0,1,6,5,11
SAN LORENZO(TJA),desnutricion aguda,nutricion superior (ns),2007-07-01,11,6,7,6,18,12,30
SAN LUCAS,desnutricion aguda,nutricion superior (ns),2007-07-01,20,23,5,2,25,25,50
SAN MATIAS,desnutricion aguda,nutricion superior (ns),2007-07-01,11,9,2,2,13,11,24
SAN MIGUEL DE VELASCO,desnutricion aguda,nutricion superior (ns),2007-07-01,18,22,1,2,19,24,43
SAN PABLO DE LIPEZ,desnutricion aguda,nutricion superior (ns),2007-07-01,2,1,0,0,2,1,3
SAN PEDRO,desnutricion aguda,nutricion superior (ns),2007-07-01,52,53,9,3,61,56,117
SAN PEDRO DE BUENA VISTA,desnutricion aguda,nutricion superior (ns),2007-07-01,25,15,7,4,32,19,51
SAN PEDRO(PND),desnutricion aguda,nutricion superior (ns),2007-07-01,3,2,1,0,4,2,6
SAN RAFAEL,desnutricion aguda,nutricion superior (ns),2007-07-01,2,3,0,0,2,3,5
SAN RAMON,desnutricion aguda,nutricion superior (ns),2007-07-01,16,9,1,0,17,9,26
SANTA ANA,desnutricion aguda,nutricion superior (ns),2007-07-01,25,14,6,4,31,18,49
SANTA CRUZ DE LA SIERRA,desnutricion aguda,nutricion superior (ns),2007-07-01,927,636,282,232,1209,868,2077
SANTA ROSA,desnutricion aguda,nutricion superior (ns),2007-07-01,31,25,5,7,36,32,68
SANTA ROSA DEL SARA,desnutricion aguda,nutricion superior (ns),2007-07-01,16,14,7,6,23,20,43
SANTIAGO DE HUARI,desnutricion aguda,nutricion superior (ns),2007-07-01,5,6,4,4,9,10,19
SANTIVAÑES,desnutricion aguda,nutricion superior (ns),2007-07-01,4,0,0,1,4,1,5
SANTUARIO DE QUILLACAS,desnutricion aguda,nutricion superior (ns),2007-07-01,9,13,5,9,14,22,36
SENA,desnutricion aguda,nutricion superior (ns),2007-07-01,16,9,0,0,16,9,25
SIPE SIPE,desnutricion aguda,nutricion superior (ns),2007-07-01,31,21,4,3,35,24,59
SOPACHUY,desnutricion aguda,nutricion superior (ns),2007-07-01,5,1,0,0,5,1,6
SORACACHI,desnutricion aguda,nutricion superior (ns),2007-07-01,10,11,4,17,14,28,42
SUCRE,desnutricion aguda,nutricion superior (ns),2007-07-01,176,183,38,34,214,217,431
TACOBAMBA,desnutricion aguda,nutricion superior (ns),2007-07-01,4,2,0,2,4,4,8
TACOPAYA,desnutricion aguda,nutricion superior (ns),2007-07-01,0,1,1,0,1,1,2
TAPACARI,desnutricion aguda,nutricion superior (ns),2007-07-01,4,3,1,2,5,5,10
TARABUCO,desnutricion aguda,nutricion superior (ns),2007-07-01,12,9,2,4,14,13,27
TARATA,desnutricion aguda,nutricion superior (ns),2007-07-01,9,9,0,0,9,9,18
TARIJA,desnutricion aguda,nutricion superior (ns),2007-07-01,250,225,62,45,312,270,582
TARVITA,desnutricion aguda,nutricion superior (ns),2007-07-01,13,10,0,2,13,12,25
TINGUIPAYA,desnutricion aguda,nutricion superior (ns),2007-07-01,4,3,0,1,4,4,8
TIQUIPAYA,desnutricion aguda,nutricion superior (ns),2007-07-01,16,13,2,1,18,14,32
TIRAQUE (CBBA),desnutricion aguda,nutricion superior (ns),2007-07-01,38,50,5,4,43,54,97
TOCO,desnutricion aguda,nutricion superior (ns),2007-07-01,3,3,4,2,7,5,12
TOLATA,desnutricion aguda,nutricion superior (ns),2007-07-01,1,0,0,0,1,0,1
TOLEDO,desnutricion aguda,nutricion superior (ns),2007-07-01,1,0,2,0,3,0,3
TOMAVE,desnutricion aguda,nutricion superior (ns),2007-07-01,8,4,1,0,9,4,13
TOMINA,desnutricion aguda,nutricion superior (ns),2007-07-01,5,9,15,4,20,13,33
TORO TORO,desnutricion aguda,nutricion superior (ns),2007-07-01,12,7,17,6,29,13,42
TOTORA(CBBA),desnutricion aguda,nutricion superior (ns),2007-07-01,15,4,0,0,15,4,19
TOTORA(ORR),desnutricion aguda,nutricion superior (ns),2007-07-01,3,3,1,0,4,3,7
TRIGAL,desnutricion aguda,nutricion superior (ns),2007-07-01,5,4,2,1,7,5,12
TRINIDAD,desnutricion aguda,nutricion superior (ns),2007-07-01,159,152,54,62,213,214,427
TUPIZA,desnutricion aguda,nutricion superior (ns),2007-07-01,47,26,18,12,65,38,103
TURCO,desnutricion aguda,nutricion superior (ns),2007-07-01,6,5,4,3,10,8,18
UNCIA,desnutricion aguda,nutricion superior (ns),2007-07-01,16,7,6,3,22,10,32
URIONDO (A. CONCEPCION),desnutricion aguda,nutricion superior (ns),2007-07-01,10,8,2,7,12,15,27
UYUNI,desnutricion aguda,nutricion superior (ns),2007-07-01,27,10,1,2,28,12,40
VALLEGRANDE,desnutricion aguda,nutricion superior (ns),2007-07-01,15,5,6,3,21,8,29
VIACHA,desnutricion aguda,nutricion superior (ns),2007-07-01,34,29,5,3,39,32,71
VILA VILA,desnutricion aguda,nutricion superior (ns),2007-07-01,1,6,4,4,5,10,15
VILLA MONTES,desnutricion aguda,nutricion superior (ns),2007-07-01,53,28,3,4,56,32,88
VILLA NUEVA (LOMA ALTA),desnutricion aguda,nutricion superior (ns),2007-07-01,3,1,0,1,3,2,5
VILLA RIVERO,desnutricion aguda,nutricion superior (ns),2007-07-01,6,0,0,2,6,2,8
VILLA SERRANO,desnutricion aguda,nutricion superior (ns),2007-07-01,10,4,6,3,16,7,23
VILLA TUNARI,desnutricion aguda,nutricion superior (ns),2007-07-01,67,51,25,25,92,76,168
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,nutricion superior (ns),2007-07-01,6,11,2,1,8,12,20
VILLAZON,desnutricion aguda,nutricion superior (ns),2007-07-01,31,36,9,5,40,41,81
VINTO,desnutricion aguda,nutricion superior (ns),2007-07-01,39,16,2,3,41,19,60
VITICHI,desnutricion aguda,nutricion superior (ns),2007-07-01,9,3,2,1,11,4,15
WARNES,desnutricion aguda,nutricion superior (ns),2007-07-01,79,56,17,11,96,67,163
YACUIBA,desnutricion aguda,nutricion superior (ns),2007-07-01,107,96,10,5,117,101,218
YAMPARAEZ,desnutricion aguda,nutricion superior (ns),2007-07-01,9,13,2,1,11,14,25
YAPACANI,desnutricion aguda,nutricion superior (ns),2007-07-01,58,54,20,17,78,71,149
YOCALLA,desnutricion aguda,nutricion superior (ns),2007-07-01,7,4,0,0,7,4,11
YOTALA,desnutricion aguda,nutricion superior (ns),2007-07-01,7,0,0,3,7,3,10
ZUDAÑEZ,desnutricion aguda,nutricion superior (ns),2007-07-01,7,10,1,1,8,11,19
ACACIO,desnutricion aguda,nutricion superior (ns),2007-08-01,1,1,0,0,1,1,2
AIQUILE,desnutricion aguda,nutricion superior (ns),2007-08-01,59,8,6,2,65,10,75
ALALAY,desnutricion aguda,nutricion superior (ns),2007-08-01,2,1,2,0,4,1,5
ALCALA,desnutricion aguda,nutricion superior (ns),2007-08-01,3,7,1,2,4,9,13
ANDAMARCA,desnutricion aguda,nutricion superior (ns),2007-08-01,2,4,5,11,7,15,22
ANTEQUERA,desnutricion aguda,nutricion superior (ns),2007-08-01,2,0,2,1,4,1,5
ANZALDO,desnutricion aguda,nutricion superior (ns),2007-08-01,3,2,0,0,3,2,5
ARAMPAMPA,desnutricion aguda,nutricion superior (ns),2007-08-01,4,6,0,2,4,8,12
ARANI,desnutricion aguda,nutricion superior (ns),2007-08-01,4,3,0,0,4,3,7
ARBIETO,desnutricion aguda,nutricion superior (ns),2007-08-01,5,0,0,0,5,0,5
ARQUE,desnutricion aguda,nutricion superior (ns),2007-08-01,3,1,0,0,3,1,4
ASCENCION DE GUARAYOS,desnutricion aguda,nutricion superior (ns),2007-08-01,52,28,10,8,62,36,98
ATOCHA,desnutricion aguda,nutricion superior (ns),2007-08-01,6,3,3,2,9,5,14
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,nutricion superior (ns),2007-08-01,11,13,1,0,12,13,25
AZURDUY,desnutricion aguda,nutricion superior (ns),2007-08-01,12,6,3,3,15,9,24
BAURES,desnutricion aguda,nutricion superior (ns),2007-08-01,16,1,6,1,22,2,24
BELEN DE ANDAMARCA,desnutricion aguda,nutricion superior (ns),2007-08-01,2,1,1,0,3,1,4
BELLA FLOR,desnutricion aguda,nutricion superior (ns),2007-08-01,7,8,3,2,10,10,20
BERMEJO,desnutricion aguda,nutricion superior (ns),2007-08-01,9,2,0,0,9,2,11
BETANZOS,desnutricion aguda,nutricion superior (ns),2007-08-01,16,25,3,10,19,35,54
BOLIVAR,desnutricion aguda,nutricion superior (ns),2007-08-01,0,0,0,1,0,1,1
BOLPEBRA,desnutricion aguda,nutricion superior (ns),2007-08-01,1,3,0,1,1,4,5
BOYUIBE,desnutricion aguda,nutricion superior (ns),2007-08-01,6,3,3,4,9,7,16
BUENA VISTA,desnutricion aguda,nutricion superior (ns),2007-08-01,33,11,10,3,43,14,57
CABEZAS,desnutricion aguda,nutricion superior (ns),2007-08-01,39,38,26,17,65,55,120
"CAIZA ""D""",desnutricion aguda,nutricion superior (ns),2007-08-01,14,9,0,1,14,10,24
CAJUATA,desnutricion aguda,nutricion superior (ns),2007-08-01,24,26,28,13,52,39,91
CAMARGO,desnutricion aguda,nutricion superior (ns),2007-08-01,24,16,1,2,25,18,43
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,nutricion superior (ns),2007-08-01,2,7,1,2,3,9,12
CAMIRI,desnutricion aguda,nutricion superior (ns),2007-08-01,117,83,63,44,180,127,307
CAPINOTA,desnutricion aguda,nutricion superior (ns),2007-08-01,7,8,9,9,16,17,33
CARACOLLO,desnutricion aguda,nutricion superior (ns),2007-08-01,10,13,1,2,11,15,26
CARANGAS,desnutricion aguda,nutricion superior (ns),2007-08-01,0,0,0,1,0,1,1
CARAPARI,desnutricion aguda,nutricion superior (ns),2007-08-01,31,33,12,11,43,44,87
CARIPUYO,desnutricion aguda,nutricion superior (ns),2007-08-01,2,3,0,0,2,3,5
CARMEN RIVERO TORREZ,desnutricion aguda,nutricion superior (ns),2007-08-01,7,16,2,1,9,17,26
CHALLAPATA,desnutricion aguda,nutricion superior (ns),2007-08-01,30,37,12,17,42,54,96
CHAQUI,desnutricion aguda,nutricion superior (ns),2007-08-01,5,6,3,0,8,6,14
CHARAGUA,desnutricion aguda,nutricion superior (ns),2007-08-01,58,39,9,13,67,52,119
CHAYANTA,desnutricion aguda,nutricion superior (ns),2007-08-01,5,5,1,1,6,6,12
CHIMORE,desnutricion aguda,nutricion superior (ns),2007-08-01,22,16,3,3,25,19,44
CHIPAYA,desnutricion aguda,nutricion superior (ns),2007-08-01,1,1,0,0,1,1,2
CHOQUE COTA,desnutricion aguda,nutricion superior (ns),2007-08-01,2,1,0,0,2,1,3
CLIZA,desnutricion aguda,nutricion superior (ns),2007-08-01,1,0,0,0,1,0,1
COBIJA,desnutricion aguda,nutricion superior (ns),2007-08-01,99,103,11,12,110,115,225
COCHABAMBA,desnutricion aguda,nutricion superior (ns),2007-08-01,332,272,76,67,408,339,747
COLCAPIRHUA,desnutricion aguda,nutricion superior (ns),2007-08-01,19,18,4,3,23,21,44
"COLCHA ""K""",desnutricion aguda,nutricion superior (ns),2007-08-01,3,7,0,1,3,8,11
COLOMI,desnutricion aguda,nutricion superior (ns),2007-08-01,22,13,3,2,25,15,40
COLPA BELGICA,desnutricion aguda,nutricion superior (ns),2007-08-01,18,11,3,6,21,17,38
COLQUECHACA,desnutricion aguda,nutricion superior (ns),2007-08-01,11,8,4,1,15,9,24
COLQUIRI,desnutricion aguda,nutricion superior (ns),2007-08-01,15,18,4,7,19,25,44
COMARAPA,desnutricion aguda,nutricion superior (ns),2007-08-01,77,82,31,22,108,104,212
CONCEPCION,desnutricion aguda,nutricion superior (ns),2007-08-01,3,2,1,2,4,4,8
CORQUE,desnutricion aguda,nutricion superior (ns),2007-08-01,1,0,2,0,3,0,3
COTAGAITA,desnutricion aguda,nutricion superior (ns),2007-08-01,14,10,2,3,16,13,29
COTOCA,desnutricion aguda,nutricion superior (ns),2007-08-01,61,62,8,11,69,73,142
CUATRO CAÑADAS,desnutricion aguda,nutricion superior (ns),2007-08-01,55,36,28,7,83,43,126
CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,nutricion superior (ns),2007-08-01,1,0,0,0,1,0,1
CUEVO,desnutricion aguda,nutricion superior (ns),2007-08-01,1,2,0,0,1,2,3
CULPINA,desnutricion aguda,nutricion superior (ns),2007-08-01,31,31,10,13,41,44,85
CURAHUARA DE CARANGAS,desnutricion aguda,nutricion superior (ns),2007-08-01,9,5,3,1,12,6,18
CURVA,desnutricion aguda,nutricion superior (ns),2007-08-01,8,4,5,3,13,7,20
EL CHORO,desnutricion aguda,nutricion superior (ns),2007-08-01,2,3,1,1,3,4,7
EL PUENTE(STC),desnutricion aguda,nutricion superior (ns),2007-08-01,28,11,4,3,32,14,46
EL PUENTE(TJA),desnutricion aguda,nutricion superior (ns),2007-08-01,7,1,1,2,8,3,11
EL TORNO,desnutricion aguda,nutricion superior (ns),2007-08-01,67,37,15,10,82,47,129
EL VILLAR,desnutricion aguda,nutricion superior (ns),2007-08-01,7,2,2,1,9,3,12
ENTRE RIOS,desnutricion aguda,nutricion superior (ns),2007-08-01,24,20,4,3,28,23,51
ENTRE RIOS,desnutricion aguda,nutricion superior (ns),2007-08-01,22,18,6,7,28,25,53
EUCALIPTUS,desnutricion aguda,nutricion superior (ns),2007-08-01,2,4,2,0,4,4,8
EUREKA (SANTOS MERCADO),desnutricion aguda,nutricion superior (ns),2007-08-01,0,1,0,0,0,1,1
EXALTACION,desnutricion aguda,nutricion superior (ns),2007-08-01,8,2,3,3,11,5,16
FERNANDEZ ALONSO,desnutricion aguda,nutricion superior (ns),2007-08-01,16,11,3,2,19,13,32
FILADELFIA,desnutricion aguda,nutricion superior (ns),2007-08-01,8,1,1,0,9,1,10
GENERAL SAAVEDRA,desnutricion aguda,nutricion superior (ns),2007-08-01,39,34,16,12,55,46,101
GUAYARAMERIN,desnutricion aguda,nutricion superior (ns),2007-08-01,113,91,13,8,126,99,225
GUTIERREZ,desnutricion aguda,nutricion superior (ns),2007-08-01,32,38,12,10,44,48,92
HUACARETA,desnutricion aguda,nutricion superior (ns),2007-08-01,24,12,4,9,28,21,49
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,nutricion superior (ns),2007-08-01,2,7,1,1,3,8,11
HUANUNI,desnutricion aguda,nutricion superior (ns),2007-08-01,81,90,25,16,106,106,212
HUARACAJE,desnutricion aguda,nutricion superior (ns),2007-08-01,11,6,4,0,15,6,21
HUAYLLAMARCA,desnutricion aguda,nutricion superior (ns),2007-08-01,1,5,3,0,4,5,9
ICHOCA,desnutricion aguda,nutricion superior (ns),2007-08-01,14,24,9,11,23,35,58
ICLA,desnutricion aguda,nutricion superior (ns),2007-08-01,6,4,0,0,6,4,10
INCAHUASI,desnutricion aguda,nutricion superior (ns),2007-08-01,21,23,3,3,24,26,50
INGAVI (HUMAITA),desnutricion aguda,nutricion superior (ns),2007-08-01,4,2,0,0,4,2,6
