municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
VILA VILA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,1,0,2,1,3
VILLA MONTES,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,1,1,2,2,4
VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion grave (g),2007-04-01,0,2,0,1,0,3,3
VILLA SERRANO,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,4,1,4,1,5
VILLA TUNARI,desnutricion aguda,desnutricion grave (g),2007-04-01,2,6,2,2,4,8,12
VILLAZON,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
VITICHI,desnutricion aguda,desnutricion grave (g),2007-04-01,4,2,1,1,5,3,8
WARNES,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,1,0,2,2
YACUIBA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,4,0,0,2,4,6
YAMPARAEZ,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,2,3,2,3,5
YAPACANI,desnutricion aguda,desnutricion grave (g),2007-04-01,1,2,0,0,1,2,3
YOTALA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,1,0,1,1,2
YUNCHARA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,2,0,2,0,2
ZUDAÑEZ,desnutricion aguda,desnutricion grave (g),2007-04-01,2,1,1,2,3,3,6
ACACIO,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,0,1,1,2,3
AIQUILE,desnutricion aguda,desnutricion grave (g),2007-05-01,3,4,2,2,5,6,11
ALCALA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,1,0,2,2
ANDAMARCA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
ANTEQUERA,desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,0,0,2,1,3
ANZALDO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,0,0,0,2,0,2
ARAMPAMPA,desnutricion aguda,desnutricion grave (g),2007-05-01,5,2,2,3,7,5,12
ARQUE,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,1,1,3,2,5
AZURDUY,desnutricion aguda,desnutricion grave (g),2007-05-01,2,4,2,3,4,7,11
BELLA FLOR,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
BETANZOS,desnutricion aguda,desnutricion grave (g),2007-05-01,5,5,0,3,5,8,13
BOLIVAR,desnutricion aguda,desnutricion grave (g),2007-05-01,3,1,3,3,6,4,10
CABEZAS,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
"CAIZA ""D""",desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,0,0,1,1,2
CAMARGO,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,2,2,3,3,6
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,1,0,1,1
CAMIRI,desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,1,1,3,2,5
CAPINOTA,desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,0,0,2,1,3
CARAPARI,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
CARIPUYO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,0,1,2,2,4
CHALLAPATA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,1,0,1,0,1
CHAQUI,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
CHARAGUA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,1,0,2,0,2
CHAYANTA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,2,0,3,3
CHIMORE,desnutricion aguda,desnutricion grave (g),2007-05-01,1,4,1,5,2,9,11
CHOQUE COTA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
COCHABAMBA,desnutricion aguda,desnutricion grave (g),2007-05-01,9,6,5,3,14,9,23
COLCAPIRHUA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
"COLCHA ""K""",desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,1,0,2,0,2
COLOMI,desnutricion aguda,desnutricion grave (g),2007-05-01,2,2,1,0,3,2,5
COLQUECHACA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,4,2,1,5,5,10
COMARAPA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,0,0,0,2,2
COTAGAITA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,6,2,1,5,7,12
COTOCA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
CUEVO,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
CULPINA,desnutricion aguda,desnutricion grave (g),2007-05-01,4,3,0,1,4,4,8
EL PUENTE(STC),desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
EL TORNO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,0,0,0,2,0,2
EL VILLAR,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,0,0,1,1,2
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,1,0,1,2,3
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,3,0,4,4
GUAYARAMERIN,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,1,0,2,1,3
GUTIERREZ,desnutricion aguda,desnutricion grave (g),2007-05-01,1,3,0,0,1,3,4
ICHOCA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
ICLA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,2,0,0,3,2,5
INCAHUASI,desnutricion aguda,desnutricion grave (g),2007-05-01,4,2,0,2,4,4,8
INQUISIVI,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
LA GUARDIA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,2,0,1,1,3,4
LA RIVERA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
LLALLAGUA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,3,4,2,7,5,12
MAGDALENA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
MAIRANA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
MINEROS,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
MIZQUE,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,0,1,0,3,3
MONTEAGUDO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,2,2,4,3,7
MONTERO,desnutricion aguda,desnutricion grave (g),2007-05-01,4,7,0,2,4,9,13
MOROCHATA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,2,0,1,1,3,4
OCURI,desnutricion aguda,desnutricion grave (g),2007-05-01,2,2,0,3,2,5,7
OKINAWA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
ORURO,desnutricion aguda,desnutricion grave (g),2007-05-01,8,4,10,1,18,5,23
PADILLA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,2,1,3,2,5
PAILON,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
PAZÑA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
POCOATA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,2,0,4,1,6,7
POCONA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,3,2,0,2,3,5
PORCO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,0,1,1,3,1,4
POROMA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,6,1,4,4,10,14
POTOSI,desnutricion aguda,desnutricion grave (g),2007-05-01,11,10,5,3,16,13,29
PRESTO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,0,1,2,2,4
PUERTO QUIJARRO,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
PUERTO RICO,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
PUERTO SUAREZ,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,desnutricion aguda,desnutricion grave (g),2007-05-01,21,9,7,8,28,17,45
PUNA,desnutricion aguda,desnutricion grave (g),2007-05-01,8,8,1,3,9,11,20
QUILLACOLLO,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,2,0,2,2
RAVELO,desnutricion aguda,desnutricion grave (g),2007-05-01,7,7,1,6,8,13,21
RIBERALTA,desnutricion aguda,desnutricion grave (g),2007-05-01,9,22,4,2,13,24,37
RURRENABAQUE,desnutricion aguda,desnutricion grave (g),2007-05-01,2,0,0,0,2,0,2
SACABA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,3,1,1,4,4,8
SACABAMBA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
SACACA,desnutricion aguda,desnutricion grave (g),2007-05-01,5,2,0,0,5,2,7
SAMAIPATA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,1,0,1,1
SAN BENITO,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,1,0,1,0,1
SAN BORJA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,4,2,5,3,8
SAN CARLOS,desnutricion aguda,desnutricion grave (g),2007-05-01,3,2,2,0,5,2,7
SAN IGNACIO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,8,1,0,3,8,11
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion grave (g),2007-05-01,4,4,1,4,5,8,13
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,1,1,1,2,3
SAN JULIAN,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,1,1,1,1,2
SAN LORENZO(TJA),desnutricion aguda,desnutricion grave (g),2007-05-01,0,3,0,0,0,3,3
SAN LUCAS,desnutricion aguda,desnutricion grave (g),2007-05-01,8,5,4,3,12,8,20
SAN MATIAS,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,0,0,0,2,2
SAN PEDRO,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,1,0,2,2
SAN PEDRO(PND),desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,1,1,1,2
SAN RAMON,desnutricion aguda,desnutricion grave (g),2007-05-01,1,2,0,0,1,2,3
SANTA ANA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,1,1,2,2,4
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion grave (g),2007-05-01,7,6,3,2,10,8,18
SANTA ROSA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,0,2,1,3,4
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,1,1,1,3,4
SANTIVAÑES,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,1,1,2,1,3
SENA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
SIPE SIPE,desnutricion aguda,desnutricion grave (g),2007-05-01,2,5,2,1,4,6,10
SOPACHUY,desnutricion aguda,desnutricion grave (g),2007-05-01,2,5,0,0,2,5,7
SORACACHI,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,0,0,0,2,2
SUCRE,desnutricion aguda,desnutricion grave (g),2007-05-01,6,7,3,5,9,12,21
TACOBAMBA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,4,0,0,3,4,7
TACOPAYA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,1,1,1,2
TAPACARI,desnutricion aguda,desnutricion grave (g),2007-05-01,3,4,0,1,3,5,8
TARABUCO,desnutricion aguda,desnutricion grave (g),2007-05-01,12,9,3,4,15,13,28
TARATA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
TARIJA,desnutricion aguda,desnutricion grave (g),2007-05-01,4,3,1,2,5,5,10
TARVITA,desnutricion aguda,desnutricion grave (g),2007-05-01,5,2,0,2,5,4,9
TINGUIPAYA,desnutricion aguda,desnutricion grave (g),2007-05-01,4,2,3,2,7,4,11
TIRAQUE (CBBA),desnutricion aguda,desnutricion grave (g),2007-05-01,3,0,0,3,3,3,6
TOMAVE,desnutricion aguda,desnutricion grave (g),2007-05-01,0,3,1,1,1,4,5
TOMINA,desnutricion aguda,desnutricion grave (g),2007-05-01,4,1,1,1,5,2,7
TORO TORO,desnutricion aguda,desnutricion grave (g),2007-05-01,2,2,1,1,3,3,6
TOTORA(CBBA),desnutricion aguda,desnutricion grave (g),2007-05-01,2,2,0,1,2,3,5
TOTORA(ORR),desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,1,0,1,1
TRINIDAD,desnutricion aguda,desnutricion grave (g),2007-05-01,4,1,1,1,5,2,7
TUPIZA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,2,1,0,4,2,6
UNCIA,desnutricion aguda,desnutricion grave (g),2007-05-01,2,1,0,0,2,1,3
URIONDO (A. CONCEPCION),desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,0,0,1,0,1
URUBICHA,desnutricion aguda,desnutricion grave (g),2007-05-01,3,2,2,0,5,2,7
VACAS,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,1,0,1,1
VALLEGRANDE,desnutricion aguda,desnutricion grave (g),2007-05-01,0,0,0,1,0,1,1
VILA VILA,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,0,0,0,2,2
VILLA MONTES,desnutricion aguda,desnutricion grave (g),2007-05-01,2,0,0,0,2,0,2
VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,1,0,1,2,3
VILLA RIVERO,desnutricion aguda,desnutricion grave (g),2007-05-01,0,1,0,0,0,1,1
VILLA SERRANO,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,1,0,2,1,3
VILLA TUNARI,desnutricion aguda,desnutricion grave (g),2007-05-01,5,4,0,0,5,4,9
VITICHI,desnutricion aguda,desnutricion grave (g),2007-05-01,3,2,0,3,3,5,8
WARNES,desnutricion aguda,desnutricion grave (g),2007-05-01,2,2,0,0,2,2,4
YACUIBA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,1,0,0,1,1,2
YAMPARAEZ,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,2,1,3,1,4
YAPACANI,desnutricion aguda,desnutricion grave (g),2007-05-01,0,2,1,0,1,2,3
YOTALA,desnutricion aguda,desnutricion grave (g),2007-05-01,1,2,0,0,1,2,3
YUNCHARA,desnutricion aguda,desnutricion grave (g),2007-05-01,2,0,0,0,2,0,2
ZUDAÑEZ,desnutricion aguda,desnutricion grave (g),2007-05-01,1,0,4,0,5,0,5
ACACIO,desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,0,1,3,4,7
AIQUILE,desnutricion aguda,desnutricion grave (g),2007-06-01,2,1,1,0,3,1,4
ALALAY,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,0,3,1,4,5
ANDAMARCA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
ANZALDO,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,1,1,1,2
ARAMPAMPA,desnutricion aguda,desnutricion grave (g),2007-06-01,9,5,4,3,13,8,21
ARANI,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
ARBIETO,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
ARQUE,desnutricion aguda,desnutricion grave (g),2007-06-01,2,0,0,1,2,1,3
ASCENCION DE GUARAYOS,desnutricion aguda,desnutricion grave (g),2007-06-01,5,3,1,3,6,6,12
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion grave (g),2007-06-01,2,1,2,0,4,1,5
AZURDUY,desnutricion aguda,desnutricion grave (g),2007-06-01,2,4,1,5,3,9,12
BELEN DE URMIRI,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
BETANZOS,desnutricion aguda,desnutricion grave (g),2007-06-01,10,12,0,2,10,14,24
BOLIVAR,desnutricion aguda,desnutricion grave (g),2007-06-01,1,2,0,0,1,2,3
"CAIZA ""D""",desnutricion aguda,desnutricion grave (g),2007-06-01,2,1,0,0,2,1,3
CAJUATA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
CAMARGO,desnutricion aguda,desnutricion grave (g),2007-06-01,0,2,0,2,0,4,4
CAPINOTA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,0,0,3,3,6
CARACOLLO,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
CARAPARI,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,1,0,2,0,2
CARIPUYO,desnutricion aguda,desnutricion grave (g),2007-06-01,3,5,0,0,3,5,8
CHALLAPATA,desnutricion aguda,desnutricion grave (g),2007-06-01,4,0,1,0,5,0,5
CHAQUI,desnutricion aguda,desnutricion grave (g),2007-06-01,2,0,1,1,3,1,4
CHAYANTA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,0,1,2,4,2,6
CHIMORE,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,1,0,1,0,1
COCHABAMBA,desnutricion aguda,desnutricion grave (g),2007-06-01,9,14,1,4,10,18,28
COLCAPIRHUA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,4,0,0,0,4,4
"COLCHA ""K""",desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,1,0,1,0,1
COLOMI,desnutricion aguda,desnutricion grave (g),2007-06-01,3,1,1,0,4,1,5
COLPA BELGICA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
COLQUECHACA,desnutricion aguda,desnutricion grave (g),2007-06-01,4,10,1,1,5,11,16
COLQUIRI,desnutricion aguda,desnutricion grave (g),2007-06-01,0,3,0,0,0,3,3
COMARAPA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,1,0,1,1,2
CONCEPCION,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
COTAGAITA,desnutricion aguda,desnutricion grave (g),2007-06-01,4,6,1,4,5,10,15
COTOCA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,1,0,2,2
CUATRO CAÑADAS,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,1,0,1,1
CULPINA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,4,0,4,3,8,11
EL PUENTE(STC),desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,1,0,2,2
EL TORNO,desnutricion aguda,desnutricion grave (g),2007-06-01,3,0,1,0,4,0,4
EL VILLAR,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,0,0,1,1,2
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,4,0,4,0,4
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,1,1,1,2
GENERAL SAAVEDRA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,desnutricion aguda,desnutricion grave (g),2007-06-01,2,2,0,1,2,3,5
GUTIERREZ,desnutricion aguda,desnutricion grave (g),2007-06-01,2,4,0,2,2,6,8
HUACARETA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
HUANUNI,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,1,0,1,1,2
ICLA,desnutricion aguda,desnutricion grave (g),2007-06-01,5,8,1,1,6,9,15
INCAHUASI,desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,0,1,3,4,7
INQUISIVI,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,1,0,2,1,3
LLALLAGUA,desnutricion aguda,desnutricion grave (g),2007-06-01,5,4,2,1,7,5,12
LLICA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,0,0,1,1,2
MACHACAMARCA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
MACHARETI,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,1,0,2,0,2
MIZQUE,desnutricion aguda,desnutricion grave (g),2007-06-01,0,3,0,0,0,3,3
MOJOCOYA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,1,0,1,1
MONTEAGUDO,desnutricion aguda,desnutricion grave (g),2007-06-01,3,0,2,3,5,3,8
MONTERO,desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,1,1,4,4,8
MOROCHATA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,0,1,1,2,3
OCURI,desnutricion aguda,desnutricion grave (g),2007-06-01,7,5,1,2,8,7,15
OKINAWA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
ORURO,desnutricion aguda,desnutricion grave (g),2007-06-01,1,2,1,0,2,2,4
PADCAYA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,1,0,2,0,2
PADILLA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,1,1,2,1,3
PAZÑA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,0,0,1,1,2
POCOATA,desnutricion aguda,desnutricion grave (g),2007-06-01,2,2,1,4,3,6,9
POCONA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,2,1,2,2,4
POJO (CBBA),desnutricion aguda,desnutricion grave (g),2007-06-01,2,2,0,0,2,2,4
PORCO,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,1,1,1,2,3
POROMA,desnutricion aguda,desnutricion grave (g),2007-06-01,7,9,1,3,8,12,20
PORTACHUELO,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,1,0,2,0,2
POTOSI,desnutricion aguda,desnutricion grave (g),2007-06-01,9,9,2,4,11,13,24
PRESTO,desnutricion aguda,desnutricion grave (g),2007-06-01,6,3,0,1,6,4,10
PUERTO GONZALO MORENO,desnutricion aguda,desnutricion grave (g),2007-06-01,0,2,0,0,0,2,2
PUERTO RICO,desnutricion aguda,desnutricion grave (g),2007-06-01,1,2,2,0,3,2,5
PUERTO SUAREZ,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,desnutricion aguda,desnutricion grave (g),2007-06-01,4,8,3,2,7,10,17
PUNA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,6,3,2,6,8,14
PUNATA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,3,0,0,0,3,3
QUILLACOLLO,desnutricion aguda,desnutricion grave (g),2007-06-01,3,1,0,1,3,2,5
QUIME,desnutricion aguda,desnutricion grave (g),2007-06-01,2,3,0,0,2,3,5
RAVELO,desnutricion aguda,desnutricion grave (g),2007-06-01,11,6,2,2,13,8,21
RIBERALTA,desnutricion aguda,desnutricion grave (g),2007-06-01,13,28,5,2,18,30,48
ROBORE,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,1,0,1,1
RURRENABAQUE,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,1,0,2,0,2
SACABA,desnutricion aguda,desnutricion grave (g),2007-06-01,2,3,0,3,2,6,8
SACACA,desnutricion aguda,desnutricion grave (g),2007-06-01,7,5,3,6,10,11,21
SAN ANTONIO DE LOMERIO,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,1,1,1,1,2
SAN BORJA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,0,2,3,5,8
SAN CARLOS,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,0,0,1,1,2
SAN IGNACIO,desnutricion aguda,desnutricion grave (g),2007-06-01,2,5,1,0,3,5,8
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion grave (g),2007-06-01,4,5,1,9,5,14,19
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,2,0,2,2
SAN JULIAN,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,1,0,1,0,1
SAN LORENZO(PND),desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),desnutricion aguda,desnutricion grave (g),2007-06-01,1,2,0,0,1,2,3
SAN LUCAS,desnutricion aguda,desnutricion grave (g),2007-06-01,13,9,5,3,18,12,30
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,desnutricion aguda,desnutricion grave (g),2007-06-01,6,5,1,1,7,6,13
SAN PEDRO(PND),desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
SAN RAMON,desnutricion aguda,desnutricion grave (g),2007-06-01,1,1,0,0,1,1,2
SANTA ANA,desnutricion aguda,desnutricion grave (g),2007-06-01,4,1,1,3,5,4,9
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion grave (g),2007-06-01,9,12,6,1,15,13,28
SANTA ROSA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,2,0,2,1,3
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,1,1,4,4,8
SANTIAGO DE HUARI,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,1,0,1,1
SICAYA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,3,0,0,0,3,3
SIPE SIPE,desnutricion aguda,desnutricion grave (g),2007-06-01,5,1,2,1,7,2,9
SOPACHUY,desnutricion aguda,desnutricion grave (g),2007-06-01,1,3,0,1,1,4,5
SORACACHI,desnutricion aguda,desnutricion grave (g),2007-06-01,2,2,1,0,3,2,5
SUCRE,desnutricion aguda,desnutricion grave (g),2007-06-01,5,7,4,6,9,13,22
TACOBAMBA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,2,2,5,5,10
TACOPAYA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,2,1,1,1,3,4
TAPACARI,desnutricion aguda,desnutricion grave (g),2007-06-01,10,7,2,1,12,8,20
TARABUCO,desnutricion aguda,desnutricion grave (g),2007-06-01,11,13,0,2,11,15,26
TARATA,desnutricion aguda,desnutricion grave (g),2007-06-01,2,0,0,0,2,0,2
TARIJA,desnutricion aguda,desnutricion grave (g),2007-06-01,3,5,0,4,3,9,12
TARVITA,desnutricion aguda,desnutricion grave (g),2007-06-01,2,1,1,0,3,1,4
TINGUIPAYA,desnutricion aguda,desnutricion grave (g),2007-06-01,10,7,6,5,16,12,28
TIQUIPAYA,desnutricion aguda,desnutricion grave (g),2007-06-01,1,0,0,0,1,0,1
TIRAQUE (CBBA),desnutricion aguda,desnutricion grave (g),2007-06-01,3,3,0,2,3,5,8
TOCO,desnutricion aguda,desnutricion grave (g),2007-06-01,0,1,0,0,0,1,1
TOLATA,desnutricion aguda,desnutricion grave (g),2007-06-01,0,0,0,1,0,1,1
TOMAVE,desnutricion aguda,desnutricion grave (g),2007-06-01,1,3,1,0,2,3,5
