municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
VILLAZON,desnutricion global,desnutricion grave (g),2006-03-01,2,2,2,0,4,2,6
VITICHI,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,0,1,0,1
WALDO BALLIVIAN,desnutricion global,desnutricion grave (g),2006-03-01,0,1,0,0,0,1,1
WARNES,desnutricion global,desnutricion grave (g),2006-03-01,3,3,0,1,3,4,7
YACO,desnutricion global,desnutricion grave (g),2006-03-01,0,5,0,0,0,5,5
YACUIBA,desnutricion global,desnutricion grave (g),2006-03-01,2,1,0,0,2,1,3
YAMPARAEZ,desnutricion global,desnutricion grave (g),2006-03-01,6,3,0,3,6,6,12
YAPACANI,desnutricion global,desnutricion grave (g),2006-03-01,6,4,3,3,9,7,16
YOTALA,desnutricion global,desnutricion grave (g),2006-03-01,4,1,1,0,5,1,6
YUNCHARA,desnutricion global,desnutricion grave (g),2006-03-01,0,0,0,1,0,1,1
ZUDAÑEZ,desnutricion global,desnutricion grave (g),2006-03-01,2,2,1,1,3,3,6
ACACIO,desnutricion global,desnutricion grave (g),2006-04-01,6,1,1,1,7,2,9
ACHACACHI,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
ACHOCALLA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
AIQUILE,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,3,0,4,4
ALALAY,desnutricion global,desnutricion grave (g),2006-04-01,1,1,2,0,3,1,4
ALCALA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,1,2,2,4
ANCORAIMES,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
ANDAMARCA,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
ANZALDO,desnutricion global,desnutricion grave (g),2006-04-01,3,5,0,0,3,5,8
APOLO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,1,3,1,4,5
ARAMPAMPA,desnutricion global,desnutricion grave (g),2006-04-01,3,2,3,8,6,10,16
ARQUE,desnutricion global,desnutricion grave (g),2006-04-01,0,0,3,0,3,0,3
ASCENCION DE GUARAYOS,desnutricion global,desnutricion grave (g),2006-04-01,6,4,5,2,11,6,17
ATOCHA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
AUCAPATA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
AYATA,desnutricion global,desnutricion grave (g),2006-04-01,2,0,1,1,3,1,4
AYO AYO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2006-04-01,1,1,1,0,2,1,3
AZURDUY,desnutricion global,desnutricion grave (g),2006-04-01,2,3,2,3,4,6,10
BATALLAS,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
BELEN DE URMIRI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
BELLA FLOR,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
BERMEJO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
BETANZOS,desnutricion global,desnutricion grave (g),2006-04-01,3,5,1,2,4,7,11
BOLIVAR,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,1,1,2,3
BOYUIBE,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
BUENA VISTA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
CABEZAS,desnutricion global,desnutricion grave (g),2006-04-01,0,3,2,1,2,4,6
CAIROMA,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,0,1,2,3
CAJUATA,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
CALAMARCA,desnutricion global,desnutricion grave (g),2006-04-01,6,1,1,0,7,1,8
CAMARGO,desnutricion global,desnutricion grave (g),2006-04-01,0,2,2,1,2,3,5
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
CAMIRI,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,1,2,1,3
CAPINOTA,desnutricion global,desnutricion grave (g),2006-04-01,6,5,6,4,12,9,21
CARANAVI,desnutricion global,desnutricion grave (g),2006-04-01,4,1,0,2,4,3,7
CARIPUYO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,2,1,2,1,3
CHALLAPATA,desnutricion global,desnutricion grave (g),2006-04-01,4,3,1,0,5,3,8
CHAQUI,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
CHARAGUA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,2,1,3,4
CHARAÑA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
CHAYANTA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,2,2,4,3,7
CHIMORE,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
CHUMA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,1,1,3,2,5
COBIJA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
COCHABAMBA,desnutricion global,desnutricion grave (g),2006-04-01,27,7,3,7,30,14,44
COLCAPIRHUA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
COLPA BELGICA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,1,0,1,0,1
COLQUECHACA,desnutricion global,desnutricion grave (g),2006-04-01,7,4,6,4,13,8,21
COLQUENCHA,desnutricion global,desnutricion grave (g),2006-04-01,3,1,0,0,3,1,4
COLQUIRI,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
COMARAPA,desnutricion global,desnutricion grave (g),2006-04-01,3,2,0,0,3,2,5
COMBAYA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
CONCEPCION,desnutricion global,desnutricion grave (g),2006-04-01,2,0,1,1,3,1,4
COPACABANA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
COTAGAITA,desnutricion global,desnutricion grave (g),2006-04-01,6,2,1,3,7,5,12
COTOCA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
CUEVO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
CULPINA,desnutricion global,desnutricion grave (g),2006-04-01,5,3,0,0,5,3,8
DESAGUADERO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
EL ALTO,desnutricion global,desnutricion grave (g),2006-04-01,31,29,11,14,42,43,85
EL PUENTE(STC),desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
EL TORNO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,2,3,2,3,5
EL VILLAR,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,1,1,3,4
ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,0,2,2,4
ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-04-01,3,3,2,4,5,7,12
GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,2,0,3,0,3
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,0,2,1,3
GUANAY,desnutricion global,desnutricion grave (g),2006-04-01,4,0,0,1,4,1,5
GUAYARAMERIN,desnutricion global,desnutricion grave (g),2006-04-01,2,2,0,0,2,2,4
GUTIERREZ,desnutricion global,desnutricion grave (g),2006-04-01,2,2,0,1,2,3,5
HUACARETA,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,5,0,7,7
HUANUNI,desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,0,2,1,3
ICHOCA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,0,2,1,3
ICLA,desnutricion global,desnutricion grave (g),2006-04-01,4,6,3,2,7,8,15
INCAHUASI,desnutricion global,desnutricion grave (g),2006-04-01,5,3,2,2,7,5,12
INGAVI (HUMAITA),desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
INQUISIVI,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
IXIAMAS,desnutricion global,desnutricion grave (g),2006-04-01,3,0,0,0,3,0,3
JESUS DE MACHACA,desnutricion global,desnutricion grave (g),2006-04-01,4,0,0,0,4,0,4
LA ASUNTA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
LA GUARDIA,desnutricion global,desnutricion grave (g),2006-04-01,1,3,2,0,3,3,6
LA PAZ,desnutricion global,desnutricion grave (g),2006-04-01,15,9,4,4,19,13,32
LAGUNILLAS,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
LAJA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
LLALLAGUA,desnutricion global,desnutricion grave (g),2006-04-01,2,3,2,2,4,5,9
LURIBAY,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
MACHACAMARCA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
MACHARETI,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
MAGDALENA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
MALLA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
MAPIRI,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
MINEROS,desnutricion global,desnutricion grave (g),2006-04-01,3,6,0,0,3,6,9
MIZQUE,desnutricion global,desnutricion grave (g),2006-04-01,1,3,1,3,2,6,8
MOCOMOCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,2,1,3,2,5
MONTEAGUDO,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,4,1,6,7
MONTERO,desnutricion global,desnutricion grave (g),2006-04-01,10,6,1,6,11,12,23
MOROCHATA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
OCURI,desnutricion global,desnutricion grave (g),2006-04-01,8,4,4,5,12,9,21
OMEREQUE,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
ORURO,desnutricion global,desnutricion grave (g),2006-04-01,12,7,3,2,15,9,24
PADCAYA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
PADILLA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,1,2,1,3
PALCA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
PALOS BLANCOS,desnutricion global,desnutricion grave (g),2006-04-01,3,2,0,2,3,4,7
PASORAPA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,1,0,1,0,1
PELECHUCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
POCOATA,desnutricion global,desnutricion grave (g),2006-04-01,5,3,0,1,5,4,9
POCONA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
POJO (CBBA),desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,2,2,4,6
POOPO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
POROMA,desnutricion global,desnutricion grave (g),2006-04-01,6,5,0,1,6,6,12
PORTACHUELO,desnutricion global,desnutricion grave (g),2006-04-01,2,1,2,1,4,2,6
POTOSI,desnutricion global,desnutricion grave (g),2006-04-01,7,9,1,0,8,9,17
PRESTO,desnutricion global,desnutricion grave (g),2006-04-01,3,2,1,0,4,2,6
PUERTO CARABUCO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
PUERTO GONZALO MORENO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
PUERTO RICO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
PUERTO SUAREZ,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,desnutricion global,desnutricion grave (g),2006-04-01,8,4,5,0,13,4,17
PUNA,desnutricion global,desnutricion grave (g),2006-04-01,7,2,1,0,8,2,10
PUNATA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
QUILLACOLLO,desnutricion global,desnutricion grave (g),2006-04-01,3,3,2,4,5,7,12
QUIME,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
RAVELO,desnutricion global,desnutricion grave (g),2006-04-01,10,1,2,2,12,3,15
REYES,desnutricion global,desnutricion grave (g),2006-04-01,1,1,1,0,2,1,3
RIBERALTA,desnutricion global,desnutricion grave (g),2006-04-01,9,28,5,7,14,35,49
ROBORE,desnutricion global,desnutricion grave (g),2006-04-01,4,1,0,0,4,1,5
RURRENABAQUE,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
SACABA,desnutricion global,desnutricion grave (g),2006-04-01,4,2,0,1,4,3,7
SACABAMBA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
SACACA,desnutricion global,desnutricion grave (g),2006-04-01,0,3,1,0,1,3,4
SAMAIPATA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,1,1,1,2
SAN ANDRES,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion grave (g),2006-04-01,2,2,0,0,2,2,4
SAN BENITO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,1,1,1,2
SAN BORJA,desnutricion global,desnutricion grave (g),2006-04-01,4,2,1,1,5,3,8
SAN CARLOS,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,1,1,1,2
SAN IGNACIO,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,2,1,4,5
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion grave (g),2006-04-01,2,9,1,1,3,10,13
SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion grave (g),2006-04-01,0,3,1,1,1,4,5
SAN JULIAN,desnutricion global,desnutricion grave (g),2006-04-01,3,0,2,2,5,2,7
SAN LORENZO(PND),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),desnutricion global,desnutricion grave (g),2006-04-01,4,1,2,0,6,1,7
SAN LUCAS,desnutricion global,desnutricion grave (g),2006-04-01,5,8,3,8,8,16,24
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,2,1,3,4
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion grave (g),2006-04-01,4,4,3,0,7,4,11
SAN PEDRO(PND),desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
SAN RAFAEL,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion grave (g),2006-04-01,22,13,9,12,31,25,56
SANTA ROSA,desnutricion global,desnutricion grave (g),2006-04-01,3,0,0,0,3,0,3
SANTA ROSA DEL SARA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
SANTIVAÑES,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,1,0,2,2
SAPAHAQUI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),desnutricion global,desnutricion grave (g),2006-04-01,0,0,2,0,2,0,2
SICAYA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
SIPE SIPE,desnutricion global,desnutricion grave (g),2006-04-01,9,6,2,3,11,9,20
SOPACHUY,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
SORACACHI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
SORATA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
SUCRE,desnutricion global,desnutricion grave (g),2006-04-01,13,13,5,8,18,21,39
TACOBAMBA,desnutricion global,desnutricion grave (g),2006-04-01,1,3,0,1,1,4,5
TACOPAYA,desnutricion global,desnutricion grave (g),2006-04-01,2,3,1,1,3,4,7
TAPACARI,desnutricion global,desnutricion grave (g),2006-04-01,2,5,2,0,4,5,9
TARABUCO,desnutricion global,desnutricion grave (g),2006-04-01,8,12,7,8,15,20,35
TARATA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
TARIJA,desnutricion global,desnutricion grave (g),2006-04-01,4,5,1,2,5,7,12
TARVITA,desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,0,2,2,4
TEOPONTE,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
TINGUIPAYA,desnutricion global,desnutricion grave (g),2006-04-01,5,4,6,3,11,7,18
TIPUANI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
TIQUIPAYA,desnutricion global,desnutricion grave (g),2006-04-01,5,0,0,0,5,0,5
TIRAQUE (CBBA),desnutricion global,desnutricion grave (g),2006-04-01,7,5,1,2,8,7,15
TOCO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
TOLATA,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
TOMAVE,desnutricion global,desnutricion grave (g),2006-04-01,0,1,1,0,1,1,2
TOMINA,desnutricion global,desnutricion grave (g),2006-04-01,6,4,2,5,8,9,17
TORO TORO,desnutricion global,desnutricion grave (g),2006-04-01,11,8,4,4,15,12,27
TOTORA(CBBA),desnutricion global,desnutricion grave (g),2006-04-01,0,3,0,0,0,3,3
TRINIDAD,desnutricion global,desnutricion grave (g),2006-04-01,5,2,2,0,7,2,9
TUPIZA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,1,1,2,2,4
UNCIA,desnutricion global,desnutricion grave (g),2006-04-01,3,0,0,0,3,0,3
URIONDO (A. CONCEPCION),desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
URUBICHA,desnutricion global,desnutricion grave (g),2006-04-01,2,9,0,10,2,19,21
UYUNI,desnutricion global,desnutricion grave (g),2006-04-01,1,1,2,1,3,2,5
VACAS,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
VALLEGRANDE,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,1,2,1,3
VILA VILA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
VILLA MONTES,desnutricion global,desnutricion grave (g),2006-04-01,2,7,0,0,2,7,9
VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
VILLA RIVERO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,1,1,1,2,3
VILLA SERRANO,desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,0,2,2,4
VILLA TUNARI,desnutricion global,desnutricion grave (g),2006-04-01,2,7,0,0,2,7,9
VILLAZON,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
VITICHI,desnutricion global,desnutricion grave (g),2006-04-01,0,1,3,1,3,2,5
WALDO BALLIVIAN,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
WARNES,desnutricion global,desnutricion grave (g),2006-04-01,1,3,1,0,2,3,5
YACO,desnutricion global,desnutricion grave (g),2006-04-01,0,2,1,1,1,3,4
YACUIBA,desnutricion global,desnutricion grave (g),2006-04-01,0,3,0,2,0,5,5
YAMPARAEZ,desnutricion global,desnutricion grave (g),2006-04-01,9,0,0,4,9,4,13
YAPACANI,desnutricion global,desnutricion grave (g),2006-04-01,1,13,0,1,1,14,15
YOCALLA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
YOTALA,desnutricion global,desnutricion grave (g),2006-04-01,2,2,2,0,4,2,6
YUNCHARA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
ZUDAÑEZ,desnutricion global,desnutricion grave (g),2006-04-01,1,1,3,4,4,5,9
ACACIO,desnutricion global,desnutricion grave (g),2006-05-01,2,0,1,1,3,1,4
ACHACACHI,desnutricion global,desnutricion grave (g),2006-05-01,0,2,0,2,0,4,4
AIQUILE,desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,2,0,3,3
ALALAY,desnutricion global,desnutricion grave (g),2006-05-01,2,1,1,0,3,1,4
ALCALA,desnutricion global,desnutricion grave (g),2006-05-01,2,2,2,1,4,3,7
ANCORAIMES,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
ANDAMARCA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,1,0,2,0,2
ANZALDO,desnutricion global,desnutricion grave (g),2006-05-01,2,4,0,2,2,6,8
APOLO,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,1,1,1,2
ARAMPAMPA,desnutricion global,desnutricion grave (g),2006-05-01,2,3,4,8,6,11,17
ARANI,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
ARBIETO,desnutricion global,desnutricion grave (g),2006-05-01,0,0,0,2,0,2,2
ARQUE,desnutricion global,desnutricion grave (g),2006-05-01,6,1,0,1,6,2,8
AUCAPATA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
AYATA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,2,5,3,5,8
AYO AYO,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2006-05-01,4,4,4,0,8,4,12
AZURDUY,desnutricion global,desnutricion grave (g),2006-05-01,0,3,2,2,2,5,7
BELEN DE URMIRI,desnutricion global,desnutricion grave (g),2006-05-01,0,0,2,0,2,0,2
BELLA FLOR,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
BERMEJO,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
BETANZOS,desnutricion global,desnutricion grave (g),2006-05-01,7,8,5,7,12,15,27
BOLIVAR,desnutricion global,desnutricion grave (g),2006-05-01,3,1,1,0,4,1,5
BOYUIBE,desnutricion global,desnutricion grave (g),2006-05-01,1,1,0,0,1,1,2
"CAIZA ""D""",desnutricion global,desnutricion grave (g),2006-05-01,1,1,0,2,1,3,4
CAJUATA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
CALAMARCA,desnutricion global,desnutricion grave (g),2006-05-01,4,1,0,0,4,1,5
CAMARGO,desnutricion global,desnutricion grave (g),2006-05-01,2,3,2,1,4,4,8
CAMIRI,desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,0,0,1,1
CAPINOTA,desnutricion global,desnutricion grave (g),2006-05-01,1,3,1,0,2,3,5
CAQUIAVIRI,desnutricion global,desnutricion grave (g),2006-05-01,2,0,0,0,2,0,2
CARANAVI,desnutricion global,desnutricion grave (g),2006-05-01,2,4,1,0,3,4,7
CARAPARI,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,0,1,0,1
CARIPUYO,desnutricion global,desnutricion grave (g),2006-05-01,0,2,1,1,1,3,4
CARMEN RIVERO TORREZ,desnutricion global,desnutricion grave (g),2006-05-01,1,1,0,0,1,1,2
CHALLAPATA,desnutricion global,desnutricion grave (g),2006-05-01,1,2,0,0,1,2,3
CHAQUI,desnutricion global,desnutricion grave (g),2006-05-01,0,0,0,2,0,2,2
CHARAGUA,desnutricion global,desnutricion grave (g),2006-05-01,1,1,0,1,1,2,3
CHAYANTA,desnutricion global,desnutricion grave (g),2006-05-01,5,3,1,2,6,5,11
CHIMORE,desnutricion global,desnutricion grave (g),2006-05-01,2,2,1,0,3,2,5
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,0,0,1,1
CHUMA,desnutricion global,desnutricion grave (g),2006-05-01,5,4,3,2,8,6,14
CLIZA,desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,1,0,2,2
COBIJA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,1,1,1,2
COCHABAMBA,desnutricion global,desnutricion grave (g),2006-05-01,23,16,3,4,26,20,46
COLCAPIRHUA,desnutricion global,desnutricion grave (g),2006-05-01,1,1,1,1,2,2,4
COLOMI,desnutricion global,desnutricion grave (g),2006-05-01,4,3,0,0,4,3,7
COLQUECHACA,desnutricion global,desnutricion grave (g),2006-05-01,3,6,1,2,4,8,12
COLQUENCHA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
COLQUIRI,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,1,1,1,2
COMBAYA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
COPACABANA,desnutricion global,desnutricion grave (g),2006-05-01,1,1,0,1,1,2,3
CORO CORO,desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,0,0,1,1
COTAGAITA,desnutricion global,desnutricion grave (g),2006-05-01,1,1,3,3,4,4,8
CULPINA,desnutricion global,desnutricion grave (g),2006-05-01,5,3,2,2,7,5,12
EL ALTO,desnutricion global,desnutricion grave (g),2006-05-01,56,38,30,21,86,59,145
EL PUENTE(STC),desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,0,0,1,1
EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,1,1,1,2
EL TORNO,desnutricion global,desnutricion grave (g),2006-05-01,3,0,1,0,4,0,4
EL VILLAR,desnutricion global,desnutricion grave (g),2006-05-01,0,2,0,0,0,2,2
ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-05-01,0,1,3,2,3,3,6
ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,1,1,1,2
EUREKA (SANTOS MERCADO),desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,desnutricion global,desnutricion grave (g),2006-05-01,1,0,1,0,2,0,2
FILADELFIA,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2006-05-01,2,0,1,0,3,0,3
GUANAY,desnutricion global,desnutricion grave (g),2006-05-01,2,0,0,0,2,0,2
GUAYARAMERIN,desnutricion global,desnutricion grave (g),2006-05-01,2,0,1,1,3,1,4
GUTIERREZ,desnutricion global,desnutricion grave (g),2006-05-01,1,4,0,1,1,5,6
HUACARETA,desnutricion global,desnutricion grave (g),2006-05-01,0,2,1,0,1,2,3
HUACHACALLA,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,0,1,0,1
HUANUNI,desnutricion global,desnutricion grave (g),2006-05-01,1,1,0,0,1,1,2
ICLA,desnutricion global,desnutricion grave (g),2006-05-01,7,4,5,8,12,12,24
INCAHUASI,desnutricion global,desnutricion grave (g),2006-05-01,1,4,5,3,6,7,13
INQUISIVI,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,0,1,0,1
