municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
RURRENABAQUE,desnutricion global,sobrepeso (s),2006-03-01,60,34,5,4,65,38,103
SABAYA,desnutricion global,sobrepeso (s),2006-03-01,5,2,1,0,6,2,8
SACABA,desnutricion global,sobrepeso (s),2006-03-01,57,52,8,3,65,55,120
SACACA,desnutricion global,sobrepeso (s),2006-03-01,4,0,1,2,5,2,7
SAIPINA,desnutricion global,sobrepeso (s),2006-03-01,45,22,11,11,56,33,89
SALINAS DE GARCI MENDOZA,desnutricion global,sobrepeso (s),2006-03-01,12,9,3,2,15,11,26
SAMAIPATA,desnutricion global,sobrepeso (s),2006-03-01,22,15,3,3,25,18,43
SAN AGUSTIN,desnutricion global,sobrepeso (s),2006-03-01,4,4,1,0,5,4,9
SAN ANDRES,desnutricion global,sobrepeso (s),2006-03-01,13,7,1,13,14,20,34
SAN ANDRES DE MACHACA,desnutricion global,sobrepeso (s),2006-03-01,4,0,0,1,4,1,5
SAN ANTONIO DE ESMORUCO,desnutricion global,sobrepeso (s),2006-03-01,1,8,0,0,1,8,9
SAN ANTONIO DE LOMERIO,desnutricion global,sobrepeso (s),2006-03-01,7,3,0,0,7,3,10
SAN BENITO,desnutricion global,sobrepeso (s),2006-03-01,6,1,1,0,7,1,8
SAN BORJA,desnutricion global,sobrepeso (s),2006-03-01,59,31,7,11,66,42,108
SAN BUENA VENTURA,desnutricion global,sobrepeso (s),2006-03-01,8,5,1,0,9,5,14
SAN CARLOS,desnutricion global,sobrepeso (s),2006-03-01,67,50,12,16,79,66,145
SAN IGNACIO,desnutricion global,sobrepeso (s),2006-03-01,15,14,10,4,25,18,43
SAN IGNACIO DE VELASCO,desnutricion global,sobrepeso (s),2006-03-01,145,75,24,18,169,93,262
SAN JAVIER(BNI),desnutricion global,sobrepeso (s),2006-03-01,3,5,2,0,5,5,10
SAN JAVIER(STC),desnutricion global,sobrepeso (s),2006-03-01,7,2,0,0,7,2,9
SAN JOAQUIN,desnutricion global,sobrepeso (s),2006-03-01,8,13,7,2,15,15,30
SAN JOSE DE CHIQUITOS,desnutricion global,sobrepeso (s),2006-03-01,32,14,8,4,40,18,58
SAN JUAN DE YAPACANI,desnutricion global,sobrepeso (s),2006-03-01,57,22,4,4,61,26,87
SAN JULIAN,desnutricion global,sobrepeso (s),2006-03-01,57,27,29,17,86,44,130
SAN LORENZO(PND),desnutricion global,sobrepeso (s),2006-03-01,4,6,7,5,11,11,22
SAN LORENZO(TJA),desnutricion global,sobrepeso (s),2006-03-01,16,7,3,2,19,9,28
SAN LUCAS,desnutricion global,sobrepeso (s),2006-03-01,29,25,4,0,33,25,58
SAN MATIAS,desnutricion global,sobrepeso (s),2006-03-01,24,12,6,4,30,16,46
SAN MIGUEL DE VELASCO,desnutricion global,sobrepeso (s),2006-03-01,9,11,4,2,13,13,26
SAN PABLO DE LIPEZ,desnutricion global,sobrepeso (s),2006-03-01,4,1,0,0,4,1,5
SAN PEDRO,desnutricion global,sobrepeso (s),2006-03-01,44,26,15,10,59,36,95
SAN PEDRO DE BUENA VISTA,desnutricion global,sobrepeso (s),2006-03-01,6,8,4,7,10,15,25
SAN PEDRO DE CURAHUARA,desnutricion global,sobrepeso (s),2006-03-01,4,2,1,0,5,2,7
SAN PEDRO DE QUEMES,desnutricion global,sobrepeso (s),2006-03-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,desnutricion global,sobrepeso (s),2006-03-01,1,2,0,0,1,2,3
SAN RAFAEL,desnutricion global,sobrepeso (s),2006-03-01,2,4,2,1,4,5,9
SAN RAMON,desnutricion global,sobrepeso (s),2006-03-01,24,5,5,10,29,15,44
SANTA ANA,desnutricion global,sobrepeso (s),2006-03-01,55,28,15,11,70,39,109
SANTA CRUZ DE LA SIERRA,desnutricion global,sobrepeso (s),2006-03-01,1689,1370,629,537,2318,1907,4225
SANTA ROSA,desnutricion global,sobrepeso (s),2006-03-01,21,19,3,6,24,25,49
SANTA ROSA DEL SARA,desnutricion global,sobrepeso (s),2006-03-01,25,18,20,10,45,28,73
SANTIAGO DE CALLAPA,desnutricion global,sobrepeso (s),2006-03-01,0,2,3,0,3,2,5
SANTIAGO DE HUARI,desnutricion global,sobrepeso (s),2006-03-01,6,1,0,0,6,1,7
SANTIAGO DE MACHACA,desnutricion global,sobrepeso (s),2006-03-01,1,1,0,0,1,1,2
SANTIVAÑES,desnutricion global,sobrepeso (s),2006-03-01,2,7,0,0,2,7,9
SANTUARIO DE QUILLACAS,desnutricion global,sobrepeso (s),2006-03-01,0,4,0,0,0,4,4
SAPAHAQUI,desnutricion global,sobrepeso (s),2006-03-01,5,5,2,0,7,5,12
SENA,desnutricion global,sobrepeso (s),2006-03-01,7,4,3,1,10,5,15
SICA SICA (VILLA AROMA),desnutricion global,sobrepeso (s),2006-03-01,7,7,0,4,7,11,18
SICAYA,desnutricion global,sobrepeso (s),2006-03-01,1,0,0,0,1,0,1
SIPE SIPE,desnutricion global,sobrepeso (s),2006-03-01,66,60,14,14,80,74,154
SOPACHUY,desnutricion global,sobrepeso (s),2006-03-01,9,2,0,0,9,2,11
SORACACHI,desnutricion global,sobrepeso (s),2006-03-01,10,6,1,3,11,9,20
SORATA,desnutricion global,sobrepeso (s),2006-03-01,15,8,3,1,18,9,27
SUCRE,desnutricion global,sobrepeso (s),2006-03-01,214,195,47,48,261,243,504
TACACHI,desnutricion global,sobrepeso (s),2006-03-01,0,1,0,0,0,1,1
TACACOMA,desnutricion global,sobrepeso (s),2006-03-01,7,3,2,2,9,5,14
TACOBAMBA,desnutricion global,sobrepeso (s),2006-03-01,8,9,2,0,10,9,19
TACOPAYA,desnutricion global,sobrepeso (s),2006-03-01,3,1,1,0,4,1,5
TAHUA,desnutricion global,sobrepeso (s),2006-03-01,1,0,0,0,1,0,1
TAPACARI,desnutricion global,sobrepeso (s),2006-03-01,9,6,2,1,11,7,18
TARABUCO,desnutricion global,sobrepeso (s),2006-03-01,14,14,1,2,15,16,31
TARACO,desnutricion global,sobrepeso (s),2006-03-01,0,2,0,1,0,3,3
TARATA,desnutricion global,sobrepeso (s),2006-03-01,1,8,0,0,1,8,9
TARIJA,desnutricion global,sobrepeso (s),2006-03-01,294,203,60,59,354,262,616
TARVITA,desnutricion global,sobrepeso (s),2006-03-01,9,6,3,0,12,6,18
TEOPONTE,desnutricion global,sobrepeso (s),2006-03-01,22,15,13,6,35,21,56
TIAWANACU,desnutricion global,sobrepeso (s),2006-03-01,6,10,3,9,9,19,28
TINGUIPAYA,desnutricion global,sobrepeso (s),2006-03-01,15,9,1,0,16,9,25
TIPUANI,desnutricion global,sobrepeso (s),2006-03-01,10,12,0,1,10,13,23
TIQUIPAYA,desnutricion global,sobrepeso (s),2006-03-01,26,23,8,5,34,28,62
TIRAQUE (CBBA),desnutricion global,sobrepeso (s),2006-03-01,57,60,11,12,68,72,140
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,sobrepeso (s),2006-03-01,0,4,0,0,0,4,4
TOCO,desnutricion global,sobrepeso (s),2006-03-01,8,1,0,0,8,1,9
TOLATA,desnutricion global,sobrepeso (s),2006-03-01,4,6,5,0,9,6,15
TOLEDO,desnutricion global,sobrepeso (s),2006-03-01,2,0,1,0,3,0,3
TOMAVE,desnutricion global,sobrepeso (s),2006-03-01,4,3,0,0,4,3,7
TOMINA,desnutricion global,sobrepeso (s),2006-03-01,10,20,1,0,11,20,31
TORO TORO,desnutricion global,sobrepeso (s),2006-03-01,9,6,1,1,10,7,17
TOTORA(CBBA),desnutricion global,sobrepeso (s),2006-03-01,8,8,2,2,10,10,20
TOTORA(ORR),desnutricion global,sobrepeso (s),2006-03-01,2,2,0,0,2,2,4
TRIGAL,desnutricion global,sobrepeso (s),2006-03-01,3,4,2,2,5,6,11
TRINIDAD,desnutricion global,sobrepeso (s),2006-03-01,197,149,58,44,255,193,448
TUPIZA,desnutricion global,sobrepeso (s),2006-03-01,41,43,19,10,60,53,113
TURCO,desnutricion global,sobrepeso (s),2006-03-01,7,7,3,0,10,7,17
UMALA,desnutricion global,sobrepeso (s),2006-03-01,0,1,0,0,0,1,1
UNCIA,desnutricion global,sobrepeso (s),2006-03-01,5,3,0,2,5,5,10
URIONDO (A. CONCEPCION),desnutricion global,sobrepeso (s),2006-03-01,21,22,9,10,30,32,62
UYUNI,desnutricion global,sobrepeso (s),2006-03-01,62,27,4,1,66,28,94
VACAS,desnutricion global,sobrepeso (s),2006-03-01,2,0,0,0,2,0,2
VALLEGRANDE,desnutricion global,sobrepeso (s),2006-03-01,29,24,8,9,37,33,70
VIACHA,desnutricion global,sobrepeso (s),2006-03-01,45,47,9,7,54,54,108
VILA VILA,desnutricion global,sobrepeso (s),2006-03-01,4,5,1,0,5,5,10
VILLA MONTES,desnutricion global,sobrepeso (s),2006-03-01,53,30,14,3,67,33,100
VILLA NUEVA (LOMA ALTA),desnutricion global,sobrepeso (s),2006-03-01,2,4,3,1,5,5,10
VILLA RIVERO,desnutricion global,sobrepeso (s),2006-03-01,6,7,0,2,6,9,15
VILLA SERRANO,desnutricion global,sobrepeso (s),2006-03-01,16,17,4,1,20,18,38
VILLA TUNARI,desnutricion global,sobrepeso (s),2006-03-01,56,59,5,3,61,62,123
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,sobrepeso (s),2006-03-01,15,15,6,0,21,15,36
VILLAZON,desnutricion global,sobrepeso (s),2006-03-01,38,42,5,8,43,50,93
VINTO,desnutricion global,sobrepeso (s),2006-03-01,15,9,2,1,17,10,27
VITICHI,desnutricion global,sobrepeso (s),2006-03-01,2,4,0,0,2,4,6
WALDO BALLIVIAN,desnutricion global,sobrepeso (s),2006-03-01,1,0,1,0,2,0,2
WARNES,desnutricion global,sobrepeso (s),2006-03-01,104,63,24,14,128,77,205
YACO,desnutricion global,sobrepeso (s),2006-03-01,1,3,0,0,1,3,4
YACUIBA,desnutricion global,sobrepeso (s),2006-03-01,93,77,15,12,108,89,197
YAMPARAEZ,desnutricion global,sobrepeso (s),2006-03-01,8,9,2,1,10,10,20
YANACACHI,desnutricion global,sobrepeso (s),2006-03-01,5,3,1,0,6,3,9
YAPACANI,desnutricion global,sobrepeso (s),2006-03-01,73,85,23,8,96,93,189
YOCALLA,desnutricion global,sobrepeso (s),2006-03-01,1,0,0,0,1,0,1
YOTALA,desnutricion global,sobrepeso (s),2006-03-01,16,15,4,11,20,26,46
YUNCHARA,desnutricion global,sobrepeso (s),2006-03-01,6,2,0,0,6,2,8
ZUDAÑEZ,desnutricion global,sobrepeso (s),2006-03-01,9,6,1,1,10,7,17
ACACIO,desnutricion global,sobrepeso (s),2006-04-01,7,4,4,0,11,4,15
ACHACACHI,desnutricion global,sobrepeso (s),2006-04-01,23,15,6,2,29,17,46
ACHOCALLA,desnutricion global,sobrepeso (s),2006-04-01,3,4,2,0,5,4,9
AIQUILE,desnutricion global,sobrepeso (s),2006-04-01,4,2,3,1,7,3,10
ALALAY,desnutricion global,sobrepeso (s),2006-04-01,6,1,3,0,9,1,10
ALCALA,desnutricion global,sobrepeso (s),2006-04-01,3,4,0,1,3,5,8
ANCORAIMES,desnutricion global,sobrepeso (s),2006-04-01,2,2,1,1,3,3,6
ANDAMARCA,desnutricion global,sobrepeso (s),2006-04-01,1,1,2,0,3,1,4
ANTEQUERA,desnutricion global,sobrepeso (s),2006-04-01,0,3,0,0,0,3,3
ANZALDO,desnutricion global,sobrepeso (s),2006-04-01,6,5,7,7,13,12,25
APOLO,desnutricion global,sobrepeso (s),2006-04-01,15,11,0,0,15,11,26
ARAMPAMPA,desnutricion global,sobrepeso (s),2006-04-01,3,4,1,1,4,5,9
ARANI,desnutricion global,sobrepeso (s),2006-04-01,6,4,2,0,8,4,12
ARBIETO,desnutricion global,sobrepeso (s),2006-04-01,2,4,0,1,2,5,7
ARQUE,desnutricion global,sobrepeso (s),2006-04-01,1,2,1,1,2,3,5
ASCENCION DE GUARAYOS,desnutricion global,sobrepeso (s),2006-04-01,42,45,13,6,55,51,106
ATOCHA,desnutricion global,sobrepeso (s),2006-04-01,11,12,9,5,20,17,37
AUCAPATA,desnutricion global,sobrepeso (s),2006-04-01,5,4,0,0,5,4,9
AYATA,desnutricion global,sobrepeso (s),2006-04-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,sobrepeso (s),2006-04-01,17,14,4,3,21,17,38
AZURDUY,desnutricion global,sobrepeso (s),2006-04-01,12,7,5,1,17,8,25
BATALLAS,desnutricion global,sobrepeso (s),2006-04-01,3,2,0,1,3,3,6
BAURES,desnutricion global,sobrepeso (s),2006-04-01,6,5,1,2,7,7,14
BELEN DE ANDAMARCA,desnutricion global,sobrepeso (s),2006-04-01,0,1,0,0,0,1,1
BELLA FLOR,desnutricion global,sobrepeso (s),2006-04-01,3,2,1,1,4,3,7
BERMEJO,desnutricion global,sobrepeso (s),2006-04-01,16,7,15,14,31,21,52
BETANZOS,desnutricion global,sobrepeso (s),2006-04-01,9,7,2,0,11,7,18
BOLPEBRA,desnutricion global,sobrepeso (s),2006-04-01,0,3,0,0,0,3,3
BOYUIBE,desnutricion global,sobrepeso (s),2006-04-01,6,1,1,4,7,5,12
BUENA VISTA,desnutricion global,sobrepeso (s),2006-04-01,28,9,5,2,33,11,44
CABEZAS,desnutricion global,sobrepeso (s),2006-04-01,34,25,10,6,44,31,75
CAIROMA,desnutricion global,sobrepeso (s),2006-04-01,9,11,0,0,9,11,20
"CAIZA ""D""",desnutricion global,sobrepeso (s),2006-04-01,7,6,2,0,9,6,15
CAJUATA,desnutricion global,sobrepeso (s),2006-04-01,17,16,4,7,21,23,44
CALACOTO,desnutricion global,sobrepeso (s),2006-04-01,2,1,0,0,2,1,3
CALAMARCA,desnutricion global,sobrepeso (s),2006-04-01,3,1,1,0,4,1,5
CAMARGO,desnutricion global,sobrepeso (s),2006-04-01,25,12,5,2,30,14,44
CAMATAQUI (C. VILLA ABECIA),desnutricion global,sobrepeso (s),2006-04-01,5,6,2,0,7,6,13
CAMIRI,desnutricion global,sobrepeso (s),2006-04-01,85,81,33,22,118,103,221
CAPINOTA,desnutricion global,sobrepeso (s),2006-04-01,4,2,1,1,5,3,8
CAQUIAVIRI,desnutricion global,sobrepeso (s),2006-04-01,15,3,0,1,15,4,19
CARACOLLO,desnutricion global,sobrepeso (s),2006-04-01,28,22,15,24,43,46,89
CARANAVI,desnutricion global,sobrepeso (s),2006-04-01,82,61,7,34,89,95,184
CARAPARI,desnutricion global,sobrepeso (s),2006-04-01,23,28,6,5,29,33,62
CARIPUYO,desnutricion global,sobrepeso (s),2006-04-01,6,5,0,0,6,5,11
CARMEN RIVERO TORREZ,desnutricion global,sobrepeso (s),2006-04-01,3,3,1,2,4,5,9
CHACARILLA,desnutricion global,sobrepeso (s),2006-04-01,0,2,0,0,0,2,2
CHALLAPATA,desnutricion global,sobrepeso (s),2006-04-01,14,13,1,0,15,13,28
CHAQUI,desnutricion global,sobrepeso (s),2006-04-01,5,4,0,0,5,4,9
CHARAGUA,desnutricion global,sobrepeso (s),2006-04-01,41,45,10,8,51,53,104
CHARAÑA,desnutricion global,sobrepeso (s),2006-04-01,0,1,0,0,0,1,1
CHAYANTA,desnutricion global,sobrepeso (s),2006-04-01,13,9,2,5,15,14,29
CHIMORE,desnutricion global,sobrepeso (s),2006-04-01,3,2,1,1,4,3,7
CHIPAYA,desnutricion global,sobrepeso (s),2006-04-01,2,1,4,0,6,1,7
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,sobrepeso (s),2006-04-01,40,20,5,4,45,24,69
CHUMA,desnutricion global,sobrepeso (s),2006-04-01,7,3,0,0,7,3,10
CLIZA,desnutricion global,sobrepeso (s),2006-04-01,45,39,7,5,52,44,96
COBIJA,desnutricion global,sobrepeso (s),2006-04-01,48,47,8,8,56,55,111
COCHABAMBA,desnutricion global,sobrepeso (s),2006-04-01,297,226,49,39,346,265,611
COIPASA,desnutricion global,sobrepeso (s),2006-04-01,0,1,0,0,0,1,1
COLCAPIRHUA,desnutricion global,sobrepeso (s),2006-04-01,39,46,9,4,48,50,98
"COLCHA ""K""",desnutricion global,sobrepeso (s),2006-04-01,7,6,1,1,8,7,15
COLLANA,desnutricion global,sobrepeso (s),2006-04-01,4,0,0,0,4,0,4
COLOMI,desnutricion global,sobrepeso (s),2006-04-01,10,7,3,0,13,7,20
COLPA BELGICA,desnutricion global,sobrepeso (s),2006-04-01,12,11,4,5,16,16,32
COLQUECHACA,desnutricion global,sobrepeso (s),2006-04-01,16,14,7,2,23,16,39
COLQUENCHA,desnutricion global,sobrepeso (s),2006-04-01,4,3,3,0,7,3,10
COLQUIRI,desnutricion global,sobrepeso (s),2006-04-01,8,6,1,0,9,6,15
COMANCHE,desnutricion global,sobrepeso (s),2006-04-01,0,1,0,0,0,1,1
COMARAPA,desnutricion global,sobrepeso (s),2006-04-01,70,61,15,23,85,84,169
COMBAYA,desnutricion global,sobrepeso (s),2006-04-01,0,1,0,0,0,1,1
CONCEPCION,desnutricion global,sobrepeso (s),2006-04-01,8,1,1,2,9,3,12
COPACABANA,desnutricion global,sobrepeso (s),2006-04-01,17,6,1,3,18,9,27
CORIPATA,desnutricion global,sobrepeso (s),2006-04-01,17,18,1,1,18,19,37
CORO CORO,desnutricion global,sobrepeso (s),2006-04-01,4,4,0,0,4,4,8
COROICO,desnutricion global,sobrepeso (s),2006-04-01,0,1,1,1,1,2,3
CORQUE,desnutricion global,sobrepeso (s),2006-04-01,4,2,1,0,5,2,7
COTAGAITA,desnutricion global,sobrepeso (s),2006-04-01,9,12,4,1,13,13,26
COTOCA,desnutricion global,sobrepeso (s),2006-04-01,40,38,5,3,45,41,86
CUATRO CAÑADAS,desnutricion global,sobrepeso (s),2006-04-01,22,17,0,0,22,17,39
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,sobrepeso (s),2006-04-01,2,0,0,0,2,0,2
CUEVO,desnutricion global,sobrepeso (s),2006-04-01,6,5,1,0,7,5,12
CULPINA,desnutricion global,sobrepeso (s),2006-04-01,16,10,4,1,20,11,31
CURAHUARA DE CARANGAS,desnutricion global,sobrepeso (s),2006-04-01,5,4,0,1,5,5,10
CURVA,desnutricion global,sobrepeso (s),2006-04-01,8,6,0,0,8,6,14
DESAGUADERO,desnutricion global,sobrepeso (s),2006-04-01,2,0,1,0,3,0,3
EL ALTO,desnutricion global,sobrepeso (s),2006-04-01,483,451,123,114,606,565,1171
EL CHORO,desnutricion global,sobrepeso (s),2006-04-01,3,2,0,0,3,2,5
EL PUENTE(STC),desnutricion global,sobrepeso (s),2006-04-01,23,4,2,0,25,4,29
EL PUENTE(TJA),desnutricion global,sobrepeso (s),2006-04-01,11,6,1,1,12,7,19
EL TORNO,desnutricion global,sobrepeso (s),2006-04-01,29,28,8,2,37,30,67
EL VILLAR,desnutricion global,sobrepeso (s),2006-04-01,6,2,3,1,9,3,12
ENTRE RIOS,desnutricion global,sobrepeso (s),2006-04-01,45,39,6,6,51,45,96
ENTRE RIOS,desnutricion global,sobrepeso (s),2006-04-01,29,24,6,2,35,26,61
EUCALIPTUS,desnutricion global,sobrepeso (s),2006-04-01,7,8,1,1,8,9,17
EUREKA (SANTOS MERCADO),desnutricion global,sobrepeso (s),2006-04-01,2,0,0,0,2,0,2
EXALTACION,desnutricion global,sobrepeso (s),2006-04-01,2,7,4,3,6,10,16
FERNANDEZ ALONSO,desnutricion global,sobrepeso (s),2006-04-01,28,15,3,4,31,19,50
FILADELFIA,desnutricion global,sobrepeso (s),2006-04-01,4,0,1,0,5,0,5
GENERAL SAAVEDRA,desnutricion global,sobrepeso (s),2006-04-01,28,20,11,6,39,26,65
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,sobrepeso (s),2006-04-01,4,4,1,0,5,4,9
GUANAY,desnutricion global,sobrepeso (s),2006-04-01,13,8,2,3,15,11,26
GUAQUI,desnutricion global,sobrepeso (s),2006-04-01,3,3,0,0,3,3,6
GUAYARAMERIN,desnutricion global,sobrepeso (s),2006-04-01,92,95,12,17,104,112,216
GUTIERREZ,desnutricion global,sobrepeso (s),2006-04-01,38,31,14,7,52,38,90
HUACARETA,desnutricion global,sobrepeso (s),2006-04-01,16,10,10,8,26,18,44
HUACAYA (VILLA DE HUACAYA),desnutricion global,sobrepeso (s),2006-04-01,13,12,3,1,16,13,29
HUANUNI,desnutricion global,sobrepeso (s),2006-04-01,21,28,2,1,23,29,52
HUARACAJE,desnutricion global,sobrepeso (s),2006-04-01,4,5,1,0,5,5,10
ICHOCA,desnutricion global,sobrepeso (s),2006-04-01,23,7,0,0,23,7,30
ICLA,desnutricion global,sobrepeso (s),2006-04-01,6,9,2,0,8,9,17
INCAHUASI,desnutricion global,sobrepeso (s),2006-04-01,10,11,1,3,11,14,25
INGAVI (HUMAITA),desnutricion global,sobrepeso (s),2006-04-01,2,4,1,11,3,15,18
INQUISIVI,desnutricion global,sobrepeso (s),2006-04-01,14,9,0,0,14,9,23
IRUPANA (VILLA DE LANZA),desnutricion global,sobrepeso (s),2006-04-01,7,7,2,3,9,10,19
IXIAMAS,desnutricion global,sobrepeso (s),2006-04-01,16,13,3,2,19,15,34
JESUS DE MACHACA,desnutricion global,sobrepeso (s),2006-04-01,2,3,2,1,4,4,8
LA ASUNTA,desnutricion global,sobrepeso (s),2006-04-01,27,16,3,2,30,18,48
LA GUARDIA,desnutricion global,sobrepeso (s),2006-04-01,93,55,35,26,128,81,209
LA PAZ,desnutricion global,sobrepeso (s),2006-04-01,442,462,256,223,698,685,1383
LAGUNILLAS,desnutricion global,sobrepeso (s),2006-04-01,14,12,4,8,18,20,38
LAJA,desnutricion global,sobrepeso (s),2006-04-01,13,4,2,2,15,6,21
LAS CARRERAS,desnutricion global,sobrepeso (s),2006-04-01,9,3,1,0,10,3,13
LICOMA PAMPA,desnutricion global,sobrepeso (s),2006-04-01,1,0,0,0,1,0,1
LLALLAGUA,desnutricion global,sobrepeso (s),2006-04-01,53,69,4,11,57,80,137
LLICA,desnutricion global,sobrepeso (s),2006-04-01,2,4,0,0,2,4,6
LORETO,desnutricion global,sobrepeso (s),2006-04-01,7,3,0,3,7,6,13
LURIBAY,desnutricion global,sobrepeso (s),2006-04-01,3,1,3,0,6,1,7
MACHACAMARCA,desnutricion global,sobrepeso (s),2006-04-01,1,7,0,2,1,9,10
MACHARETI,desnutricion global,sobrepeso (s),2006-04-01,19,22,7,7,26,29,55
MAGDALENA,desnutricion global,sobrepeso (s),2006-04-01,18,7,1,0,19,7,26
MAIRANA,desnutricion global,sobrepeso (s),2006-04-01,17,8,1,1,18,9,27
MALLA,desnutricion global,sobrepeso (s),2006-04-01,1,0,0,0,1,0,1
MAPIRI,desnutricion global,sobrepeso (s),2006-04-01,16,8,0,1,16,9,25
MECAPACA,desnutricion global,sobrepeso (s),2006-04-01,4,3,1,0,5,3,8
MINEROS,desnutricion global,sobrepeso (s),2006-04-01,47,33,15,12,62,45,107
MIZQUE,desnutricion global,sobrepeso (s),2006-04-01,31,13,14,12,45,25,70
MOCOMOCO,desnutricion global,sobrepeso (s),2006-04-01,4,3,1,0,5,3,8
MOJOCOYA,desnutricion global,sobrepeso (s),2006-04-01,14,4,6,1,20,5,25
MONTEAGUDO,desnutricion global,sobrepeso (s),2006-04-01,60,47,11,14,71,61,132
MONTERO,desnutricion global,sobrepeso (s),2006-04-01,280,148,114,80,394,228,622
MORO MORO,desnutricion global,sobrepeso (s),2006-04-01,3,4,3,0,6,4,10
MOROCHATA,desnutricion global,sobrepeso (s),2006-04-01,8,4,3,3,11,7,18
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,sobrepeso (s),2006-04-01,1,1,0,0,1,1,2
OCURI,desnutricion global,sobrepeso (s),2006-04-01,6,3,1,1,7,4,11
OKINAWA,desnutricion global,sobrepeso (s),2006-04-01,8,8,3,2,11,10,21
OMEREQUE,desnutricion global,sobrepeso (s),2006-04-01,8,7,0,0,8,7,15
ORURO,desnutricion global,sobrepeso (s),2006-04-01,160,152,27,35,187,187,374
PADCAYA,desnutricion global,sobrepeso (s),2006-04-01,19,5,8,5,27,10,37
PADILLA,desnutricion global,sobrepeso (s),2006-04-01,15,13,6,1,21,14,35
PAILON,desnutricion global,sobrepeso (s),2006-04-01,1,53,19,1,20,54,74
PALCA,desnutricion global,sobrepeso (s),2006-04-01,2,10,1,0,3,10,13
PALOS BLANCOS,desnutricion global,sobrepeso (s),2006-04-01,29,18,3,1,32,19,51
PAMPA AULLAGAS,desnutricion global,sobrepeso (s),2006-04-01,1,3,0,0,1,3,4
PAMPA GRANDE,desnutricion global,sobrepeso (s),2006-04-01,11,9,0,0,11,9,20
PAPEL PAMPA,desnutricion global,sobrepeso (s),2006-04-01,0,2,0,0,0,2,2
PASORAPA,desnutricion global,sobrepeso (s),2006-04-01,1,3,1,0,2,3,5
PATACAMAYA,desnutricion global,sobrepeso (s),2006-04-01,11,11,6,2,17,13,30
PAZÑA,desnutricion global,sobrepeso (s),2006-04-01,6,6,1,1,7,7,14
PELECHUCO,desnutricion global,sobrepeso (s),2006-04-01,4,5,0,0,4,5,9
POCOATA,desnutricion global,sobrepeso (s),2006-04-01,14,8,1,0,15,8,23
POCONA,desnutricion global,sobrepeso (s),2006-04-01,9,3,3,3,12,6,18
POJO (CBBA),desnutricion global,sobrepeso (s),2006-04-01,22,11,4,2,26,13,39
POOPO,desnutricion global,sobrepeso (s),2006-04-01,2,4,1,1,3,5,8
PORCO,desnutricion global,sobrepeso (s),2006-04-01,3,2,0,0,3,2,5
POROMA,desnutricion global,sobrepeso (s),2006-04-01,17,8,1,0,18,8,26
PORONGO,desnutricion global,sobrepeso (s),2006-04-01,9,7,2,1,11,8,19
PORTACHUELO,desnutricion global,sobrepeso (s),2006-04-01,62,53,46,32,108,85,193
PORVENIR,desnutricion global,sobrepeso (s),2006-04-01,6,17,2,0,8,17,25
POSTRER VALLE,desnutricion global,sobrepeso (s),2006-04-01,2,0,3,2,5,2,7
POTOSI,desnutricion global,sobrepeso (s),2006-04-01,93,48,9,6,102,54,156
PRESTO,desnutricion global,sobrepeso (s),2006-04-01,11,3,2,1,13,4,17
PUCARA,desnutricion global,sobrepeso (s),2006-04-01,4,1,2,0,6,1,7
PUCARANI,desnutricion global,sobrepeso (s),2006-04-01,23,12,3,4,26,16,42
PUERTO ACOSTA,desnutricion global,sobrepeso (s),2006-04-01,8,7,2,1,10,8,18
PUERTO CARABUCO,desnutricion global,sobrepeso (s),2006-04-01,6,4,2,0,8,4,12
PUERTO GONZALO MORENO,desnutricion global,sobrepeso (s),2006-04-01,1,1,1,0,2,1,3
PUERTO PEREZ,desnutricion global,sobrepeso (s),2006-04-01,2,2,0,0,2,2,4
PUERTO QUIJARRO,desnutricion global,sobrepeso (s),2006-04-01,28,18,4,2,32,20,52
PUERTO RICO,desnutricion global,sobrepeso (s),2006-04-01,11,12,0,1,11,13,24
PUERTO SILES,desnutricion global,sobrepeso (s),2006-04-01,7,3,2,2,9,5,14
PUERTO SUAREZ,desnutricion global,sobrepeso (s),2006-04-01,15,25,7,6,22,31,53
PUERTO VILLARROEL,desnutricion global,sobrepeso (s),2006-04-01,46,26,2,4,48,30,78
PUNA,desnutricion global,sobrepeso (s),2006-04-01,15,11,4,0,19,11,30
PUNATA,desnutricion global,sobrepeso (s),2006-04-01,10,6,3,2,13,8,21
QUIABAYA,desnutricion global,sobrepeso (s),2006-04-01,0,1,0,0,0,1,1
QUILLACOLLO,desnutricion global,sobrepeso (s),2006-04-01,39,23,9,4,48,27,75
QUIME,desnutricion global,sobrepeso (s),2006-04-01,4,4,0,0,4,4,8
