municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion leve (l),2006-06-01,88,109,67,107,155,216,371
SAN JAVIER(BNI),desnutricion global,desnutricion leve (l),2006-06-01,3,4,3,3,6,7,13
SAN JAVIER(STC),desnutricion global,desnutricion leve (l),2006-06-01,3,1,1,2,4,3,7
SAN JOAQUIN,desnutricion global,desnutricion leve (l),2006-06-01,2,1,4,8,6,9,15
SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion leve (l),2006-06-01,19,17,8,21,27,38,65
SAN JUAN DE YAPACANI,desnutricion global,desnutricion leve (l),2006-06-01,5,8,1,4,6,12,18
SAN JULIAN,desnutricion global,desnutricion leve (l),2006-06-01,27,24,35,47,62,71,133
SAN LORENZO(PND),desnutricion global,desnutricion leve (l),2006-06-01,12,11,12,22,24,33,57
SAN LORENZO(TJA),desnutricion global,desnutricion leve (l),2006-06-01,51,53,64,74,115,127,242
SAN LUCAS,desnutricion global,desnutricion leve (l),2006-06-01,208,205,254,280,462,485,947
SAN MATIAS,desnutricion global,desnutricion leve (l),2006-06-01,13,14,10,13,23,27,50
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion leve (l),2006-06-01,26,24,27,28,53,52,105
SAN PABLO DE LIPEZ,desnutricion global,desnutricion leve (l),2006-06-01,7,8,8,7,15,15,30
SAN PEDRO,desnutricion global,desnutricion leve (l),2006-06-01,17,16,10,22,27,38,65
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion leve (l),2006-06-01,148,97,168,163,316,260,576
SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion leve (l),2006-06-01,3,5,2,5,5,10,15
SAN PEDRO DE TIQUINA,desnutricion global,desnutricion leve (l),2006-06-01,2,6,5,4,7,10,17
SAN PEDRO(PND),desnutricion global,desnutricion leve (l),2006-06-01,4,7,2,11,6,18,24
SAN RAFAEL,desnutricion global,desnutricion leve (l),2006-06-01,12,9,6,14,18,23,41
SAN RAMON,desnutricion global,desnutricion leve (l),2006-06-01,7,3,4,4,11,7,18
SAN RAMON,desnutricion global,desnutricion leve (l),2006-06-01,10,6,1,1,11,7,18
SANTA ANA,desnutricion global,desnutricion leve (l),2006-06-01,8,19,8,11,16,30,46
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion leve (l),2006-06-01,414,410,168,187,582,597,1179
SANTA ROSA,desnutricion global,desnutricion leve (l),2006-06-01,10,13,1,6,11,19,30
SANTA ROSA DEL SARA,desnutricion global,desnutricion leve (l),2006-06-01,13,12,8,12,21,24,45
SANTIAGO DE CALLAPA,desnutricion global,desnutricion leve (l),2006-06-01,8,8,8,13,16,21,37
SANTIAGO DE HUARI,desnutricion global,desnutricion leve (l),2006-06-01,12,17,21,19,33,36,69
SANTIAGO DE MACHACA,desnutricion global,desnutricion leve (l),2006-06-01,5,0,3,2,8,2,10
SANTIVAÑES,desnutricion global,desnutricion leve (l),2006-06-01,8,17,22,21,30,38,68
SANTUARIO DE QUILLACAS,desnutricion global,desnutricion leve (l),2006-06-01,5,5,7,6,12,11,23
SAPAHAQUI,desnutricion global,desnutricion leve (l),2006-06-01,29,17,13,35,42,52,94
SENA,desnutricion global,desnutricion leve (l),2006-06-01,8,3,7,6,15,9,24
SICA SICA (VILLA AROMA),desnutricion global,desnutricion leve (l),2006-06-01,51,41,32,26,83,67,150
SICAYA,desnutricion global,desnutricion leve (l),2006-06-01,12,1,0,8,12,9,21
SIPE SIPE,desnutricion global,desnutricion leve (l),2006-06-01,55,54,29,21,84,75,159
SOPACHUY,desnutricion global,desnutricion leve (l),2006-06-01,24,23,39,53,63,76,139
SORACACHI,desnutricion global,desnutricion leve (l),2006-06-01,7,10,8,7,15,17,32
SORATA,desnutricion global,desnutricion leve (l),2006-06-01,11,14,17,25,28,39,67
SUCRE,desnutricion global,desnutricion leve (l),2006-06-01,296,259,272,345,568,604,1172
TACACHI,desnutricion global,desnutricion leve (l),2006-06-01,0,1,1,0,1,1,2
TACACOMA,desnutricion global,desnutricion leve (l),2006-06-01,7,3,6,6,13,9,22
TACOBAMBA,desnutricion global,desnutricion leve (l),2006-06-01,20,19,16,17,36,36,72
TACOPAYA,desnutricion global,desnutricion leve (l),2006-06-01,23,24,42,52,65,76,141
TAHUA,desnutricion global,desnutricion leve (l),2006-06-01,0,0,0,1,0,1,1
TAPACARI,desnutricion global,desnutricion leve (l),2006-06-01,61,65,48,52,109,117,226
TARABUCO,desnutricion global,desnutricion leve (l),2006-06-01,117,108,232,237,349,345,694
TARACO,desnutricion global,desnutricion leve (l),2006-06-01,3,5,7,2,10,7,17
TARATA,desnutricion global,desnutricion leve (l),2006-06-01,9,11,10,6,19,17,36
TARIJA,desnutricion global,desnutricion leve (l),2006-06-01,140,148,159,140,299,288,587
TARVITA,desnutricion global,desnutricion leve (l),2006-06-01,31,30,33,34,64,64,128
TEOPONTE,desnutricion global,desnutricion leve (l),2006-06-01,5,5,1,5,6,10,16
TIAWANACU,desnutricion global,desnutricion leve (l),2006-06-01,13,6,5,3,18,9,27
TINGUIPAYA,desnutricion global,desnutricion leve (l),2006-06-01,39,51,85,56,124,107,231
TIPUANI,desnutricion global,desnutricion leve (l),2006-06-01,15,9,5,6,20,15,35
TIQUIPAYA,desnutricion global,desnutricion leve (l),2006-06-01,23,35,15,22,38,57,95
TIRAQUE (CBBA),desnutricion global,desnutricion leve (l),2006-06-01,50,57,70,66,120,123,243
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion leve (l),2006-06-01,0,0,3,2,3,2,5
TOCO,desnutricion global,desnutricion leve (l),2006-06-01,5,5,7,13,12,18,30
TOLATA,desnutricion global,desnutricion leve (l),2006-06-01,0,1,4,1,4,2,6
TOLEDO,desnutricion global,desnutricion leve (l),2006-06-01,9,5,2,4,11,9,20
TOMAVE,desnutricion global,desnutricion leve (l),2006-06-01,40,11,30,24,70,35,105
TOMINA,desnutricion global,desnutricion leve (l),2006-06-01,65,49,87,109,152,158,310
TORO TORO,desnutricion global,desnutricion leve (l),2006-06-01,62,69,92,100,154,169,323
TOTORA(CBBA),desnutricion global,desnutricion leve (l),2006-06-01,21,19,21,30,42,49,91
TOTORA(ORR),desnutricion global,desnutricion leve (l),2006-06-01,1,6,5,3,6,9,15
TRIGAL,desnutricion global,desnutricion leve (l),2006-06-01,0,1,1,0,1,1,2
TRINIDAD,desnutricion global,desnutricion leve (l),2006-06-01,114,90,56,61,170,151,321
TUPIZA,desnutricion global,desnutricion leve (l),2006-06-01,58,71,72,91,130,162,292
TURCO,desnutricion global,desnutricion leve (l),2006-06-01,2,3,4,3,6,6,12
UMALA,desnutricion global,desnutricion leve (l),2006-06-01,20,19,19,25,39,44,83
UNCIA,desnutricion global,desnutricion leve (l),2006-06-01,54,47,79,68,133,115,248
URIONDO (A. CONCEPCION),desnutricion global,desnutricion leve (l),2006-06-01,14,11,30,31,44,42,86
URUBICHA,desnutricion global,desnutricion leve (l),2006-06-01,41,41,61,54,102,95,197
UYUNI,desnutricion global,desnutricion leve (l),2006-06-01,43,24,35,36,78,60,138
VACAS,desnutricion global,desnutricion leve (l),2006-06-01,20,13,22,29,42,42,84
VALLEGRANDE,desnutricion global,desnutricion leve (l),2006-06-01,13,8,13,10,26,18,44
VIACHA,desnutricion global,desnutricion leve (l),2006-06-01,35,27,25,25,60,52,112
VILA VILA,desnutricion global,desnutricion leve (l),2006-06-01,14,9,27,8,41,17,58
VILLA MONTES,desnutricion global,desnutricion leve (l),2006-06-01,24,19,22,16,46,35,81
VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion leve (l),2006-06-01,1,1,2,1,3,2,5
VILLA RIVERO,desnutricion global,desnutricion leve (l),2006-06-01,7,19,17,26,24,45,69
VILLA SERRANO,desnutricion global,desnutricion leve (l),2006-06-01,43,49,94,98,137,147,284
VILLA TUNARI,desnutricion global,desnutricion leve (l),2006-06-01,104,101,103,101,207,202,409
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion leve (l),2006-06-01,20,16,16,34,36,50,86
VILLAZON,desnutricion global,desnutricion leve (l),2006-06-01,59,54,63,58,122,112,234
VINTO,desnutricion global,desnutricion leve (l),2006-06-01,44,52,9,16,53,68,121
VITICHI,desnutricion global,desnutricion leve (l),2006-06-01,73,27,125,61,198,88,286
WALDO BALLIVIAN,desnutricion global,desnutricion leve (l),2006-06-01,5,4,5,5,10,9,19
WARNES,desnutricion global,desnutricion leve (l),2006-06-01,100,84,41,44,141,128,269
YACO,desnutricion global,desnutricion leve (l),2006-06-01,22,24,18,36,40,60,100
YACUIBA,desnutricion global,desnutricion leve (l),2006-06-01,45,49,48,47,93,96,189
YAMPARAEZ,desnutricion global,desnutricion leve (l),2006-06-01,37,29,113,102,150,131,281
YANACACHI,desnutricion global,desnutricion leve (l),2006-06-01,4,0,0,2,4,2,6
YAPACANI,desnutricion global,desnutricion leve (l),2006-06-01,66,55,33,33,99,88,187
YOCALLA,desnutricion global,desnutricion leve (l),2006-06-01,6,8,17,16,23,24,47
YOTALA,desnutricion global,desnutricion leve (l),2006-06-01,25,26,41,59,66,85,151
YUNCHARA,desnutricion global,desnutricion leve (l),2006-06-01,29,26,65,47,94,73,167
ZUDAÑEZ,desnutricion global,desnutricion leve (l),2006-06-01,38,30,58,75,96,105,201
ACACIO,desnutricion global,desnutricion leve (l),2006-07-01,13,21,27,29,40,50,90
ACHACACHI,desnutricion global,desnutricion leve (l),2006-07-01,29,30,38,33,67,63,130
ACHOCALLA,desnutricion global,desnutricion leve (l),2006-07-01,7,8,4,5,11,13,24
AIQUILE,desnutricion global,desnutricion leve (l),2006-07-01,20,30,22,20,42,50,92
ALALAY,desnutricion global,desnutricion leve (l),2006-07-01,3,3,5,3,8,6,14
ALCALA,desnutricion global,desnutricion leve (l),2006-07-01,20,12,26,25,46,37,83
ANCORAIMES,desnutricion global,desnutricion leve (l),2006-07-01,24,26,36,41,60,67,127
ANDAMARCA,desnutricion global,desnutricion leve (l),2006-07-01,5,4,6,3,11,7,18
ANTEQUERA,desnutricion global,desnutricion leve (l),2006-07-01,7,4,4,3,11,7,18
ANZALDO,desnutricion global,desnutricion leve (l),2006-07-01,7,3,14,9,21,12,33
APOLO,desnutricion global,desnutricion leve (l),2006-07-01,20,23,26,31,46,54,100
ARAMPAMPA,desnutricion global,desnutricion leve (l),2006-07-01,21,23,25,18,46,41,87
ARANI,desnutricion global,desnutricion leve (l),2006-07-01,30,20,23,23,53,43,96
ARBIETO,desnutricion global,desnutricion leve (l),2006-07-01,6,12,6,3,12,15,27
ARQUE,desnutricion global,desnutricion leve (l),2006-07-01,69,60,30,54,99,114,213
ATOCHA,desnutricion global,desnutricion leve (l),2006-07-01,15,20,29,24,44,44,88
AUCAPATA,desnutricion global,desnutricion leve (l),2006-07-01,4,3,6,2,10,5,15
AYATA,desnutricion global,desnutricion leve (l),2006-07-01,7,20,9,11,16,31,47
AYO AYO,desnutricion global,desnutricion leve (l),2006-07-01,9,14,5,1,14,15,29
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion leve (l),2006-07-01,51,50,46,41,97,91,188
AZURDUY,desnutricion global,desnutricion leve (l),2006-07-01,50,56,88,99,138,155,293
BATALLAS,desnutricion global,desnutricion leve (l),2006-07-01,16,15,10,10,26,25,51
BAURES,desnutricion global,desnutricion leve (l),2006-07-01,10,6,9,14,19,20,39
BELEN DE URMIRI,desnutricion global,desnutricion leve (l),2006-07-01,5,1,5,6,10,7,17
BELLA FLOR,desnutricion global,desnutricion leve (l),2006-07-01,0,4,6,3,6,7,13
BERMEJO,desnutricion global,desnutricion leve (l),2006-07-01,6,11,12,7,18,18,36
BETANZOS,desnutricion global,desnutricion leve (l),2006-07-01,83,93,132,136,215,229,444
BOLIVAR,desnutricion global,desnutricion leve (l),2006-07-01,43,33,35,40,78,73,151
BOLPEBRA,desnutricion global,desnutricion leve (l),2006-07-01,3,3,4,3,7,6,13
BOYUIBE,desnutricion global,desnutricion leve (l),2006-07-01,6,6,7,9,13,15,28
BUENA VISTA,desnutricion global,desnutricion leve (l),2006-07-01,7,7,8,9,15,16,31
CABEZAS,desnutricion global,desnutricion leve (l),2006-07-01,22,10,8,10,30,20,50
CAIROMA,desnutricion global,desnutricion leve (l),2006-07-01,46,26,28,47,74,73,147
"CAIZA ""D""",desnutricion global,desnutricion leve (l),2006-07-01,24,23,29,27,53,50,103
CAJUATA,desnutricion global,desnutricion leve (l),2006-07-01,26,14,23,12,49,26,75
CALACOTO,desnutricion global,desnutricion leve (l),2006-07-01,8,12,9,13,17,25,42
CALAMARCA,desnutricion global,desnutricion leve (l),2006-07-01,72,50,53,63,125,113,238
CAMARGO,desnutricion global,desnutricion leve (l),2006-07-01,75,87,81,95,156,182,338
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion leve (l),2006-07-01,10,10,10,14,20,24,44
CAMIRI,desnutricion global,desnutricion leve (l),2006-07-01,38,58,43,60,81,118,199
CAPINOTA,desnutricion global,desnutricion leve (l),2006-07-01,48,52,33,22,81,74,155
CAQUIAVIRI,desnutricion global,desnutricion leve (l),2006-07-01,7,6,4,7,11,13,24
CARACOLLO,desnutricion global,desnutricion leve (l),2006-07-01,17,19,8,11,25,30,55
CARANAVI,desnutricion global,desnutricion leve (l),2006-07-01,56,63,47,64,103,127,230
CARANGAS,desnutricion global,desnutricion leve (l),2006-07-01,0,2,0,0,0,2,2
CARAPARI,desnutricion global,desnutricion leve (l),2006-07-01,5,6,17,8,22,14,36
CARIPUYO,desnutricion global,desnutricion leve (l),2006-07-01,35,41,64,90,99,131,230
CARMEN RIVERO TORREZ,desnutricion global,desnutricion leve (l),2006-07-01,11,2,4,9,15,11,26
CATACORA,desnutricion global,desnutricion leve (l),2006-07-01,9,8,12,3,21,11,32
CHACARILLA,desnutricion global,desnutricion leve (l),2006-07-01,1,2,3,7,4,9,13
CHALLAPATA,desnutricion global,desnutricion leve (l),2006-07-01,26,24,25,31,51,55,106
CHAQUI,desnutricion global,desnutricion leve (l),2006-07-01,17,9,20,28,37,37,74
CHARAGUA,desnutricion global,desnutricion leve (l),2006-07-01,32,44,39,41,71,85,156
CHARAÑA,desnutricion global,desnutricion leve (l),2006-07-01,4,6,8,2,12,8,20
CHAYANTA,desnutricion global,desnutricion leve (l),2006-07-01,53,46,67,87,120,133,253
CHIMORE,desnutricion global,desnutricion leve (l),2006-07-01,18,22,14,19,32,41,73
CHOQUE COTA,desnutricion global,desnutricion leve (l),2006-07-01,1,1,2,6,3,7,10
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion leve (l),2006-07-01,11,9,1,2,12,11,23
CHUMA,desnutricion global,desnutricion leve (l),2006-07-01,23,19,34,34,57,53,110
CLIZA,desnutricion global,desnutricion leve (l),2006-07-01,23,18,21,24,44,42,86
COBIJA,desnutricion global,desnutricion leve (l),2006-07-01,49,53,40,48,89,101,190
COCHABAMBA,desnutricion global,desnutricion leve (l),2006-07-01,307,255,186,153,493,408,901
COIPASA,desnutricion global,desnutricion leve (l),2006-07-01,0,0,0,2,0,2,2
COLCAPIRHUA,desnutricion global,desnutricion leve (l),2006-07-01,45,55,40,26,85,81,166
"COLCHA ""K""",desnutricion global,desnutricion leve (l),2006-07-01,13,21,15,15,28,36,64
COLLANA,desnutricion global,desnutricion leve (l),2006-07-01,1,1,2,3,3,4,7
COLOMI,desnutricion global,desnutricion leve (l),2006-07-01,36,28,23,34,59,62,121
COLPA BELGICA,desnutricion global,desnutricion leve (l),2006-07-01,7,4,7,10,14,14,28
COLQUECHACA,desnutricion global,desnutricion leve (l),2006-07-01,65,71,51,37,116,108,224
COLQUENCHA,desnutricion global,desnutricion leve (l),2006-07-01,19,10,18,15,37,25,62
COLQUIRI,desnutricion global,desnutricion leve (l),2006-07-01,40,37,34,41,74,78,152
COMANCHE,desnutricion global,desnutricion leve (l),2006-07-01,6,3,4,4,10,7,17
COMARAPA,desnutricion global,desnutricion leve (l),2006-07-01,10,15,9,21,19,36,55
COMBAYA,desnutricion global,desnutricion leve (l),2006-07-01,3,3,11,4,14,7,21
CONCEPCION,desnutricion global,desnutricion leve (l),2006-07-01,9,4,3,5,12,9,21
COPACABANA,desnutricion global,desnutricion leve (l),2006-07-01,24,9,15,26,39,35,74
CORIPATA,desnutricion global,desnutricion leve (l),2006-07-01,7,14,4,8,11,22,33
CORO CORO,desnutricion global,desnutricion leve (l),2006-07-01,16,16,33,17,49,33,82
COROICO,desnutricion global,desnutricion leve (l),2006-07-01,14,13,6,8,20,21,41
CORQUE,desnutricion global,desnutricion leve (l),2006-07-01,1,5,6,8,7,13,20
COTAGAITA,desnutricion global,desnutricion leve (l),2006-07-01,65,34,61,63,126,97,223
COTOCA,desnutricion global,desnutricion leve (l),2006-07-01,28,40,22,28,50,68,118
CUATRO CAÑADAS,desnutricion global,desnutricion leve (l),2006-07-01,11,4,5,12,16,16,32
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion leve (l),2006-07-01,8,1,2,4,10,5,15
CUEVO,desnutricion global,desnutricion leve (l),2006-07-01,11,9,7,12,18,21,39
CULPINA,desnutricion global,desnutricion leve (l),2006-07-01,96,86,95,100,191,186,377
CURAHUARA DE CARANGAS,desnutricion global,desnutricion leve (l),2006-07-01,5,3,6,4,11,7,18
CURVA,desnutricion global,desnutricion leve (l),2006-07-01,3,4,5,1,8,5,13
DESAGUADERO,desnutricion global,desnutricion leve (l),2006-07-01,3,1,5,1,8,2,10
EL ALTO,desnutricion global,desnutricion leve (l),2006-07-01,815,751,506,498,1321,1249,2570
EL CHORO,desnutricion global,desnutricion leve (l),2006-07-01,1,4,1,0,2,4,6
EL PUENTE(STC),desnutricion global,desnutricion leve (l),2006-07-01,10,20,9,11,19,31,50
EL PUENTE(TJA),desnutricion global,desnutricion leve (l),2006-07-01,17,15,25,48,42,63,105
EL TORNO,desnutricion global,desnutricion leve (l),2006-07-01,48,25,26,24,74,49,123
EL VILLAR,desnutricion global,desnutricion leve (l),2006-07-01,3,10,26,29,29,39,68
ENTRE RIOS,desnutricion global,desnutricion leve (l),2006-07-01,38,27,27,38,65,65,130
ENTRE RIOS,desnutricion global,desnutricion leve (l),2006-07-01,24,22,26,39,50,61,111
ESCARA,desnutricion global,desnutricion leve (l),2006-07-01,0,1,0,1,0,2,2
EUCALIPTUS,desnutricion global,desnutricion leve (l),2006-07-01,4,4,14,5,18,9,27
EUREKA (SANTOS MERCADO),desnutricion global,desnutricion leve (l),2006-07-01,0,1,1,2,1,3,4
EXALTACION,desnutricion global,desnutricion leve (l),2006-07-01,0,3,4,4,4,7,11
FERNANDEZ ALONSO,desnutricion global,desnutricion leve (l),2006-07-01,23,27,15,21,38,48,86
FILADELFIA,desnutricion global,desnutricion leve (l),2006-07-01,3,4,5,8,8,12,20
GENERAL SAAVEDRA,desnutricion global,desnutricion leve (l),2006-07-01,24,22,10,8,34,30,64
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion leve (l),2006-07-01,30,35,30,25,60,60,120
GUANAY,desnutricion global,desnutricion leve (l),2006-07-01,26,32,19,20,45,52,97
GUAQUI,desnutricion global,desnutricion leve (l),2006-07-01,6,10,5,4,11,14,25
GUAYARAMERIN,desnutricion global,desnutricion leve (l),2006-07-01,42,55,42,40,84,95,179
GUTIERREZ,desnutricion global,desnutricion leve (l),2006-07-01,33,31,58,69,91,100,191
HUACARETA,desnutricion global,desnutricion leve (l),2006-07-01,16,12,20,30,36,42,78
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion leve (l),2006-07-01,11,7,10,16,21,23,44
HUACHACALLA,desnutricion global,desnutricion leve (l),2006-07-01,2,0,2,0,4,0,4
HUANUNI,desnutricion global,desnutricion leve (l),2006-07-01,16,14,16,20,32,34,66
HUARACAJE,desnutricion global,desnutricion leve (l),2006-07-01,3,4,4,2,7,6,13
HUAYLLAMARCA,desnutricion global,desnutricion leve (l),2006-07-01,2,2,0,3,2,5,7
ICHOCA,desnutricion global,desnutricion leve (l),2006-07-01,11,9,15,26,26,35,61
ICLA,desnutricion global,desnutricion leve (l),2006-07-01,60,66,114,114,174,180,354
INCAHUASI,desnutricion global,desnutricion leve (l),2006-07-01,74,62,80,91,154,153,307
INQUISIVI,desnutricion global,desnutricion leve (l),2006-07-01,37,28,38,51,75,79,154
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion leve (l),2006-07-01,17,23,19,31,36,54,90
IXIAMAS,desnutricion global,desnutricion leve (l),2006-07-01,13,17,18,22,31,39,70
JESUS DE MACHACA,desnutricion global,desnutricion leve (l),2006-07-01,24,13,11,20,35,33,68
LA ASUNTA,desnutricion global,desnutricion leve (l),2006-07-01,31,18,8,5,39,23,62
LA GUARDIA,desnutricion global,desnutricion leve (l),2006-07-01,55,51,32,30,87,81,168
LA PAZ,desnutricion global,desnutricion leve (l),2006-07-01,545,566,363,363,908,929,1837
LAGUNILLAS,desnutricion global,desnutricion leve (l),2006-07-01,7,10,23,29,30,39,69
LAJA,desnutricion global,desnutricion leve (l),2006-07-01,19,17,15,5,34,22,56
LAS CARRERAS,desnutricion global,desnutricion leve (l),2006-07-01,7,2,13,10,20,12,32
LICOMA PAMPA,desnutricion global,desnutricion leve (l),2006-07-01,3,1,1,2,4,3,7
LLALLAGUA,desnutricion global,desnutricion leve (l),2006-07-01,91,93,173,125,264,218,482
LLICA,desnutricion global,desnutricion leve (l),2006-07-01,5,8,10,6,15,14,29
LORETO,desnutricion global,desnutricion leve (l),2006-07-01,2,4,0,7,2,11,13
LURIBAY,desnutricion global,desnutricion leve (l),2006-07-01,21,17,30,28,51,45,96
MACHACAMARCA,desnutricion global,desnutricion leve (l),2006-07-01,0,1,2,1,2,2,4
MACHARETI,desnutricion global,desnutricion leve (l),2006-07-01,8,9,23,24,31,33,64
MAGDALENA,desnutricion global,desnutricion leve (l),2006-07-01,3,10,8,2,11,12,23
MAIRANA,desnutricion global,desnutricion leve (l),2006-07-01,6,7,5,2,11,9,20
MALLA,desnutricion global,desnutricion leve (l),2006-07-01,12,11,20,15,32,26,58
MAPIRI,desnutricion global,desnutricion leve (l),2006-07-01,9,20,18,29,27,49,76
MECAPACA,desnutricion global,desnutricion leve (l),2006-07-01,15,14,18,16,33,30,63
MINEROS,desnutricion global,desnutricion leve (l),2006-07-01,29,26,13,20,42,46,88
MIZQUE,desnutricion global,desnutricion leve (l),2006-07-01,47,60,45,64,92,124,216
MOCOMOCO,desnutricion global,desnutricion leve (l),2006-07-01,27,27,29,25,56,52,108
MOJINETE,desnutricion global,desnutricion leve (l),2006-07-01,2,3,2,2,4,5,9
MOJOCOYA,desnutricion global,desnutricion leve (l),2006-07-01,21,17,32,27,53,44,97
MONTEAGUDO,desnutricion global,desnutricion leve (l),2006-07-01,57,56,98,112,155,168,323
MONTERO,desnutricion global,desnutricion leve (l),2006-07-01,144,136,147,130,291,266,557
MORO MORO,desnutricion global,desnutricion leve (l),2006-07-01,1,1,4,1,5,2,7
MOROCHATA,desnutricion global,desnutricion leve (l),2006-07-01,64,50,43,53,107,103,210
NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,desnutricion leve (l),2006-07-01,2,1,0,1,2,2,4
OCURI,desnutricion global,desnutricion leve (l),2006-07-01,75,80,69,80,144,160,304
OKINAWA,desnutricion global,desnutricion leve (l),2006-07-01,10,22,7,12,17,34,51
OMEREQUE,desnutricion global,desnutricion leve (l),2006-07-01,4,9,10,4,14,13,27
ORURO,desnutricion global,desnutricion leve (l),2006-07-01,296,261,168,174,464,435,899
PADCAYA,desnutricion global,desnutricion leve (l),2006-07-01,30,35,43,49,73,84,157
PADILLA,desnutricion global,desnutricion leve (l),2006-07-01,32,27,63,90,95,117,212
PALCA,desnutricion global,desnutricion leve (l),2006-07-01,19,21,6,8,25,29,54
PALOS BLANCOS,desnutricion global,desnutricion leve (l),2006-07-01,28,26,21,29,49,55,104
PAMPA AULLAGAS,desnutricion global,desnutricion leve (l),2006-07-01,6,5,10,13,16,18,34
PAMPA GRANDE,desnutricion global,desnutricion leve (l),2006-07-01,6,9,7,8,13,17,30
PAPEL PAMPA,desnutricion global,desnutricion leve (l),2006-07-01,4,8,2,2,6,10,16
PASORAPA,desnutricion global,desnutricion leve (l),2006-07-01,25,11,17,21,42,32,74
PATACAMAYA,desnutricion global,desnutricion leve (l),2006-07-01,74,78,42,53,116,131,247
PAZÑA,desnutricion global,desnutricion leve (l),2006-07-01,5,6,9,10,14,16,30
PELECHUCO,desnutricion global,desnutricion leve (l),2006-07-01,3,7,6,2,9,9,18
POCOATA,desnutricion global,desnutricion leve (l),2006-07-01,58,63,49,62,107,125,232
POCONA,desnutricion global,desnutricion leve (l),2006-07-01,24,22,50,40,74,62,136
POJO (CBBA),desnutricion global,desnutricion leve (l),2006-07-01,36,41,46,38,82,79,161
POOPO,desnutricion global,desnutricion leve (l),2006-07-01,8,8,5,9,13,17,30
PORCO,desnutricion global,desnutricion leve (l),2006-07-01,18,19,9,12,27,31,58
POROMA,desnutricion global,desnutricion leve (l),2006-07-01,64,67,86,64,150,131,281
PORONGO,desnutricion global,desnutricion leve (l),2006-07-01,3,0,2,1,5,1,6
PORTACHUELO,desnutricion global,desnutricion leve (l),2006-07-01,17,13,17,19,34,32,66
PORVENIR,desnutricion global,desnutricion leve (l),2006-07-01,9,12,11,11,20,23,43
POSTRER VALLE,desnutricion global,desnutricion leve (l),2006-07-01,2,3,6,8,8,11,19
POTOSI,desnutricion global,desnutricion leve (l),2006-07-01,316,230,164,122,480,352,832
PRESTO,desnutricion global,desnutricion leve (l),2006-07-01,29,39,46,48,75,87,162
PUCARA,desnutricion global,desnutricion leve (l),2006-07-01,1,1,0,0,1,1,2
PUCARANI,desnutricion global,desnutricion leve (l),2006-07-01,25,37,11,14,36,51,87
PUERTO ACOSTA,desnutricion global,desnutricion leve (l),2006-07-01,35,39,46,48,81,87,168
PUERTO CARABUCO,desnutricion global,desnutricion leve (l),2006-07-01,32,29,19,34,51,63,114
PUERTO GONZALO MORENO,desnutricion global,desnutricion leve (l),2006-07-01,14,12,8,7,22,19,41
PUERTO PEREZ,desnutricion global,desnutricion leve (l),2006-07-01,9,5,3,17,12,22,34
PUERTO QUIJARRO,desnutricion global,desnutricion leve (l),2006-07-01,16,8,4,9,20,17,37
PUERTO RICO,desnutricion global,desnutricion leve (l),2006-07-01,5,8,8,14,13,22,35
PUERTO SILES,desnutricion global,desnutricion leve (l),2006-07-01,4,5,6,5,10,10,20
PUERTO SUAREZ,desnutricion global,desnutricion leve (l),2006-07-01,13,15,8,8,21,23,44
PUERTO VILLARROEL,desnutricion global,desnutricion leve (l),2006-07-01,50,63,45,40,95,103,198
PUNA,desnutricion global,desnutricion leve (l),2006-07-01,107,102,149,141,256,243,499
PUNATA,desnutricion global,desnutricion leve (l),2006-07-01,29,29,33,19,62,48,110
QUIABAYA,desnutricion global,desnutricion leve (l),2006-07-01,4,5,6,8,10,13,23
QUILLACOLLO,desnutricion global,desnutricion leve (l),2006-07-01,51,45,36,41,87,86,173
QUIME,desnutricion global,desnutricion leve (l),2006-07-01,13,11,31,15,44,26,70
QUIRUSILLAS,desnutricion global,desnutricion leve (l),2006-07-01,0,0,2,3,2,3,5
RAVELO,desnutricion global,desnutricion leve (l),2006-07-01,95,96,96,134,191,230,421
REYES,desnutricion global,desnutricion leve (l),2006-07-01,11,19,19,22,30,41,71
RIBERALTA,desnutricion global,desnutricion leve (l),2006-07-01,204,308,139,177,343,485,828
RURRENABAQUE,desnutricion global,desnutricion leve (l),2006-07-01,18,9,11,9,29,18,47
